location,forecast_date,target,target_end_date,type,quantile,value,pop
25,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.99,13598.1148,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,point,,13521.914,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.01,12778.01493,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.025,12885.19105,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.05,12978.27905,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.1,13095.4205,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.15,13174.4178,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.2,13230.975,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.25,13290,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.3,13337.406,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.35,13385.698,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.4,13429.4182,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.45,13478.19435,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.5,13521.914,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.55,13567.85765,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.6,13620.465,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.65,13669.5395,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.7,13721.332,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.75,13783.027,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.8,13847.7846,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.85,13921.3773,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.9,14020.313,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.95,14176.3545,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.975,14321.74155,6892503
25,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.99,14513.68608,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,point,,14083.3575,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.01,13027.42325,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.025,13176.717775,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.05,13308.6485,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.1,13478.8098,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.15,13589.0567,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.2,13670.348,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.25,13755.067,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.3,13824.0085,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.35,13891.36975,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.4,13954.1634,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.45,14023.39135,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.5,14083.3575,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.55,14147.33105,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.6,14222.667,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.65,14293.2656,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.7,14367.479,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.75,14451.9755,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.8,14544.0866,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.85,14652.6991,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.9,14794.685,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.95,15022.3608,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.975,15237.4608,6892503
25,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.99,15503.89556,6892503
26,2020-12-28,1 wk ahead inc death,2021-01-02,point,,554.7835,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.01,139.27435,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.025,188.03415,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.05,233.79,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.1,289.0176,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.15,337.89535,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.2,368.312,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.25,399.70925,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.3,434.1265,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.35,462.306,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.4,494.6892,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.45,524.79935,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.5,554.7835,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.55,591.45,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.6,621.507,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.65,651.9005,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.7,699.1748,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.75,737.7685,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.8,792.904,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.85,859.084900000001,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.9,945.9722,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.95,1080.838,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.975,1267.14895,9986857
26,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.99,1476.36388,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,point,,624.243,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.01,130.56135,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.025,188.456825,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.05,248.18945,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.1,309.2255,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.15,360.6499,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.2,402.824,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.25,436.484,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.3,482.1805,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.35,516.612,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.4,555.9312,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.45,592.116,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.5,624.243,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.55,662.62565,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.6,704.264,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.65,740.925,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.7,783.7622,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.75,845.169,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.8,897.7546,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.85,975.9062,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.9,1090.7694,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.95,1241.1994,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.975,1379.6175,9986857
26,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.99,1603.07352,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,point,,655.396,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.01,95.51809,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.025,152.881875,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.05,214.412,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.1,297.5859,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.15,360.92135,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.2,420.196,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.25,460.18425,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.3,500.56,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.35,538.85475,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.4,583.254,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.45,617.98895,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.5,655.396,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.55,703.6634,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.6,741.4798,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.65,779.205,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.7,824.1066,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.75,879.8025,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.8,947.0672,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.85,1027.7205,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.9,1132.3338,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.95,1331.4937,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.975,1525.93075,9986857
26,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.99,1715.565,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,point,,694.6375,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.01,89.60036,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.025,134.3663,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.05,205.4113,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.1,282.4312,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.15,353.0559,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.2,414.173,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.25,465.34,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.3,517.213,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.35,547.61075,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.4,603.0702,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.45,647.2296,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.5,694.6375,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.55,739.96465,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.6,791.3048,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.65,849.2134,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.7,906.2794,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.75,960.668,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.8,1030.2738,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.85,1149.6444,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.9,1281.5414,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.95,1507.5362,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.975,1819.58055,9986857
26,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.99,2273.13516,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,point,,13214.7835,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.01,12799.27435,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.025,12848.03415,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.05,12893.79,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.1,12949.0176,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.15,12997.89535,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.2,13028.312,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.25,13059.70925,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.3,13094.1265,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.35,13122.306,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.4,13154.6892,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.45,13184.79935,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.5,13214.7835,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.55,13251.45,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.6,13281.507,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.65,13311.9005,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.7,13359.1748,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.75,13397.7685,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.8,13452.904,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.85,13519.0849,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.9,13605.9722,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.95,13740.838,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.975,13927.14895,9986857
26,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.99,14136.36388,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,point,,13839.0265,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.01,12929.8357,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.025,13036.490975,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.05,13141.97945,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.1,13258.2431,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.15,13358.54525,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.2,13431.136,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.25,13496.19325,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.3,13576.307,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.35,13638.918,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.4,13710.6204,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.45,13776.91535,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.5,13839.0265,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.55,13914.07565,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.6,13985.771,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.65,14052.8255,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.7,14142.937,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.75,14242.9375,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.8,14350.6586,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.85,14494.9911,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.9,14696.7416,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.95,14982.0374,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.975,15306.76645,9986857
26,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.99,15739.4374,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,point,,14494.4225,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.01,13025.35379,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.025,13189.37285,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.05,13356.39145,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.1,13555.829,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.15,13719.4666,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.2,13851.332,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.25,13956.3775,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.3,14076.867,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.35,14177.77275,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.4,14293.8744,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.45,14394.9043,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.5,14494.4225,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.55,14617.73905,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.6,14727.2508,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.65,14832.0305,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.7,14967.0436,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.75,15122.74,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.8,15297.7258,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.85,15522.7116,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.9,15829.0754,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.95,16313.5311,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.975,16832.6972,9986857
26,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.99,17455.0024,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,point,,15189.06,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.01,13114.95415,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.025,13323.73915,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.05,13561.80275,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.1,13838.2602,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.15,14072.5225,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.2,14265.505,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.25,14421.7175,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.3,14594.08,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.35,14725.3835,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.4,14896.9446,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.45,15042.1339,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.5,15189.06,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.55,15357.7037,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.6,15518.5556,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.65,15681.2439,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.7,15873.323,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.75,16083.408,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.8,16327.9996,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.85,16672.356,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.9,17110.6168,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.95,17821.0673,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.975,18652.27775,9986857
26,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.99,19728.13756,9986857
27,2020-12-28,1 wk ahead inc death,2021-01-02,point,,298.856,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.01,147.57226,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.025,165.24215,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.05,186.99115,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.1,205.2893,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.15,221.62945,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.2,235.345,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.25,246.48425,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.3,258.422,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.35,267.622,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.4,279.352,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.45,288.35075,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.5,298.856,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.55,309.157,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.6,318.4698,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.65,328.369,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.7,339.8,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.75,354.649,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.8,369.3732,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.85,389.7589,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.9,414.674,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.95,454.064,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.975,485.65385,5639632
27,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.99,517.91438,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,point,,286.159,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.01,100.05729,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.025,121.697575,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.05,142.96545,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.1,173.945,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.15,189.37745,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.2,211.378,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.25,226.72625,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.3,240.352,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.35,253.65675,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.4,267.9962,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.45,276.3846,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.5,286.159,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.55,299.786,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.6,311.856,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.65,324.5782,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.7,339.0626,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.75,353.3185,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.8,372.892,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.85,397.97,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.9,422.592,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.95,465.5214,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.975,499.188,5639632
27,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.99,549.90834,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,point,,285.837,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.01,96.51341,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.025,116.2533,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.05,133.177,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.1,164.0206,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.15,185.52645,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.2,205.803,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.25,220.377,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.3,230.215,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.35,242.181,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.4,259.4872,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.45,272.55,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.5,285.837,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.55,298.8184,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.6,313.9158,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.65,329.155,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.7,341.335,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.75,357.9375,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.8,376.9616,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.85,405.646,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.9,439.9466,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.95,493.8223,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.975,531.2508,5639632
27,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.99,581.50574,5639632
27,2020-12-28,4 wk ahead inc death,2021-01-23,point,,296.738,5639632
27,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.01,80.11244,5639632
27,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.025,99.446575,5639632
27,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.05,124.28015,5639632
