,level_0,location_long,value,year,week,day,state,state_code,state_name
1922,2/23/20,New Jersey,0.0,2020,9,1,NJ,34,New Jersey
1923,2/23/20,New Mexico,0.0,2020,9,1,NM,35,New Mexico
1924,2/23/20,New York,0.0,2020,9,1,NY,36,New York
1925,2/23/20,North Carolina,0.0,2020,9,1,NC,37,North Carolina
1926,2/23/20,North Dakota,0.0,2020,9,1,ND,38,North Dakota
1928,2/23/20,Ohio,0.0,2020,9,1,OH,39,Ohio
1929,2/23/20,Oklahoma,0.0,2020,9,1,OK,40,Oklahoma
1930,2/23/20,Oregon,0.0,2020,9,1,OR,41,Oregon
1931,2/23/20,Pennsylvania,0.0,2020,9,1,PA,42,Pennsylvania
1933,2/23/20,Rhode Island,0.0,2020,9,1,RI,44,Rhode Island
1934,2/23/20,South Carolina,0.0,2020,9,1,SC,45,South Carolina
1935,2/23/20,South Dakota,0.0,2020,9,1,SD,46,South Dakota
1936,2/23/20,Tennessee,0.0,2020,9,1,TN,47,Tennessee
1937,2/23/20,Texas,0.0,2020,9,1,TX,48,Texas
1938,2/23/20,Utah,0.0,2020,9,1,UT,49,Utah
1939,2/23/20,Vermont,0.0,2020,9,1,VT,50,Vermont
1941,2/23/20,Virginia,0.0,2020,9,1,VA,51,Virginia
1942,2/23/20,Washington,0.0,2020,9,1,WA,53,Washington
1943,2/23/20,West Virginia,0.0,2020,9,1,WV,54,West Virginia
1944,2/23/20,Wisconsin,0.0,2020,9,1,WI,55,Wisconsin
1945,2/23/20,Wyoming,0.0,2020,9,1,WY,56,Wyoming
1946,2/23/20,US,0.0,2020,9,1,nat,US,
1947,2/24/20,Alabama,0.0,2020,9,2,AL,01,Alabama
1948,2/24/20,Alaska,0.0,2020,9,2,AK,02,Alaska
1950,2/24/20,Arizona,0.0,2020,9,2,AZ,04,Arizona
1951,2/24/20,Arkansas,0.0,2020,9,2,AR,05,Arkansas
1952,2/24/20,California,0.0,2020,9,2,CA,06,California
1953,2/24/20,Colorado,0.0,2020,9,2,CO,08,Colorado
1954,2/24/20,Connecticut,0.0,2020,9,2,CT,09,Connecticut
1955,2/24/20,Delaware,0.0,2020,9,2,DE,10,Delaware
1957,2/24/20,District of Columbia,0.0,2020,9,2,DC,11,District of Columbia
1958,2/24/20,Florida,0.0,2020,9,2,FL,12,Florida
1959,2/24/20,Georgia,0.0,2020,9,2,GA,13,Georgia
1962,2/24/20,Hawaii,0.0,2020,9,2,HI,15,Hawaii
1963,2/24/20,Idaho,0.0,2020,9,2,ID,16,Idaho
1964,2/24/20,Illinois,0.0,2020,9,2,IL,17,Illinois
1965,2/24/20,Indiana,0.0,2020,9,2,IN,18,Indiana
1966,2/24/20,Iowa,0.0,2020,9,2,IA,19,Iowa
1967,2/24/20,Kansas,0.0,2020,9,2,KS,20,Kansas
1968,2/24/20,Kentucky,0.0,2020,9,2,KY,21,Kentucky
1969,2/24/20,Louisiana,0.0,2020,9,2,LA,22,Louisiana
1970,2/24/20,Maine,0.0,2020,9,2,ME,23,Maine
1971,2/24/20,Maryland,0.0,2020,9,2,MD,24,Maryland
1972,2/24/20,Massachusetts,0.0,2020,9,2,MA,25,Massachusetts
1973,2/24/20,Michigan,0.0,2020,9,2,MI,26,Michigan
1974,2/24/20,Minnesota,0.0,2020,9,2,MN,27,Minnesota
1975,2/24/20,Mississippi,0.0,2020,9,2,MS,28,Mississippi
1976,2/24/20,Missouri,0.0,2020,9,2,MO,29,Missouri
1977,2/24/20,Montana,0.0,2020,9,2,MT,30,Montana
1978,2/24/20,Nebraska,0.0,2020,9,2,NE,31,Nebraska
1979,2/24/20,Nevada,0.0,2020,9,2,NV,32,Nevada
1980,2/24/20,New Hampshire,0.0,2020,9,2,NH,33,New Hampshire
1981,2/24/20,New Jersey,0.0,2020,9,2,NJ,34,New Jersey
1982,2/24/20,New Mexico,0.0,2020,9,2,NM,35,New Mexico
1983,2/24/20,New York,0.0,2020,9,2,NY,36,New York
1984,2/24/20,North Carolina,0.0,2020,9,2,NC,37,North Carolina
1985,2/24/20,North Dakota,0.0,2020,9,2,ND,38,North Dakota
1987,2/24/20,Ohio,0.0,2020,9,2,OH,39,Ohio
1988,2/24/20,Oklahoma,0.0,2020,9,2,OK,40,Oklahoma
1989,2/24/20,Oregon,0.0,2020,9,2,OR,41,Oregon
1990,2/24/20,Pennsylvania,0.0,2020,9,2,PA,42,Pennsylvania
1992,2/24/20,Rhode Island,0.0,2020,9,2,RI,44,Rhode Island
1993,2/24/20,South Carolina,0.0,2020,9,2,SC,45,South Carolina
1994,2/24/20,South Dakota,0.0,2020,9,2,SD,46,South Dakota
1995,2/24/20,Tennessee,0.0,2020,9,2,TN,47,Tennessee
1996,2/24/20,Texas,0.0,2020,9,2,TX,48,Texas
1997,2/24/20,Utah,0.0,2020,9,2,UT,49,Utah
1998,2/24/20,Vermont,0.0,2020,9,2,VT,50,Vermont
2000,2/24/20,Virginia,0.0,2020,9,2,VA,51,Virginia
2001,2/24/20,Washington,0.0,2020,9,2,WA,53,Washington
2002,2/24/20,West Virginia,0.0,2020,9,2,WV,54,West Virginia
2003,2/24/20,Wisconsin,0.0,2020,9,2,WI,55,Wisconsin
2004,2/24/20,Wyoming,0.0,2020,9,2,WY,56,Wyoming
2005,2/24/20,US,0.0,2020,9,2,nat,US,
2006,2/25/20,Alabama,0.0,2020,9,3,AL,01,Alabama
2007,2/25/20,Alaska,0.0,2020,9,3,AK,02,Alaska
2009,2/25/20,Arizona,0.0,2020,9,3,AZ,04,Arizona
2010,2/25/20,Arkansas,0.0,2020,9,3,AR,05,Arkansas
2011,2/25/20,California,0.0,2020,9,3,CA,06,California
2012,2/25/20,Colorado,0.0,2020,9,3,CO,08,Colorado
2013,2/25/20,Connecticut,0.0,2020,9,3,CT,09,Connecticut
2014,2/25/20,Delaware,0.0,2020,9,3,DE,10,Delaware
2016,2/25/20,District of Columbia,0.0,2020,9,3,DC,11,District of Columbia
2017,2/25/20,Florida,0.0,2020,9,3,FL,12,Florida
2018,2/25/20,Georgia,0.0,2020,9,3,GA,13,Georgia
2021,2/25/20,Hawaii,0.0,2020,9,3,HI,15,Hawaii
2022,2/25/20,Idaho,0.0,2020,9,3,ID,16,Idaho
2023,2/25/20,Illinois,0.0,2020,9,3,IL,17,Illinois
2024,2/25/20,Indiana,0.0,2020,9,3,IN,18,Indiana
2025,2/25/20,Iowa,0.0,2020,9,3,IA,19,Iowa
2026,2/25/20,Kansas,0.0,2020,9,3,KS,20,Kansas
2027,2/25/20,Kentucky,0.0,2020,9,3,KY,21,Kentucky
2028,2/25/20,Louisiana,0.0,2020,9,3,LA,22,Louisiana
2029,2/25/20,Maine,0.0,2020,9,3,ME,23,Maine
2030,2/25/20,Maryland,0.0,2020,9,3,MD,24,Maryland
2031,2/25/20,Massachusetts,0.0,2020,9,3,MA,25,Massachusetts
2032,2/25/20,Michigan,0.0,2020,9,3,MI,26,Michigan
2033,2/25/20,Minnesota,0.0,2020,9,3,MN,27,Minnesota
2034,2/25/20,Mississippi,0.0,2020,9,3,MS,28,Mississippi
2035,2/25/20,Missouri,0.0,2020,9,3,MO,29,Missouri
2036,2/25/20,Montana,0.0,2020,9,3,MT,30,Montana
2037,2/25/20,Nebraska,0.0,2020,9,3,NE,31,Nebraska
2038,2/25/20,Nevada,0.0,2020,9,3,NV,32,Nevada
2039,2/25/20,New Hampshire,0.0,2020,9,3,NH,33,New Hampshire
2040,2/25/20,New Jersey,0.0,2020,9,3,NJ,34,New Jersey
2041,2/25/20,New Mexico,0.0,2020,9,3,NM,35,New Mexico
2042,2/25/20,New York,0.0,2020,9,3,NY,36,New York
2043,2/25/20,North Carolina,0.0,2020,9,3,NC,37,North Carolina
2044,2/25/20,North Dakota,0.0,2020,9,3,ND,38,North Dakota
2046,2/25/20,Ohio,0.0,2020,9,3,OH,39,Ohio
2047,2/25/20,Oklahoma,0.0,2020,9,3,OK,40,Oklahoma
2048,2/25/20,Oregon,0.0,2020,9,3,OR,41,Oregon
2049,2/25/20,Pennsylvania,0.0,2020,9,3,PA,42,Pennsylvania
2051,2/25/20,Rhode Island,0.0,2020,9,3,RI,44,Rhode Island
2052,2/25/20,South Carolina,0.0,2020,9,3,SC,45,South Carolina
2053,2/25/20,South Dakota,0.0,2020,9,3,SD,46,South Dakota
2054,2/25/20,Tennessee,0.0,2020,9,3,TN,47,Tennessee
2055,2/25/20,Texas,0.0,2020,9,3,TX,48,Texas
2056,2/25/20,Utah,0.0,2020,9,3,UT,49,Utah
2057,2/25/20,Vermont,0.0,2020,9,3,VT,50,Vermont
2059,2/25/20,Virginia,0.0,2020,9,3,VA,51,Virginia
2060,2/25/20,Washington,0.0,2020,9,3,WA,53,Washington
2061,2/25/20,West Virginia,0.0,2020,9,3,WV,54,West Virginia
2062,2/25/20,Wisconsin,0.0,2020,9,3,WI,55,Wisconsin
2063,2/25/20,Wyoming,0.0,2020,9,3,WY,56,Wyoming
2064,2/25/20,US,0.0,2020,9,3,nat,US,
2065,2/26/20,Alabama,0.0,2020,9,4,AL,01,Alabama
2066,2/26/20,Alaska,0.0,2020,9,4,AK,02,Alaska
2068,2/26/20,Arizona,0.0,2020,9,4,AZ,04,Arizona
2069,2/26/20,Arkansas,0.0,2020,9,4,AR,05,Arkansas
2070,2/26/20,California,0.0,2020,9,4,CA,06,California
2071,2/26/20,Colorado,0.0,2020,9,4,CO,08,Colorado
2072,2/26/20,Connecticut,0.0,2020,9,4,CT,09,Connecticut
2073,2/26/20,Delaware,0.0,2020,9,4,DE,10,Delaware
2075,2/26/20,District of Columbia,0.0,2020,9,4,DC,11,District of Columbia
2076,2/26/20,Florida,0.0,2020,9,4,FL,12,Florida
2077,2/26/20,Georgia,0.0,2020,9,4,GA,13,Georgia
2080,2/26/20,Hawaii,0.0,2020,9,4,HI,15,Hawaii
2081,2/26/20,Idaho,0.0,2020,9,4,ID,16,Idaho
2082,2/26/20,Illinois,0.0,2020,9,4,IL,17,Illinois
2083,2/26/20,Indiana,0.0,2020,9,4,IN,18,Indiana
2084,2/26/20,Iowa,0.0,2020,9,4,IA,19,Iowa
2085,2/26/20,Kansas,0.0,2020,9,4,KS,20,Kansas
2086,2/26/20,Kentucky,0.0,2020,9,4,KY,21,Kentucky
2087,2/26/20,Louisiana,0.0,2020,9,4,LA,22,Louisiana
2088,2/26/20,Maine,0.0,2020,9,4,ME,23,Maine
2089,2/26/20,Maryland,0.0,2020,9,4,MD,24,Maryland
2090,2/26/20,Massachusetts,0.0,2020,9,4,MA,25,Massachusetts
2091,2/26/20,Michigan,0.0,2020,9,4,MI,26,Michigan
2092,2/26/20,Minnesota,0.0,2020,9,4,MN,27,Minnesota
2093,2/26/20,Mississippi,0.0,2020,9,4,MS,28,Mississippi
2094,2/26/20,Missouri,0.0,2020,9,4,MO,29,Missouri
2095,2/26/20,Montana,0.0,2020,9,4,MT,30,Montana
2096,2/26/20,Nebraska,0.0,2020,9,4,NE,31,Nebraska
2097,2/26/20,Nevada,0.0,2020,9,4,NV,32,Nevada
2098,2/26/20,New Hampshire,0.0,2020,9,4,NH,33,New Hampshire
2099,2/26/20,New Jersey,0.0,2020,9,4,NJ,34,New Jersey
2100,2/26/20,New Mexico,0.0,2020,9,4,NM,35,New Mexico
2101,2/26/20,New York,0.0,2020,9,4,NY,36,New York
2102,2/26/20,North Carolina,0.0,2020,9,4,NC,37,North Carolina
2103,2/26/20,North Dakota,0.0,2020,9,4,ND,38,North Dakota
2105,2/26/20,Ohio,0.0,2020,9,4,OH,39,Ohio
2106,2/26/20,Oklahoma,0.0,2020,9,4,OK,40,Oklahoma
2107,2/26/20,Oregon,0.0,2020,9,4,OR,41,Oregon
2108,2/26/20,Pennsylvania,0.0,2020,9,4,PA,42,Pennsylvania
2110,2/26/20,Rhode Island,0.0,2020,9,4,RI,44,Rhode Island
2111,2/26/20,South Carolina,0.0,2020,9,4,SC,45,South Carolina
2112,2/26/20,South Dakota,0.0,2020,9,4,SD,46,South Dakota
2113,2/26/20,Tennessee,0.0,2020,9,4,TN,47,Tennessee
2114,2/26/20,Texas,0.0,2020,9,4,TX,48,Texas
2115,2/26/20,Utah,0.0,2020,9,4,UT,49,Utah
2116,2/26/20,Vermont,0.0,2020,9,4,VT,50,Vermont
2118,2/26/20,Virginia,0.0,2020,9,4,VA,51,Virginia
2119,2/26/20,Washington,0.0,2020,9,4,WA,53,Washington
2120,2/26/20,West Virginia,0.0,2020,9,4,WV,54,West Virginia
2121,2/26/20,Wisconsin,0.0,2020,9,4,WI,55,Wisconsin
2122,2/26/20,Wyoming,0.0,2020,9,4,WY,56,Wyoming
2123,2/26/20,US,0.0,2020,9,4,nat,US,
2124,2/27/20,Alabama,0.0,2020,9,5,AL,01,Alabama
2125,2/27/20,Alaska,0.0,2020,9,5,AK,02,Alaska
2127,2/27/20,Arizona,0.0,2020,9,5,AZ,04,Arizona
2128,2/27/20,Arkansas,0.0,2020,9,5,AR,05,Arkansas
2129,2/27/20,California,0.0,2020,9,5,CA,06,California
2130,2/27/20,Colorado,0.0,2020,9,5,CO,08,Colorado
2131,2/27/20,Connecticut,0.0,2020,9,5,CT,09,Connecticut
2132,2/27/20,Delaware,0.0,2020,9,5,DE,10,Delaware
2134,2/27/20,District of Columbia,0.0,2020,9,5,DC,11,District of Columbia
2135,2/27/20,Florida,0.0,2020,9,5,FL,12,Florida
2136,2/27/20,Georgia,0.0,2020,9,5,GA,13,Georgia
2139,2/27/20,Hawaii,0.0,2020,9,5,HI,15,Hawaii
2140,2/27/20,Idaho,0.0,2020,9,5,ID,16,Idaho
2141,2/27/20,Illinois,0.0,2020,9,5,IL,17,Illinois
2142,2/27/20,Indiana,0.0,2020,9,5,IN,18,Indiana
2143,2/27/20,Iowa,0.0,2020,9,5,IA,19,Iowa
2144,2/27/20,Kansas,0.0,2020,9,5,KS,20,Kansas
2145,2/27/20,Kentucky,0.0,2020,9,5,KY,21,Kentucky
2146,2/27/20,Louisiana,0.0,2020,9,5,LA,22,Louisiana
2147,2/27/20,Maine,0.0,2020,9,5,ME,23,Maine
2148,2/27/20,Maryland,0.0,2020,9,5,MD,24,Maryland
2149,2/27/20,Massachusetts,0.0,2020,9,5,MA,25,Massachusetts
2150,2/27/20,Michigan,0.0,2020,9,5,MI,26,Michigan
2151,2/27/20,Minnesota,0.0,2020,9,5,MN,27,Minnesota
2152,2/27/20,Mississippi,0.0,2020,9,5,MS,28,Mississippi
2153,2/27/20,Missouri,0.0,2020,9,5,MO,29,Missouri
2154,2/27/20,Montana,0.0,2020,9,5,MT,30,Montana
2155,2/27/20,Nebraska,0.0,2020,9,5,NE,31,Nebraska
2156,2/27/20,Nevada,0.0,2020,9,5,NV,32,Nevada
2157,2/27/20,New Hampshire,0.0,2020,9,5,NH,33,New Hampshire
2158,2/27/20,New Jersey,0.0,2020,9,5,NJ,34,New Jersey
2159,2/27/20,New Mexico,0.0,2020,9,5,NM,35,New Mexico
2160,2/27/20,New York,0.0,2020,9,5,NY,36,New York
2161,2/27/20,North Carolina,0.0,2020,9,5,NC,37,North Carolina
2162,2/27/20,North Dakota,0.0,2020,9,5,ND,38,North Dakota
2164,2/27/20,Ohio,0.0,2020,9,5,OH,39,Ohio
2165,2/27/20,Oklahoma,0.0,2020,9,5,OK,40,Oklahoma
2166,2/27/20,Oregon,0.0,2020,9,5,OR,41,Oregon
2167,2/27/20,Pennsylvania,0.0,2020,9,5,PA,42,Pennsylvania
2169,2/27/20,Rhode Island,0.0,2020,9,5,RI,44,Rhode Island
2170,2/27/20,South Carolina,0.0,2020,9,5,SC,45,South Carolina
2171,2/27/20,South Dakota,0.0,2020,9,5,SD,46,South Dakota
2172,2/27/20,Tennessee,0.0,2020,9,5,TN,47,Tennessee
2173,2/27/20,Texas,0.0,2020,9,5,TX,48,Texas
2174,2/27/20,Utah,0.0,2020,9,5,UT,49,Utah
2175,2/27/20,Vermont,0.0,2020,9,5,VT,50,Vermont
2177,2/27/20,Virginia,0.0,2020,9,5,VA,51,Virginia
2178,2/27/20,Washington,0.0,2020,9,5,WA,53,Washington
2179,2/27/20,West Virginia,0.0,2020,9,5,WV,54,West Virginia
2180,2/27/20,Wisconsin,0.0,2020,9,5,WI,55,Wisconsin
2181,2/27/20,Wyoming,0.0,2020,9,5,WY,56,Wyoming
2182,2/27/20,US,0.0,2020,9,5,nat,US,
2183,2/28/20,Alabama,0.0,2020,9,6,AL,01,Alabama
2184,2/28/20,Alaska,0.0,2020,9,6,AK,02,Alaska
2186,2/28/20,Arizona,0.0,2020,9,6,AZ,04,Arizona
2187,2/28/20,Arkansas,0.0,2020,9,6,AR,05,Arkansas
2188,2/28/20,California,0.0,2020,9,6,CA,06,California
2189,2/28/20,Colorado,0.0,2020,9,6,CO,08,Colorado
2190,2/28/20,Connecticut,0.0,2020,9,6,CT,09,Connecticut
2191,2/28/20,Delaware,0.0,2020,9,6,DE,10,Delaware
2193,2/28/20,District of Columbia,0.0,2020,9,6,DC,11,District of Columbia
2194,2/28/20,Florida,0.0,2020,9,6,FL,12,Florida
2195,2/28/20,Georgia,0.0,2020,9,6,GA,13,Georgia
2198,2/28/20,Hawaii,0.0,2020,9,6,HI,15,Hawaii
2199,2/28/20,Idaho,0.0,2020,9,6,ID,16,Idaho
2200,2/28/20,Illinois,0.0,2020,9,6,IL,17,Illinois
2201,2/28/20,Indiana,0.0,2020,9,6,IN,18,Indiana
2202,2/28/20,Iowa,0.0,2020,9,6,IA,19,Iowa
2203,2/28/20,Kansas,0.0,2020,9,6,KS,20,Kansas
2204,2/28/20,Kentucky,0.0,2020,9,6,KY,21,Kentucky
2205,2/28/20,Louisiana,0.0,2020,9,6,LA,22,Louisiana
2206,2/28/20,Maine,0.0,2020,9,6,ME,23,Maine
2207,2/28/20,Maryland,0.0,2020,9,6,MD,24,Maryland
2208,2/28/20,Massachusetts,0.0,2020,9,6,MA,25,Massachusetts
2209,2/28/20,Michigan,0.0,2020,9,6,MI,26,Michigan
2210,2/28/20,Minnesota,0.0,2020,9,6,MN,27,Minnesota
2211,2/28/20,Mississippi,0.0,2020,9,6,MS,28,Mississippi
2212,2/28/20,Missouri,0.0,2020,9,6,MO,29,Missouri
2213,2/28/20,Montana,0.0,2020,9,6,MT,30,Montana
2214,2/28/20,Nebraska,0.0,2020,9,6,NE,31,Nebraska
2215,2/28/20,Nevada,0.0,2020,9,6,NV,32,Nevada
2216,2/28/20,New Hampshire,0.0,2020,9,6,NH,33,New Hampshire
2217,2/28/20,New Jersey,0.0,2020,9,6,NJ,34,New Jersey
2218,2/28/20,New Mexico,0.0,2020,9,6,NM,35,New Mexico
2219,2/28/20,New York,0.0,2020,9,6,NY,36,New York
2220,2/28/20,North Carolina,0.0,2020,9,6,NC,37,North Carolina
2221,2/28/20,North Dakota,0.0,2020,9,6,ND,38,North Dakota
2223,2/28/20,Ohio,0.0,2020,9,6,OH,39,Ohio
2224,2/28/20,Oklahoma,0.0,2020,9,6,OK,40,Oklahoma
2225,2/28/20,Oregon,0.0,2020,9,6,OR,41,Oregon
2226,2/28/20,Pennsylvania,0.0,2020,9,6,PA,42,Pennsylvania
2228,2/28/20,Rhode Island,0.0,2020,9,6,RI,44,Rhode Island
2229,2/28/20,South Carolina,0.0,2020,9,6,SC,45,South Carolina
2230,2/28/20,South Dakota,0.0,2020,9,6,SD,46,South Dakota
2231,2/28/20,Tennessee,0.0,2020,9,6,TN,47,Tennessee
2232,2/28/20,Texas,0.0,2020,9,6,TX,48,Texas
2233,2/28/20,Utah,0.0,2020,9,6,UT,49,Utah
2234,2/28/20,Vermont,0.0,2020,9,6,VT,50,Vermont
2236,2/28/20,Virginia,0.0,2020,9,6,VA,51,Virginia
2237,2/28/20,Washington,0.0,2020,9,6,WA,53,Washington
2238,2/28/20,West Virginia,0.0,2020,9,6,WV,54,West Virginia
2239,2/28/20,Wisconsin,0.0,2020,9,6,WI,55,Wisconsin
2240,2/28/20,Wyoming,0.0,2020,9,6,WY,56,Wyoming
2241,2/28/20,US,0.0,2020,9,6,nat,US,
2242,2/29/20,Alabama,0.0,2020,9,7,AL,01,Alabama
2243,2/29/20,Alaska,0.0,2020,9,7,AK,02,Alaska
2245,2/29/20,Arizona,0.0,2020,9,7,AZ,04,Arizona
2246,2/29/20,Arkansas,0.0,2020,9,7,AR,05,Arkansas
2247,2/29/20,California,0.0,2020,9,7,CA,06,California
2248,2/29/20,Colorado,0.0,2020,9,7,CO,08,Colorado
2249,2/29/20,Connecticut,0.0,2020,9,7,CT,09,Connecticut
2250,2/29/20,Delaware,0.0,2020,9,7,DE,10,Delaware
2252,2/29/20,District of Columbia,0.0,2020,9,7,DC,11,District of Columbia
2253,2/29/20,Florida,0.0,2020,9,7,FL,12,Florida
2254,2/29/20,Georgia,0.0,2020,9,7,GA,13,Georgia
2257,2/29/20,Hawaii,0.0,2020,9,7,HI,15,Hawaii
2258,2/29/20,Idaho,0.0,2020,9,7,ID,16,Idaho
2259,2/29/20,Illinois,0.0,2020,9,7,IL,17,Illinois
2260,2/29/20,Indiana,0.0,2020,9,7,IN,18,Indiana
2261,2/29/20,Iowa,0.0,2020,9,7,IA,19,Iowa
2262,2/29/20,Kansas,0.0,2020,9,7,KS,20,Kansas
2263,2/29/20,Kentucky,0.0,2020,9,7,KY,21,Kentucky
2264,2/29/20,Louisiana,0.0,2020,9,7,LA,22,Louisiana
2265,2/29/20,Maine,0.0,2020,9,7,ME,23,Maine
2266,2/29/20,Maryland,0.0,2020,9,7,MD,24,Maryland
2267,2/29/20,Massachusetts,0.0,2020,9,7,MA,25,Massachusetts
2268,2/29/20,Michigan,0.0,2020,9,7,MI,26,Michigan
2269,2/29/20,Minnesota,0.0,2020,9,7,MN,27,Minnesota
2270,2/29/20,Mississippi,0.0,2020,9,7,MS,28,Mississippi
2271,2/29/20,Missouri,0.0,2020,9,7,MO,29,Missouri
2272,2/29/20,Montana,0.0,2020,9,7,MT,30,Montana
2273,2/29/20,Nebraska,0.0,2020,9,7,NE,31,Nebraska
2274,2/29/20,Nevada,0.0,2020,9,7,NV,32,Nevada
2275,2/29/20,New Hampshire,0.0,2020,9,7,NH,33,New Hampshire
2276,2/29/20,New Jersey,0.0,2020,9,7,NJ,34,New Jersey
2277,2/29/20,New Mexico,0.0,2020,9,7,NM,35,New Mexico
2278,2/29/20,New York,0.0,2020,9,7,NY,36,New York
2279,2/29/20,North Carolina,0.0,2020,9,7,NC,37,North Carolina
2280,2/29/20,North Dakota,0.0,2020,9,7,ND,38,North Dakota
2282,2/29/20,Ohio,0.0,2020,9,7,OH,39,Ohio
2283,2/29/20,Oklahoma,0.0,2020,9,7,OK,40,Oklahoma
2284,2/29/20,Oregon,0.0,2020,9,7,OR,41,Oregon
2285,2/29/20,Pennsylvania,0.0,2020,9,7,PA,42,Pennsylvania
2287,2/29/20,Rhode Island,0.0,2020,9,7,RI,44,Rhode Island
2288,2/29/20,South Carolina,0.0,2020,9,7,SC,45,South Carolina
2289,2/29/20,South Dakota,0.0,2020,9,7,SD,46,South Dakota
2290,2/29/20,Tennessee,0.0,2020,9,7,TN,47,Tennessee
2291,2/29/20,Texas,0.0,2020,9,7,TX,48,Texas
2292,2/29/20,Utah,0.0,2020,9,7,UT,49,Utah
2293,2/29/20,Vermont,0.0,2020,9,7,VT,50,Vermont
2295,2/29/20,Virginia,0.0,2020,9,7,VA,51,Virginia
2296,2/29/20,Washington,1.0,2020,9,7,WA,53,Washington
2297,2/29/20,West Virginia,0.0,2020,9,7,WV,54,West Virginia
2298,2/29/20,Wisconsin,0.0,2020,9,7,WI,55,Wisconsin
2299,2/29/20,Wyoming,0.0,2020,9,7,WY,56,Wyoming
2300,2/29/20,US,1.0,2020,9,7,nat,US,
2301,3/1/20,Alabama,0.0,2020,10,1,AL,01,Alabama
2302,3/1/20,Alaska,0.0,2020,10,1,AK,02,Alaska
2304,3/1/20,Arizona,0.0,2020,10,1,AZ,04,Arizona
2305,3/1/20,Arkansas,0.0,2020,10,1,AR,05,Arkansas
2306,3/1/20,California,0.0,2020,10,1,CA,06,California
2307,3/1/20,Colorado,0.0,2020,10,1,CO,08,Colorado
2308,3/1/20,Connecticut,0.0,2020,10,1,CT,09,Connecticut
2309,3/1/20,Delaware,0.0,2020,10,1,DE,10,Delaware
2311,3/1/20,District of Columbia,0.0,2020,10,1,DC,11,District of Columbia
2312,3/1/20,Florida,0.0,2020,10,1,FL,12,Florida
2313,3/1/20,Georgia,0.0,2020,10,1,GA,13,Georgia
2316,3/1/20,Hawaii,0.0,2020,10,1,HI,15,Hawaii
2317,3/1/20,Idaho,0.0,2020,10,1,ID,16,Idaho
2318,3/1/20,Illinois,0.0,2020,10,1,IL,17,Illinois
2319,3/1/20,Indiana,0.0,2020,10,1,IN,18,Indiana
2320,3/1/20,Iowa,0.0,2020,10,1,IA,19,Iowa
2321,3/1/20,Kansas,0.0,2020,10,1,KS,20,Kansas
2322,3/1/20,Kentucky,0.0,2020,10,1,KY,21,Kentucky
2323,3/1/20,Louisiana,0.0,2020,10,1,LA,22,Louisiana
2324,3/1/20,Maine,0.0,2020,10,1,ME,23,Maine
2325,3/1/20,Maryland,0.0,2020,10,1,MD,24,Maryland
2326,3/1/20,Massachusetts,0.0,2020,10,1,MA,25,Massachusetts
2327,3/1/20,Michigan,0.0,2020,10,1,MI,26,Michigan
2328,3/1/20,Minnesota,0.0,2020,10,1,MN,27,Minnesota
2329,3/1/20,Mississippi,0.0,2020,10,1,MS,28,Mississippi
2330,3/1/20,Missouri,0.0,2020,10,1,MO,29,Missouri
2331,3/1/20,Montana,0.0,2020,10,1,MT,30,Montana
2332,3/1/20,Nebraska,0.0,2020,10,1,NE,31,Nebraska
2333,3/1/20,Nevada,0.0,2020,10,1,NV,32,Nevada
2334,3/1/20,New Hampshire,0.0,2020,10,1,NH,33,New Hampshire
2335,3/1/20,New Jersey,0.0,2020,10,1,NJ,34,New Jersey
2336,3/1/20,New Mexico,0.0,2020,10,1,NM,35,New Mexico
2337,3/1/20,New York,0.0,2020,10,1,NY,36,New York
2338,3/1/20,North Carolina,0.0,2020,10,1,NC,37,North Carolina
2339,3/1/20,North Dakota,0.0,2020,10,1,ND,38,North Dakota
2341,3/1/20,Ohio,0.0,2020,10,1,OH,39,Ohio
2342,3/1/20,Oklahoma,0.0,2020,10,1,OK,40,Oklahoma
2343,3/1/20,Oregon,0.0,2020,10,1,OR,41,Oregon
2344,3/1/20,Pennsylvania,0.0,2020,10,1,PA,42,Pennsylvania
2346,3/1/20,Rhode Island,0.0,2020,10,1,RI,44,Rhode Island
2347,3/1/20,South Carolina,0.0,2020,10,1,SC,45,South Carolina
2348,3/1/20,South Dakota,0.0,2020,10,1,SD,46,South Dakota
2349,3/1/20,Tennessee,0.0,2020,10,1,TN,47,Tennessee
2350,3/1/20,Texas,0.0,2020,10,1,TX,48,Texas
2351,3/1/20,Utah,0.0,2020,10,1,UT,49,Utah
2352,3/1/20,Vermont,0.0,2020,10,1,VT,50,Vermont
2354,3/1/20,Virginia,0.0,2020,10,1,VA,51,Virginia
2355,3/1/20,Washington,0.0,2020,10,1,WA,53,Washington
2356,3/1/20,West Virginia,0.0,2020,10,1,WV,54,West Virginia
2357,3/1/20,Wisconsin,0.0,2020,10,1,WI,55,Wisconsin
2358,3/1/20,Wyoming,0.0,2020,10,1,WY,56,Wyoming
2359,3/1/20,US,0.0,2020,10,1,nat,US,
2360,3/2/20,Alabama,0.0,2020,10,2,AL,01,Alabama
2361,3/2/20,Alaska,0.0,2020,10,2,AK,02,Alaska
2363,3/2/20,Arizona,0.0,2020,10,2,AZ,04,Arizona
2364,3/2/20,Arkansas,0.0,2020,10,2,AR,05,Arkansas
2365,3/2/20,California,0.0,2020,10,2,CA,06,California
