location,target_id,quantile,value,location_id,type
Colorado,6 day ahead cum,0.975,437.025,8,quantile
Colorado,7 day ahead cum,0.975,473.15,8,quantile
California,1 day ahead cum,0.975,550.025,6,quantile
California,2 day ahead cum,0.975,655.025,6,quantile
California,3 day ahead cum,0.975,782.225,6,quantile
California,4 day ahead cum,0.975,908.05,6,quantile
California,5 day ahead cum,0.975,1021.15,6,quantile
California,6 day ahead cum,0.975,1147.15,6,quantile
California,7 day ahead cum,0.975,1295.175,6,quantile
Arkansas,1 day ahead cum,0.975,26,5,quantile
Arkansas,2 day ahead cum,0.975,35,5,quantile
Arkansas,3 day ahead cum,0.975,41,5,quantile
Arkansas,4 day ahead cum,0.975,49.025,5,quantile
Arkansas,5 day ahead cum,0.975,58,5,quantile
Arkansas,6 day ahead cum,0.975,70,5,quantile
Arkansas,7 day ahead cum,0.975,80,5,quantile
Arizona,1 day ahead cum,0.975,100,4,quantile
Arizona,2 day ahead cum,0.975,128.025,4,quantile
Arizona,3 day ahead cum,0.975,160.025,4,quantile
Arizona,4 day ahead cum,0.975,194.025,4,quantile
Arizona,5 day ahead cum,0.975,232.025,4,quantile
Arizona,6 day ahead cum,0.975,272,4,quantile
Arizona,7 day ahead cum,0.975,315.025,4,quantile
Alaska,1 day ahead cum,0.975,32,2,quantile
Alaska,2 day ahead cum,0.975,50.025,2,quantile
Alaska,3 day ahead cum,0.975,81.025,2,quantile
Alaska,4 day ahead cum,0.975,96.05,2,quantile
Alaska,5 day ahead cum,0.975,142.05,2,quantile
Alaska,6 day ahead cum,0.975,150,2,quantile
Alaska,7 day ahead cum,0.975,157.075,2,quantile
Alabama,1 day ahead cum,0.975,106,1,quantile
Alabama,2 day ahead cum,0.975,134.025,1,quantile
Alabama,3 day ahead cum,0.975,165.025,1,quantile
Alabama,4 day ahead cum,0.975,199,1,quantile
Alabama,5 day ahead cum,0.975,242.025,1,quantile
Alabama,6 day ahead cum,0.975,282.125,1,quantile
Alabama,7 day ahead cum,0.975,335.1,1,quantile
