location,abbreviation,location_name,COVIDhub-baseline,LNQ-ens1,UCLA-SuEIR,UMass-MechBayes,LANL-GrowthRate,Columbia_UNC-SurvCon
47153,0,Sequatchie County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47155,0,Sevier County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47157,0,Shelby County,0.2,0.2,0.2,0.2,0.2,0
47159,0,Smith County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47161,0,Stewart County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47163,0,Sullivan County,0.25,0.25,0,0.25,0.25,0
47165,0,Sumner County,0.2,0.2,0.2,0.2,0.2,0
47167,0,Tipton County,0.25,0.25,0.25,0,0.25,0
47169,0,Trousdale County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47171,0,Unicoi County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47173,0,Union County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47175,0,Van Buren County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47177,0,Warren County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47179,0,Washington County,0.25,0.25,0,0.25,0.25,0
47181,0,Wayne County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47183,0,Weakley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47185,0,White County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
47187,0,Williamson County,0.2,0.2,0.2,0.2,0.2,0
47189,0,Wilson County,0.2,0.2,0.2,0.2,0.2,0
48,TX,Texas,0.25,0.25,0.25,0,0.25,0
48001,0,Anderson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48003,0,Andrews County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48005,0,Angelina County,0.25,0.25,0.25,0,0.25,0
48007,0,Aransas County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48009,0,Archer County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48011,0,Armstrong County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48013,0,Atascosa County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48015,0,Austin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48017,0,Bailey County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48019,0,Bandera County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48021,0,Bastrop County,0.25,0.25,0.25,0,0.25,0
48023,0,Baylor County,0.5,0.5,0,0,0,0
48025,0,Bee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48027,0,Bell County,0.2,0.2,0.2,0.2,0.2,0
48029,0,Bexar County,0.2,0.2,0.2,0.2,0.2,0
48031,0,Blanco County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48033,0,Borden County,0.5,0.5,0,0,0,0
48035,0,Bosque County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48037,0,Bowie County,0.25,0.25,0.25,0,0.25,0
48039,0,Brazoria County,0.2,0.2,0.2,0.2,0.2,0
48041,0,Brazos County,0.2,0.2,0.2,0.2,0.2,0
48043,0,Brewster County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48045,0,Briscoe County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48047,0,Brooks County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48049,0,Brown County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48051,0,Burleson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48053,0,Burnet County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48055,0,Caldwell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48057,0,Calhoun County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48059,0,Callahan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48061,0,Cameron County,0.2,0.2,0.2,0.2,0.2,0
48063,0,Camp County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48065,0,Carson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48067,0,Cass County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48069,0,Castro County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48071,0,Chambers County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48073,0,Cherokee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48075,0,Childress County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48077,0,Clay County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48079,0,Cochran County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48081,0,Coke County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48083,0,Coleman County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48085,0,Collin County,0.2,0.2,0.2,0.2,0.2,0
48087,0,Collingsworth County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48089,0,Colorado County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48091,0,Comal County,0.2,0.2,0.2,0.2,0.2,0
48093,0,Comanche County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48095,0,Concho County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48097,0,Cooke County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48099,0,Coryell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48101,0,Cottle County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48103,0,Crane County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48105,0,Crockett County,0.5,0.5,0,0,0,0
48107,0,Crosby County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48109,0,Culberson County,0.5,0.5,0,0,0,0
48111,0,Dallam County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48113,0,Dallas County,0.2,0.2,0.2,0.2,0.2,0
48115,0,Dawson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48117,0,Deaf Smith County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48119,0,Delta County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48121,0,Denton County,0.2,0.2,0.2,0.2,0.2,0
48123,0,DeWitt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48125,0,Dickens County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48127,0,Dimmit County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48129,0,Donley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48131,0,Duval County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48133,0,Eastland County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48135,0,Ector County,0.2,0.2,0.2,0.2,0.2,0
48137,0,Edwards County,0.5,0.5,0,0,0,0
48139,0,Ellis County,0.2,0.2,0.2,0.2,0.2,0
48141,0,El Paso County,0.2,0.2,0.2,0.2,0.2,0
48143,0,Erath County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48145,0,Falls County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48147,0,Fannin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48149,0,Fayette County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48151,0,Fisher County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48153,0,Floyd County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48155,0,Foard County,0.5,0.5,0,0,0,0
48157,0,Fort Bend County,0.2,0.2,0.2,0.2,0.2,0
48159,0,Franklin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48161,0,Freestone County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48163,0,Frio County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48165,0,Gaines County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48167,0,Galveston County,0.2,0.2,0.2,0.2,0.2,0
48169,0,Garza County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48171,0,Gillespie County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48173,0,Glasscock County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48175,0,Goliad County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48177,0,Gonzales County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48179,0,Gray County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48181,0,Grayson County,0.25,0.25,0,0.25,0.25,0
48183,0,Gregg County,0.25,0.25,0.25,0,0.25,0
48185,0,Grimes County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48187,0,Guadalupe County,0.25,0.25,0,0.25,0.25,0
48189,0,Hale County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48191,0,Hall County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48193,0,Hamilton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48195,0,Hansford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48197,0,Hardeman County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48199,0,Hardin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48201,0,Harris County,0.2,0.2,0.2,0.2,0.2,0
48203,0,Harrison County,0.25,0.25,0.25,0,0.25,0
48205,0,Hartley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48207,0,Haskell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48209,0,Hays County,0.2,0.2,0.2,0.2,0.2,0
48211,0,Hemphill County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48213,0,Henderson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48215,0,Hidalgo County,0.2,0.2,0.2,0.2,0.2,0
48217,0,Hill County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48219,0,Hockley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48221,0,Hood County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48223,0,Hopkins County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48225,0,Houston County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48227,0,Howard County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48229,0,Hudspeth County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48231,0,Hunt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48233,0,Hutchinson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48235,0,Irion County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48237,0,Jack County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48239,0,Jackson County,0.5,0.5,0,0,0,0
48241,0,Jasper County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48243,0,Jeff Davis County,0.5,0.5,0,0,0,0
48245,0,Jefferson County,0.2,0.2,0.2,0.2,0.2,0
48247,0,Jim Hogg County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48249,0,Jim Wells County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48251,0,Johnson County,0.25,0.25,0,0.25,0.25,0
48253,0,Jones County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48255,0,Karnes County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48257,0,Kaufman County,0.25,0.25,0,0.25,0.25,0
48259,0,Kendall County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48261,0,Kenedy County,0.5,0.5,0,0,0,0
48263,0,Kent County,0.5,0.5,0,0,0,0
48265,0,Kerr County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48267,0,Kimble County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48269,0,King County,0.5,0.5,0,0,0,0
48271,0,Kinney County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48273,0,Kleberg County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48275,0,Knox County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48277,0,Lamar County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48279,0,Lamb County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48281,0,Lampasas County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48283,0,La Salle County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48285,0,Lavaca County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48287,0,Lee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48289,0,Leon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48291,0,Liberty County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48293,0,Limestone County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48295,0,Lipscomb County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48297,0,Live Oak County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48299,0,Llano County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48301,0,Loving County,0.5,0.5,0,0,0,0
48303,0,Lubbock County,0.2,0.2,0.2,0.2,0.2,0
48305,0,Lynn County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48307,0,McCulloch County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48309,0,McLennan County,0.2,0.2,0.2,0.2,0.2,0
48311,0,McMullen County,0.5,0.5,0,0,0,0
48313,0,Madison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48315,0,Marion County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48317,0,Martin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48319,0,Mason County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48321,0,Matagorda County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48323,0,Maverick County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48325,0,Medina County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48327,0,Menard County,0.5,0.5,0,0,0,0
48329,0,Midland County,0.2,0.2,0.2,0.2,0.2,0
48331,0,Milam County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48333,0,Mills County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48335,0,Mitchell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48337,0,Montague County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48339,0,Montgomery County,0.2,0.2,0.2,0.2,0.2,0
48341,0,Moore County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48343,0,Morris County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48345,0,Motley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48347,0,Nacogdoches County,0.25,0.25,0.25,0,0.25,0
48349,0,Navarro County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48351,0,Newton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48353,0,Nolan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48355,0,Nueces County,0.2,0.2,0.2,0.2,0.2,0
48357,0,Ochiltree County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48359,0,Oldham County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48361,0,Orange County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48363,0,Palo Pinto County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48365,0,Panola County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48367,0,Parker County,0.25,0.25,0,0.25,0.25,0
48369,0,Parmer County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48371,0,Pecos County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48373,0,Polk County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48375,0,Potter County,0.25,0.25,0.25,0,0.25,0
48377,0,Presidio County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48379,0,Rains County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48381,0,Randall County,0.2,0.2,0.2,0.2,0.2,0
48383,0,Reagan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48385,0,Real County,0.5,0.5,0,0,0,0
48387,0,Red River County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48389,0,Reeves County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48391,0,Refugio County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48393,0,Roberts County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48395,0,Robertson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48397,0,Rockwall County,0.25,0.25,0.25,0,0.25,0
48399,0,Runnels County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48401,0,Rusk County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48403,0,Sabine County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48405,0,San Augustine County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48407,0,San Jacinto County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48409,0,San Patricio County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48411,0,San Saba County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48413,0,Schleicher County,0.5,0.5,0,0,0,0
48415,0,Scurry County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48417,0,Shackelford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48419,0,Shelby County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48421,0,Sherman County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48423,0,Smith County,0.2,0.2,0.2,0.2,0.2,0
48425,0,Somervell County,0.5,0.5,0,0,0,0
48427,0,Starr County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48429,0,Stephens County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48431,0,Sterling County,0.5,0.5,0,0,0,0
48433,0,Stonewall County,0.5,0.5,0,0,0,0
48435,0,Sutton County,0.5,0.5,0,0,0,0
48437,0,Swisher County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48439,0,Tarrant County,0.2,0.2,0.2,0.2,0.2,0
48441,0,Taylor County,0.2,0.2,0.2,0.2,0.2,0
48443,0,Terrell County,0.5,0.5,0,0,0,0
48445,0,Terry County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48447,0,Throckmorton County,0.5,0.5,0,0,0,0
48449,0,Titus County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48451,0,Tom Green County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48453,0,Travis County,0.2,0.2,0.2,0.2,0.2,0
48455,0,Trinity County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48457,0,Tyler County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48459,0,Upshur County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48461,0,Upton County,0.5,0.5,0,0,0,0
48463,0,Uvalde County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48465,0,Val Verde County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48467,0,Van Zandt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48469,0,Victoria County,0.25,0.25,0.25,0,0.25,0
48471,0,Walker County,0.25,0.25,0.25,0,0.25,0
48473,0,Waller County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48475,0,Ward County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48477,0,Washington County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48479,0,Webb County,0.2,0.2,0.2,0.2,0.2,0
48481,0,Wharton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48483,0,Wheeler County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48485,0,Wichita County,0.25,0.25,0,0.25,0.25,0
48487,0,Wilbarger County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48489,0,Willacy County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48491,0,Williamson County,0.2,0.2,0.2,0.2,0.2,0
48493,0,Wilson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48495,0,Winkler County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48497,0,Wise County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48499,0,Wood County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48501,0,Yoakum County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48503,0,Young County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48505,0,Zapata County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
48507,0,Zavala County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
49,UT,Utah,0.25,0.25,0.25,0,0.25,0
49001,0,Beaver County,0.5,0.5,0,0,0,0
49003,0,Box Elder County,0.5,0.5,0,0,0,0
49005,0,Cache County,0.5,0.5,0,0,0,0
49007,0,Carbon County,0.5,0.5,0,0,0,0
49009,0,Daggett County,0.5,0.5,0,0,0,0
49011,0,Davis County,0.2,0.2,0.2,0.2,0.2,0
49013,0,Duchesne County,0.5,0.5,0,0,0,0
49015,0,Emery County,0.5,0.5,0,0,0,0
49017,0,Garfield County,0.5,0.5,0,0,0,0
49019,0,Grand County,0.5,0.5,0,0,0,0
49021,0,Iron County,0.5,0.5,0,0,0,0
49023,0,Juab County,0.5,0.5,0,0,0,0
49025,0,Kane County,0.5,0.5,0,0,0,0
49027,0,Millard County,0.5,0.5,0,0,0,0
49029,0,Morgan County,0.5,0.5,0,0,0,0
49031,0,Piute County,0.5,0.5,0,0,0,0
49033,0,Rich County,0.5,0.5,0,0,0,0
49035,0,Salt Lake County,0.2,0.2,0.2,0.2,0.2,0
49037,0,San Juan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
49039,0,Sanpete County,0.5,0.5,0,0,0,0
49041,0,Sevier County,0.5,0.5,0,0,0,0
49043,0,Summit County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
49045,0,Tooele County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
49047,0,Uintah County,0.5,0.5,0,0,0,0
49049,0,Utah County,0.2,0.2,0.2,0.2,0.2,0
49051,0,Wasatch County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
49053,0,Washington County,0.5,0.5,0,0,0,0
49055,0,Wayne County,0.5,0.5,0,0,0,0
49057,0,Weber County,0.5,0.5,0,0,0,0
50,VT,Vermont,0.25,0.25,0.25,0,0.25,0
50001,0,Addison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50003,0,Bennington County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50005,0,Caledonia County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50007,0,Chittenden County,0.2,0.2,0.2,0.2,0.2,0
50009,0,Essex County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50011,0,Franklin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50013,0,Grand Isle County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50015,0,Lamoille County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50017,0,Orange County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50019,0,Orleans County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50021,0,Rutland County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50023,0,Washington County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50025,0,Windham County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
50027,0,Windsor County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51,VA,Virginia,0.25,0.25,0.25,0,0.25,0
51001,0,Accomack County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51003,0,Albemarle County,0.25,0.25,0.25,0,0.25,0
51005,0,Alleghany County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51007,0,Amelia County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51009,0,Amherst County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51011,0,Appomattox County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51013,0,Arlington County,0.2,0.2,0.2,0.2,0.2,0
51015,0,Augusta County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51017,0,Bath County,0.5,0.5,0,0,0,0
51019,0,Bedford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51021,0,Bland County,0.5,0.5,0,0,0,0
51023,0,Botetourt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51025,0,Brunswick County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51027,0,Buchanan County,0.5,0.5,0,0,0,0
51029,0,Buckingham County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51031,0,Campbell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51033,0,Caroline County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51035,0,Carroll County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51036,0,Charles City County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51037,0,Charlotte County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51041,0,Chesterfield County,0.2,0.2,0.2,0.2,0.2,0
51043,0,Clarke County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51045,0,Craig County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51047,0,Culpeper County,0.25,0.25,0.25,0,0.25,0
51049,0,Cumberland County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51051,0,Dickenson County,0.5,0.5,0,0,0,0
51053,0,Dinwiddie County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51057,0,Essex County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51059,0,Fairfax County,0.2,0.2,0.2,0.2,0.2,0
51061,0,Fauquier County,0.25,0.25,0.25,0,0.25,0
51063,0,Floyd County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51065,0,Fluvanna County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
51067,0,Franklin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
