location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Pennsylvania,42,05/19/20, 11, 19, 34, 86, 108, 135, 149, 196, 214, 224, 241, 276, 316, 342, 449, 522, 611, 673, 771, 977, 1279, 1467, 1711, 2, 2, 5, 9, 15, 19, 21, 21, 23, 28, 34, 36, 43, 51, 60, 68, 71, 80, 102, 123, 151, 203, 214, 13, 61, 299, 480, 801, 989, 1428, 1773, 2004, 2139, 2621, 2828, 2957, 3213, 3568, 3828, 4052, 4335, 4674, 5047, 5189, 5268, 5305
Rhode Island,44,05/19/20, 0, 0, 0, 1, 2, 2, 3, 4, 4, 4, 5, 5, 7, 8, 10, 11, 12, 14, 17, 19, 25, 29, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 7, 10, 1, 1, 6, 19, 22, 26, 37, 45, 50, 54, 63, 68, 69, 74, 74, 81, 88, 96, 102, 114, 117, 119, 119
South Carolina,45,05/19/20, 10, 18, 26, 30, 57, 72, 93, 114, 148, 162, 178, 208, 237, 277, 296, 351, 380, 441, 530, 666, 805, 871, 973, 0, 0, 1, 3, 5, 7, 9, 13, 16, 19, 20, 25, 28, 32, 38, 44, 47, 57, 70, 90, 106, 125, 134, 13, 32, 109, 324, 579, 698, 1093, 1264, 1382, 1449, 1663, 1814, 1899, 2134, 2292, 2507, 2636, 2815, 3022, 3291, 3402, 3426, 3445
South Dakota,46,05/19/20, 0, 0, 0, 0, 1, 2, 3, 5, 7, 9, 18, 19, 24, 28, 34, 36, 38, 50, 55, 151, 186, 219, 264, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 4, 5, 6, 8, 10, 12, 15, 28, 39, 43, 1, 2, 4, 57, 101, 113, 175, 188, 216, 243, 332, 338, 349, 396, 442, 446, 463, 495, 513, 558, 571, 578, 604
Tennessee,47,05/19/20, 18, 57, 69, 100, 142, 147, 181, 209, 234, 256, 292, 326, 358, 422, 456, 516, 554, 628, 717, 853, 1015, 1076, 1129, 2, 4, 6, 14, 17, 23, 24, 25, 30, 33, 34, 40, 48, 57, 63, 72, 78, 85, 97, 120, 151, 167, 173, 15, 46, 231, 554, 892, 1260, 1736, 1971, 2167, 2298, 2708, 2944, 3116, 3430, 3748, 4026, 4248, 4496, 4811, 5254, 5395, 5422, 5469
Texas,48,05/19/20, 18, 49, 80, 134, 188, 238, 294, 312, 376, 425, 477, 518, 566, 611, 684, 770, 862, 1043, 1191, 1435, 1616, 1843, 1908, 3, 6, 9, 14, 25, 29, 33, 42, 49, 55, 60, 69, 73, 77, 82, 106, 117, 143, 160, 201, 234, 254, 293, 33, 91, 328, 733, 1251, 1773, 2463, 2941, 3363, 3592, 4373, 4795, 5069, 5411, 5772, 6138, 6516, 6893, 7396, 8101, 8427, 8468, 8564
Utah,49,05/19/20, 0, 0, 1, 3, 5, 6, 9, 11, 14, 15, 20, 23, 28, 32, 39, 49, 56, 63, 78, 93, 173, 298, 335, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 8, 9, 11, 14, 20, 29, 32, 1, 2, 25, 91, 106, 123, 149, 188, 216, 237, 261, 278, 291, 338, 365, 396, 404, 417, 439, 462, 485, 486, 499
Vermont,50,05/19/20, 2, 4, 8, 18, 21, 24, 34, 41, 47, 54, 59, 61, 64, 74, 88, 91, 93, 98, 102, 118, 131, 149, 182, 0, 0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 15, 16, 17, 20, 22, 24, 27, 31, 32, 36, 2, 16, 67, 185, 286, 350, 431, 509, 580, 607, 688, 735, 761, 796, 870, 963, 1045, 1111, 1173, 1255, 1289, 1311, 1320
Virginia,51,05/19/20, 13, 32, 57, 122, 171, 194, 224, 235, 274, 313, 322, 358, 393, 428, 454, 520, 607, 680, 725, 806, 940, 1026, 1178, 2, 2, 5, 15, 21, 30, 32, 34, 38, 44, 51, 53, 62, 65, 68, 78, 95, 104, 112, 129, 159, 171, 202, 18, 54, 232, 671, 968, 1314, 1852, 2141, 2418, 2623, 3104, 3412, 3594, 3798, 4127, 4497, 4812, 5104, 5417, 6084, 6265, 6354, 6442
Washington,53,05/19/20, 29, 91, 112, 201, 228, 258, 298, 348, 370, 401, 417, 439, 490, 520, 548, 573, 626, 689, 752, 830, 923, 987, 1144, 4, 8, 14, 30, 36, 47, 51, 54, 59, 64, 71, 75, 82, 88, 100, 104, 113, 124, 131, 141, 156, 184, 212, 44, 115, 329, 741, 1314, 1699, 2256, 2740, 3209, 3493, 3941, 4358, 4710, 5055, 5490, 5932, 6276, 6707, 7061, 7752, 8059, 8174, 8238
West Virginia,54,05/19/20, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 5, 7, 9, 11, 12, 15, 21, 25, 29, 48, 74, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 5, 8, 10, 24, 0, 5, 8, 14, 55, 60, 80, 89, 92, 94, 112, 117, 130, 134, 143, 147, 150, 168, 172, 186, 186, 187, 187
Wisconsin,55,05/19/20, 5, 23, 33, 59, 71, 87, 100, 125, 145, 158, 176, 191, 223, 246, 264, 307, 328, 357, 433, 487, 669, 803, 956, 0, 1, 4, 8, 10, 14, 15, 19, 22, 25, 27, 30, 35, 38, 41, 47, 52, 61, 69, 79, 103, 136, 157, 7, 18, 157, 422, 598, 883, 1140, 1396, 1569, 1736, 2052, 2249, 2452, 2585, 2770, 2945, 3058, 3232, 3406, 3617, 3767, 3811, 3860
Wyoming,56,05/19/20, 0, 0, 0, 1, 2, 2, 3, 5, 7, 8, 11, 13, 19, 33, 41, 56, 83, 107, 131, 148, 177, 229, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 7, 10, 14, 17, 21, 24, 27, 35, 10, 19, 19, 42, 74, 96, 133, 147, 160, 187, 263, 303, 361, 386, 395, 446, 470, 496, 519, 548, 584, 585, 586
US National,US,05/19/20, 871, 1744, 2787, 3890, 4403, 5699, 6596, 7557, 8099, 8901, 9244, 10405, 11976, 12723, 13282, 14032, 15112, 17460, 18856, 21139, 24752, 27093, 28237, 119, 262, 405, 611, 676, 928, 1010, 1160, 1231, 1317, 1409, 1585, 1749, 1921, 2011, 2090, 2421, 2514, 2858, 3186, 3799, 4230, 4271, 505, 1613, 6631, 16821, 26695, 35855, 49122, 59771, 68168, 73828, 87698, 95381, 101074, 108790, 117642, 126797, 134753, 143762, 152372, 165026, 170794, 172961, 174870
Alabama,1,05/20/20, 13, 20, 40, 86, 107, 141, 177, 203, 243, 264, 292, 328, 353, 380, 427, 450, 463, 549, 646, 721, 823, 888, 946, 1, 2, 4, 9, 13, 16, 20, 23, 30, 35, 38, 40, 44, 47, 51, 60, 64, 77, 82, 91, 106, 121, 131, 17, 46, 223, 465, 693, 914, 1212, 1457, 1649, 1832, 2221, 2403, 2520, 2748, 2954, 3181, 3378, 3585, 3884, 4327, 4439, 4504, 4545
Alaska,2,05/20/20, 0, 1, 2, 3, 6, 10, 13, 18, 21, 26, 31, 33, 59, 69, 83, 110, 137, 165, 200, 218, 254, 366, 410, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 6, 8, 9, 13, 15, 19, 24, 28, 31, 43, 56, 66, 11, 22, 25, 123, 174, 218, 393, 463, 568, 585, 653, 707, 723, 779, 856, 918, 988, 1068, 1123, 1168, 1174, 1176, 1207
Arizona,4,05/20/20, 7, 15, 36, 68, 94, 155, 186, 204, 233, 283, 307, 334, 373, 397, 413, 463, 500, 553, 575, 608, 767, 904, 1085, 1, 2, 4, 8, 13, 20, 26, 30, 34, 40, 45, 54, 60, 64, 71, 73, 77, 83, 88, 102, 127, 143, 176, 20, 45, 192, 575, 790, 1136, 1422, 1823, 2150, 2310, 2724, 3002, 3208, 3419, 3690, 3956, 4268, 4640, 4909, 5245, 5439, 5463, 5515
Arkansas,5,05/20/20, 1, 1, 2, 3, 8, 16, 24, 29, 36, 41, 48, 55, 62, 74, 82, 100, 116, 133, 215, 310, 508, 584, 693, 0, 0, 0, 0, 0, 1, 2, 2, 3, 4, 4, 5, 6, 7, 8, 9, 10, 13, 17, 43, 60, 69, 87, 0, 6, 17, 85, 241, 304, 408, 455, 512, 537, 588, 602, 615, 670, 808, 860, 931, 1014, 1045, 1096, 1159, 1166, 1171
California,6,05/20/20, 16, 47, 57, 120, 137, 172, 194, 218, 236, 327, 375, 397, 514, 548, 645, 701, 761, 855, 956, 1136, 1317, 1475, 1548, 2, 5, 8, 18, 20, 28, 33, 38, 42, 47, 61, 68, 78, 83, 96, 110, 120, 141, 164, 174, 229, 267, 300, 18, 54, 166, 753, 1107, 1585, 2244, 2781, 3273, 3520, 4228, 4557, 4902, 5212, 5552, 6021, 6284, 6761, 7189, 7833, 8124, 8458, 8499
Colorado,8,05/20/20, 6, 19, 25, 40, 57, 70, 84, 91, 104, 112, 125, 131, 137, 142, 157, 184, 204, 232, 254, 287, 369, 413, 555, 1, 1, 3, 6, 8, 10, 12, 14, 15, 17, 20, 21, 22, 25, 26, 30, 33, 36, 43, 47, 53, 55, 89, 5, 14, 106, 230, 395, 514, 672, 808, 913, 994, 1126, 1197, 1269, 1363, 1469, 1633, 1771, 1897, 2046, 2231, 2329, 2352, 2386
Connecticut,9,05/20/20, 5, 7, 12, 19, 27, 30, 34, 35, 41, 51, 61, 69, 74, 83, 94, 101, 117, 129, 138, 169, 206, 240, 251, 0, 0, 1, 3, 4, 5, 6, 8, 10, 11, 12, 14, 16, 18, 19, 22, 25, 28, 32, 36, 45, 53, 54, 9, 23, 65, 201, 297, 378, 479, 549, 621, 694, 832, 873, 954, 999, 1116, 1232, 1325, 1440, 1494, 1594, 1647, 1672, 1687
Delaware,10,05/20/20, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 18, 25, 35, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 5, 11, 0, 0, 1, 3, 4, 5, 20, 25, 33, 40, 43, 48, 48, 48, 66, 70, 73, 80, 87, 91, 98, 100, 102
Florida,12,05/20/20, 6, 20, 55, 79, 127, 150, 166, 174, 195, 222, 242, 267, 322, 346, 427, 481, 506, 540, 609, 765, 953, 1121, 1466, 1, 3, 9, 16, 19, 23, 25, 29, 33, 39, 42, 48, 55, 66, 76, 82, 89, 97, 110, 125, 158, 185, 253, 11, 44, 274, 687, 1099, 1509, 2013, 2718, 2950, 3179, 3466, 3667, 3884, 4105, 4387, 4702, 4937, 5285, 5574, 5921, 6172, 6261, 6305
Georgia,13,05/20/20, 20, 29, 46, 109, 150, 172, 204, 223, 252, 275, 303, 326, 374, 391, 427, 467, 514, 594, 650, 760, 850, 856, 907, 1, 1, 5, 11, 19, 23, 26, 29, 32, 38, 42, 45, 52, 54, 57, 62, 71, 78, 87, 99, 127, 137, 143, 22, 48, 187, 479, 760, 1053, 1497, 1850, 2063, 2223, 2659, 2911, 3070, 3306, 3532, 3748, 3943, 4186, 4442, 4877, 5022, 5064, 5114
Hawaii,15,05/20/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 6, 6, 9, 15, 22, 35, 53, 131, 290, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 3, 4, 8, 11, 30, 36, 0, 0, 0, 16, 31, 32, 74, 91, 128, 148, 171, 173, 178, 180, 209, 218, 220, 227, 229, 237, 246, 247, 250
Idaho,16,05/20/20, 0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 7, 11, 14, 18, 21, 24, 30, 47, 57, 76, 158, 187, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 5, 7, 17, 22, 35, 0, 0, 7, 37, 42, 56, 88, 101, 102, 104, 135, 145, 146, 189, 192, 199, 211, 221, 241, 257, 281, 281, 282
Illinois,17,05/20/20, 8, 20, 43, 72, 82, 94, 135, 185, 202, 221, 240, 285, 303, 347, 388, 451, 513, 586, 694, 861, 971, 1743, 2156, 1, 4, 5, 10, 12, 17, 22, 26, 32, 35, 37, 42, 46, 52, 58, 66, 78, 98, 109, 140, 150, 278, 324, 9, 53, 200, 484, 889, 1360, 1752, 2175, 2508, 2637, 3253, 3532, 3787, 3990, 4268, 4623, 4833, 5115, 5418, 5774, 5894, 5919, 5976
Indiana,18,05/20/20, 7, 11, 41, 69, 95, 111, 163, 188, 208, 238, 288, 318, 338, 362, 394, 440, 491, 551, 602, 656, 813, 1031, 1172, 0, 3, 4, 8, 11, 13, 17, 19, 24, 28, 32, 35, 39, 43, 48, 57, 63, 68, 77, 93, 122, 139, 148, 14, 31, 140, 435, 767, 1032, 1288, 1504, 1694, 1791, 2124, 2332, 2445, 2675, 2876, 3095, 3246, 3461, 3736, 4113, 4276, 4339, 4355
Iowa,19,05/20/20, 9, 19, 24, 33, 56, 61, 72, 78, 95, 106, 115, 126, 141, 151, 172, 221, 254, 292, 323, 365, 398, 422, 621, 1, 1, 3, 4, 6, 8, 10, 11, 13, 14, 16, 18, 19, 23, 27, 31, 35, 38, 45, 48, 61, 65, 91, 4, 11, 64, 163, 281, 432, 615, 723, 880, 951, 1197, 1316, 1378, 1508, 1636, 1766, 1860, 1938, 2001, 2190, 2281, 2303, 2342
Kansas,20,05/20/20, 1, 1, 3, 7, 9, 13, 17, 20, 24, 32, 34, 43, 52, 62, 70, 100, 110, 133, 190, 236, 324, 419, 510, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 6, 6, 7, 10, 11, 14, 19, 28, 33, 45, 67, 0, 2, 13, 65, 90, 131, 214, 255, 309, 336, 485, 534, 561, 611, 622, 669, 709, 741, 809, 863, 907, 914, 915
Kentucky,21,05/20/20, 7, 10, 15, 25, 42, 58, 79, 93, 105, 127, 160, 180, 190, 204, 249, 283, 324, 342, 386, 457, 509, 558, 672, 0, 0, 0, 1, 6, 7, 11, 13, 15, 18, 21, 23, 28, 31, 38, 42, 46, 52, 57, 68, 78, 87, 109, 15, 35, 126, 306, 467, 568, 808, 1008, 1189, 1255, 1517, 1617, 1745, 1888, 2033, 2215, 2322, 2496, 2669, 2910, 2968, 2997, 3023
Louisiana,22,05/20/20, 3, 5, 9, 16, 27, 33, 40, 54, 60, 66, 72, 78, 93, 99, 111, 126, 156, 174, 208, 230, 288, 316, 383, 0, 0, 0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 14, 15, 18, 21, 23, 28, 31, 39, 43, 51, 3, 9, 41, 101, 213, 249, 348, 455, 536, 576, 662, 704, 743, 790, 840, 916, 990, 1076, 1150, 1267, 1298, 1323, 1368
Maine,23,05/20/20, 2, 3, 6, 12, 15, 19, 24, 34, 42, 47, 57, 70, 84, 95, 105, 116, 154, 190, 225, 247, 294, 328, 428, 0, 0, 0, 1, 2, 2, 3, 4, 5, 7, 9, 9, 11, 12, 15, 20, 24, 26, 32, 39, 49, 54, 82, 4, 5, 44, 149, 185, 305, 418, 484, 558, 592, 802, 894, 939, 1011, 1122, 1173, 1270, 1313, 1384, 1505, 1523, 1523, 1527
Maryland,24,05/20/20, 1, 5, 6, 14, 20, 29, 31, 44, 55, 59, 63, 77, 87, 95, 115, 140, 163, 203, 240, 281, 499, 564, 583, 0, 0, 0, 1, 2, 2, 4, 5, 6, 7, 7, 9, 11, 13, 16, 19, 21, 24, 28, 36, 56, 69, 84, 4, 10, 101, 200, 274, 316, 476, 572, 646, 674, 827, 896, 935, 1009, 1088, 1157, 1234, 1287, 1367, 1486, 1513, 1528, 1532
Massachusetts,25,05/20/20, 7, 12, 29, 37, 56, 74, 88, 96, 107, 121, 133, 145, 155, 166, 189, 204, 221, 231, 260, 316, 354, 375, 386, 1, 2, 4, 8, 12, 13, 15, 17, 19, 23, 26, 28, 30, 35, 37, 38, 42, 46, 53, 60, 66, 71, 81, 5, 22, 76, 270, 442, 571, 773, 976, 1126, 1256, 1486, 1619, 1721, 1822, 1960, 2134, 2282, 2485, 2649, 2876, 2980, 3012, 3028
Michigan,26,05/20/20, 26, 49, 80, 112, 132, 185, 228, 257, 270, 315, 366, 397, 417, 469, 548, 598, 646, 726, 794, 929, 1025, 1063, 1211, 5, 11, 14, 22, 26, 35, 40, 45, 48, 55, 67, 72, 76, 85, 96, 106, 116, 119, 149, 168, 182, 192, 225, 11, 49, 328, 765, 1295, 1718, 2237, 2784, 3193, 3445, 4052, 4392, 4602, 4915, 5359, 5829, 6231, 6659, 7088, 7678, 7915, 8007, 8095
Minnesota,27,05/20/20, 15, 31, 34, 59, 95, 129, 156, 173, 201, 227, 268, 283, 324, 335, 368, 390, 466, 543, 643, 713, 784, 893, 919, 1, 2, 5, 8, 16, 18, 22, 25, 27, 33, 38, 41, 47, 56, 58, 66, 80, 89, 108, 119, 157, 164, 196, 11, 56, 197, 526, 723, 974, 1523, 1817, 2132, 2345, 2906, 3104, 3290, 3534, 3950, 4172, 4426, 4607, 4822, 5184, 5333, 5386, 5493
Mississippi,28,05/20/20, 9, 14, 25, 39, 58, 68, 86, 105, 124, 138, 153, 162, 181, 216, 249, 324, 356, 396, 466, 520, 724, 830, 878, 0, 0, 1, 2, 5, 6, 9, 11, 12, 13, 16, 17, 21, 24, 27, 33, 38, 42, 49, 60, 80, 107, 110, 4, 13, 52, 138, 276, 379, 665, 808, 949, 1025, 1271, 1368, 1458, 1593, 1710, 1837, 1908, 2052, 2240, 2431, 2552, 2592, 2609
Missouri,29,05/20/20, 6, 9, 15, 24, 33, 46, 61, 71, 82, 96, 114, 123, 131, 148, 156, 172, 180, 209, 244, 311, 408, 533, 564, 0, 0, 1, 2, 4, 6, 7, 9, 11, 12, 13, 15, 15, 18, 20, 22, 24, 28, 32, 40, 63, 73, 80, 6, 14, 122, 236, 310, 436, 560, 675, 716, 744, 863, 949, 996, 1082, 1213, 1317, 1452, 1527, 1582, 1747, 1787, 1796, 1834
Montana,30,05/20/20, 2, 3, 7, 19, 31, 41, 51, 62, 76, 89, 95, 105, 111, 122, 128, 144, 162, 173, 192, 219, 333, 362, 449, 0, 0, 1, 2, 5, 6, 7, 9, 10, 12, 16, 18, 19, 20, 23, 24, 26, 27, 30, 34, 43, 47, 57, 6, 16, 68, 116, 233, 337, 449, 523, 595, 656, 809, 893, 934, 1016, 1095, 1186, 1245, 1355, 1480, 1647, 1710, 1736, 1778
Nebraska,31,05/20/20, 0, 0, 0, 1, 2, 2, 3, 5, 5, 6, 7, 8, 9, 12, 14, 15, 18, 20, 27, 38, 55, 76, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 7, 10, 11, 15, 0, 2, 5, 24, 52, 69, 80, 97, 104, 107, 123, 128, 129, 135, 146, 154, 167, 173, 180, 195, 196, 199, 203
Nevada,32,05/20/20, 1, 2, 6, 10, 13, 18, 21, 33, 44, 49, 61, 77, 97, 109, 135, 159, 191, 210, 221, 251, 317, 371, 441, 0, 0, 0, 1, 1, 1, 3, 4, 5, 7, 8, 11, 14, 19, 22, 25, 29, 32, 35, 40, 52, 55, 68, 14, 17, 19, 131, 272, 339, 512, 628, 685, 748, 905, 991, 1058, 1153, 1208, 1270, 1339, 1410, 1492, 1593, 1655, 1667, 1675
New Hampshire,33,05/20/20, 5, 10, 14, 27, 49, 58, 80, 89, 96, 100, 109, 122, 129, 135, 140, 155, 167, 186, 195, 225, 245, 257, 277, 0, 1, 2, 3, 7, 10, 11, 12, 16, 19, 22, 23, 25, 26, 27, 32, 35, 37, 42, 46, 55, 61, 69, 1, 18, 116, 245, 386, 481, 669, 809, 933, 1036, 1162, 1238, 1337, 1410, 1554, 1676, 1788, 1921, 2010, 2205, 2315, 2365, 2396
New Jersey,34,05/20/20, 12, 47, 64, 86, 101, 114, 126, 153, 192, 204, 229, 248, 273, 297, 318, 369, 383, 396, 417, 453, 522, 655, 697, 3, 8, 10, 18, 22, 24, 28, 32, 38, 42, 48, 54, 57, 63, 69, 71, 74, 84, 87, 92, 109, 126, 134, 8, 37, 187, 497, 871, 1164, 1467, 1849, 2114, 2332, 2681, 2878, 3051, 3261, 3520, 3861, 4123, 4512, 4766, 5114, 5290, 5350, 5403
New Mexico,35,05/20/20, 0, 0, 4, 11, 16, 19, 23, 25, 31, 36, 41, 46, 50, 55, 66, 80, 96, 115, 137, 177, 217, 282, 316, 0, 0, 0, 1, 2, 2, 3, 3, 4, 5, 6, 6, 7, 8, 8, 10, 16, 19, 22, 24, 34, 37, 41, 5, 12, 32, 88, 145, 178, 230, 288, 366, 395, 465, 508, 519, 560, 624, 695, 731, 767, 820, 929, 973, 982, 992
New York,36,05/20/20, 47, 131, 223, 324, 379, 472, 528, 593, 617, 633, 661, 713, 783, 896, 949, 1040, 1083, 1174, 1248, 1328, 1440, 1662, 1825, 12, 25, 49, 63, 83, 95, 109, 116, 125, 134, 141, 152, 162, 177, 193, 210, 217, 232, 245, 259, 302, 321, 344, 59, 221, 884, 1819, 2633, 3251, 4252, 5124, 5782, 6589, 7562, 8339, 8926, 9646, 10457, 11442, 12270, 13282, 14020, 14972, 15610, 15843, 16087
North Carolina,37,05/20/20, 21, 45, 97, 141, 176, 262, 308, 344, 368, 446, 490, 517, 551, 587, 644, 698, 767, 821, 950, 1105, 1509, 1565, 1771, 1, 3, 12, 18, 23, 33, 39, 42, 48, 52, 61, 70, 76, 83, 91, 101, 110, 117, 135, 167, 207, 225, 251, 7, 33, 225, 680, 968, 1357, 1920, 2407, 2741, 2987, 3646, 3946, 4156, 4598, 5030, 5461, 5868, 6361, 6835, 7502, 7768, 7845, 7962
North Dakota,38,05/20/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 6, 9, 17, 37, 41, 64, 88, 127, 162, 200, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 6, 10, 15, 21, 25, 31, 0, 1, 4, 19, 24, 65, 107, 134, 179, 197, 249, 254, 254, 268, 268, 301, 318, 335, 340, 350, 351, 355, 365
Ohio,39,05/20/20, 18, 32, 39, 52, 93, 114, 148, 171, 193, 221, 248, 286, 328, 402, 423, 468, 522, 594, 771, 903, 1086, 1494, 1823, 1, 1, 2, 5, 8, 13, 14, 16, 20, 24, 27, 32, 38, 44, 47, 54, 61, 77, 94, 108, 130, 187, 267, 13, 27, 180, 499, 859, 1036, 1408, 1679, 1830, 1914, 2408, 2683, 2786, 3095, 3367, 3572, 3774, 3982, 4151, 4449, 4561, 4606, 4690
Oklahoma,40,05/20/20, 6, 13, 19, 33, 41, 59, 80, 92, 101, 123, 144, 159, 169, 195, 233, 267, 290, 317, 397, 458, 624, 655, 727, 0, 0, 1, 2, 4, 6, 8, 10, 11, 13, 16, 17, 20, 22, 24, 29, 34, 38, 46, 55, 79, 101, 112, 4, 13, 81, 254, 411, 609, 826, 931, 1009, 1089, 1345, 1479, 1579, 1693, 1803, 1912, 2025, 2127, 2207, 2371, 2413, 2429, 2459
Oregon,41,05/20/20, 5, 9, 22, 28, 60, 78, 105, 127, 138, 163, 177, 187, 209, 227, 243, 271, 302, 330, 363, 440, 518, 615, 703, 1, 1, 3, 6, 6, 11, 15, 17, 18, 20, 23, 28, 34, 37, 42, 44, 50, 54, 58, 72, 88, 119, 131, 4, 11, 126, 302, 537, 621, 946, 1205, 1462, 1562, 1813, 1971, 2089, 2217, 2376, 2571, 2743, 2902, 3055, 3270, 3384, 3437, 3474
Pennsylvania,42,05/20/20, 9, 22, 39, 68, 104, 131, 165, 201, 215, 238, 252, 288, 316, 340, 444, 557, 626, 685, 792, 987, 1241, 1493, 1828, 1, 2, 3, 11, 15, 17, 20, 23, 25, 28, 33, 36, 41, 50, 57, 66, 74, 85, 95, 119, 153, 195, 217, 12, 55, 273, 433, 783, 986, 1442, 1789, 2028, 2153, 2619, 2827, 2965, 3228, 3581, 3832, 4042, 4293, 4625, 5018, 5169, 5240, 5276
Rhode Island,44,05/20/20, 0, 0, 1, 1, 2, 2, 3, 3, 4, 5, 6, 7, 7, 10, 10, 11, 13, 14, 17, 19, 22, 27, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 3, 5, 6, 8, 0, 0, 1, 16, 21, 26, 35, 44, 51, 53, 59, 64, 67, 70, 73, 79, 83, 90, 103, 118, 120, 120, 121
South Carolina,45,05/20/20, 8, 15, 21, 34, 59, 77, 90, 122, 156, 168, 188, 202, 231, 269, 295, 336, 379, 454, 524, 683, 771, 849, 902, 0, 0, 1, 2, 4, 6, 8, 12, 17, 18, 22, 26, 29, 31, 39, 47, 51, 56, 71, 83, 110, 125, 132, 10, 26, 98, 349, 586, 728, 1096, 1269, 1367, 1435, 1684, 1844, 1935, 2145, 2285, 2497, 2620, 2806, 3006, 3302, 3427, 3445, 3458
South Dakota,46,05/20/20, 0, 0, 0, 0, 1, 2, 3, 6, 8, 10, 14, 18, 20, 23, 26, 34, 39, 48, 59, 158, 179, 203, 232, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 4, 4, 6, 8, 10, 11, 14, 24, 39, 41, 1, 2, 5, 58, 108, 117, 177, 199, 216, 244, 312, 319, 330, 382, 429, 439, 462, 489, 502, 544, 556, 563, 585
Tennessee,47,05/20/20, 20, 53, 66, 98, 131, 148, 177, 200, 222, 248, 292, 326, 364, 402, 461, 498, 575, 618, 696, 812, 999, 1026, 1082, 1, 5, 8, 12, 18, 22, 23, 25, 29, 33, 35, 40, 47, 52, 63, 69, 74, 88, 105, 126, 156, 166, 176, 13, 46, 254, 596, 908, 1276, 1732, 1979, 2211, 2340, 2727, 2937, 3128, 3409, 3731, 3974, 4220, 4498, 4808, 5280, 5427, 5452, 5492
Texas,48,05/20/20, 25, 33, 68, 124, 192, 246, 293, 321, 361, 430, 468, 497, 529, 620, 668, 794, 860, 1033, 1193, 1401, 1680, 1861, 1898, 2, 5, 7, 13, 25, 31, 34, 42, 49, 55, 60, 69, 76, 80, 88, 99, 119, 142, 150, 194, 217, 250, 278, 29, 90, 308, 761, 1246, 1763, 2432, 2915, 3356, 3565, 4381, 4786, 5074, 5409, 5772, 6148, 6514, 6887, 7408, 8070, 8351, 8393, 8479
Utah,49,05/20/20, 0, 0, 2, 4, 6, 7, 9, 10, 14, 17, 20, 22, 27, 31, 37, 41, 54, 66, 76, 104, 166, 264, 303, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 4, 4, 5, 7, 9, 13, 14, 19, 29, 32, 2, 3, 31, 106, 121, 134, 153, 195, 219, 226, 251, 269, 288, 333, 356, 392, 409, 433, 453, 479, 497, 497, 508
