location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Maryland,24,04/23/20, 10, 14, 19, 29, 33, 39, 44, 48, 50, 54, 58, 64, 69, 74, 79, 86, 94, 111, 133, 148, 178, 189, 254, 0, 0, 2, 4, 5, 6, 7, 9, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 22, 26, 31, 45, 50, 7, 20, 47, 123, 190, 242, 368, 437, 504, 553, 623, 694, 772, 822, 899, 964, 1038, 1105, 1177, 1274, 1317, 1349, 1364
Massachusetts,25,04/23/20, 88, 124, 148, 163, 197, 207, 218, 236, 246, 259, 279, 303, 322, 339, 351, 361, 385, 421, 490, 536, 587, 720, 964, 21, 29, 33, 36, 40, 46, 48, 50, 52, 56, 59, 61, 64, 69, 73, 76, 79, 82, 94, 108, 120, 131, 215, 48, 128, 226, 558, 985, 1304, 1808, 2199, 2506, 2822, 3285, 3634, 3919, 4194, 4493, 4832, 5165, 5554, 5878, 6287, 6522, 6668, 6739
Michigan,26,04/23/20, 170, 249, 266, 325, 387, 411, 441, 498, 541, 572, 648, 668, 716, 774, 807, 849, 922, 1065, 1186, 1321, 1601, 1785, 2037, 37, 47, 55, 67, 73, 81, 85, 97, 103, 110, 118, 125, 130, 142, 152, 160, 166, 183, 214, 226, 284, 324, 352, 119, 260, 601, 1404, 2166, 2914, 3754, 4599, 5268, 5757, 6543, 7007, 7473, 8039, 8786, 9566, 10259, 10930, 11572, 12696, 13281, 13565, 13780
Minnesota,27,04/23/20, 10, 15, 22, 29, 35, 40, 43, 51, 59, 70, 75, 81, 89, 108, 119, 130, 154, 184, 313, 427, 637, 1031, 1210, 0, 0, 0, 2, 2, 3, 3, 3, 4, 4, 5, 6, 8, 9, 11, 12, 15, 19, 21, 33, 47, 67, 98, 5, 20, 34, 105, 150, 168, 351, 439, 518, 555, 726, 765, 806, 911, 958, 986, 1026, 1049, 1079, 1165, 1197, 1206, 1236
Mississippi,28,04/23/20, 6, 7, 9, 13, 17, 21, 25, 30, 32, 36, 41, 45, 50, 59, 65, 74, 86, 101, 114, 154, 213, 232, 246, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 4, 4, 5, 5, 6, 7, 8, 9, 12, 18, 23, 24, 4, 12, 18, 43, 62, 75, 121, 144, 184, 202, 239, 254, 273, 303, 318, 343, 360, 393, 440, 466, 490, 504, 506
Missouri,29,04/23/20, 20, 24, 41, 49, 54, 61, 64, 70, 76, 83, 91, 99, 106, 112, 114, 124, 139, 155, 166, 204, 263, 299, 339, 3, 3, 4, 7, 7, 8, 9, 10, 11, 13, 13, 14, 15, 16, 18, 19, 20, 21, 24, 28, 35, 37, 40, 10, 25, 83, 161, 228, 301, 406, 493, 537, 588, 687, 789, 861, 965, 1043, 1132, 1226, 1287, 1337, 1452, 1511, 1530, 1548
Montana,30,04/23/20, 4, 6, 7, 11, 12, 14, 18, 21, 24, 27, 32, 33, 36, 42, 47, 54, 59, 80, 98, 119, 148, 181, 218, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 6, 7, 8, 10, 14, 18, 20, 1, 6, 14, 39, 68, 96, 137, 167, 174, 188, 212, 236, 244, 273, 286, 307, 328, 343, 356, 408, 418, 430, 434
Nebraska,31,04/23/20, 0, 0, 0, 1, 2, 2, 4, 5, 8, 9, 14, 18, 22, 25, 28, 30, 37, 53, 69, 86, 116, 139, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 4, 6, 6, 8, 10, 20, 1, 5, 7, 20, 29, 40, 53, 79, 92, 95, 132, 136, 144, 156, 162, 164, 171, 173, 182, 205, 221, 224, 226
Nevada,32,04/23/20, 1, 1, 2, 3, 5, 8, 9, 11, 12, 15, 16, 18, 24, 32, 37, 45, 49, 64, 76, 104, 152, 279, 341, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 7, 9, 11, 16, 23, 28, 10, 13, 17, 56, 77, 97, 151, 191, 203, 224, 257, 265, 282, 298, 314, 338, 366, 384, 431, 451, 467, 472, 478
New Hampshire,33,04/23/20, 5, 10, 13, 16, 22, 23, 25, 28, 33, 37, 46, 53, 59, 78, 92, 104, 122, 145, 199, 238, 351, 440, 538, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 9, 10, 13, 16, 24, 31, 42, 50, 2, 3, 17, 73, 104, 161, 257, 309, 352, 381, 502, 535, 566, 610, 641, 660, 684, 734, 758, 818, 831, 837, 844
New Jersey,34,04/23/20, 192, 260, 329, 360, 392, 447, 484, 502, 567, 596, 650, 681, 707, 733, 766, 785, 845, 893, 921, 1052, 1202, 1274, 1359, 47, 58, 67, 77, 84, 95, 110, 114, 117, 124, 140, 143, 148, 159, 166, 170, 177, 188, 195, 240, 258, 265, 303, 117, 241, 546, 1179, 2112, 2832, 3783, 4633, 5419, 6080, 6956, 7655, 8226, 8989, 9746, 10584, 11336, 12187, 12894, 13668, 14182, 14415, 14614
New Mexico,35,04/23/20, 1, 1, 3, 6, 7, 9, 11, 14, 17, 18, 22, 25, 28, 34, 38, 41, 51, 63, 73, 120, 130, 147, 177, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 10, 10, 14, 18, 21, 2, 4, 18, 24, 37, 64, 99, 140, 173, 186, 213, 226, 235, 255, 285, 297, 306, 321, 337, 362, 377, 380, 382
New York,36,04/23/20, 775, 1243, 1503, 1681, 1977, 2148, 2247, 2381, 2610, 2738, 2844, 2939, 3138, 3264, 3520, 3670, 3802, 3945, 4091, 4325, 4426, 4591, 4898, 242, 367, 393, 422, 476, 502, 515, 546, 588, 624, 652, 661, 687, 731, 772, 812, 833, 856, 906, 963, 1008, 1039, 1045, 511, 1384, 3221, 6728, 10306, 13547, 17812, 21285, 24202, 27390, 31263, 34746, 37584, 40967, 44371, 47842, 51339, 55104, 58264, 62121, 65213, 66558, 67733
North Carolina,37,04/23/20, 23, 52, 68, 83, 94, 100, 110, 118, 135, 142, 160, 171, 181, 207, 218, 233, 238, 263, 298, 361, 444, 488, 574, 2, 3, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 21, 22, 24, 28, 31, 33, 36, 48, 52, 62, 8, 25, 79, 201, 289, 405, 557, 651, 747, 830, 970, 1039, 1097, 1209, 1312, 1437, 1541, 1629, 1729, 1867, 1981, 2006, 2034
North Dakota,38,04/23/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 7, 12, 22, 71, 82, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 6, 6, 0, 0, 0, 4, 4, 7, 9, 10, 21, 21, 22, 22, 23, 29, 29, 32, 36, 37, 39, 45, 45, 47, 50
Ohio,39,04/23/20, 8, 14, 17, 24, 30, 33, 37, 41, 52, 54, 58, 68, 77, 82, 93, 105, 111, 134, 145, 177, 207, 229, 274, 1, 1, 2, 2, 3, 4, 4, 5, 6, 6, 7, 8, 8, 9, 10, 11, 13, 14, 16, 22, 28, 30, 33, 5, 9, 27, 63, 120, 171, 254, 310, 375, 416, 472, 505, 539, 594, 678, 714, 763, 816, 844, 896, 918, 928, 954
Oklahoma,40,04/23/20, 2, 6, 8, 11, 15, 18, 21, 25, 30, 33, 36, 40, 48, 59, 68, 79, 94, 102, 114, 135, 195, 205, 228, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 6, 6, 7, 8, 8, 10, 14, 16, 18, 20, 5, 14, 31, 69, 87, 123, 166, 197, 217, 236, 288, 311, 354, 391, 416, 435, 470, 491, 499, 535, 553, 557, 559
Oregon,41,04/23/20, 9, 13, 24, 27, 31, 44, 50, 56, 64, 70, 82, 89, 94, 117, 129, 140, 162, 197, 221, 259, 350, 555, 605, 0, 0, 1, 2, 3, 4, 5, 6, 7, 7, 9, 10, 11, 13, 14, 15, 16, 18, 20, 24, 33, 58, 79, 4, 7, 39, 90, 138, 178, 307, 375, 459, 505, 559, 616, 661, 718, 771, 832, 895, 947, 998, 1180, 1220, 1244, 1263
Pennsylvania,42,04/23/20, 53, 63, 88, 110, 144, 152, 178, 207, 213, 219, 238, 247, 273, 303, 334, 354, 368, 376, 413, 457, 536, 626, 731, 10, 15, 19, 24, 27, 30, 37, 40, 42, 43, 45, 49, 51, 55, 59, 60, 62, 70, 76, 86, 100, 105, 158, 49, 123, 265, 476, 778, 1043, 1367, 1654, 1872, 2103, 2416, 2738, 2947, 3225, 3547, 3759, 4014, 4291, 4495, 4812, 5024, 5160, 5235
Rhode Island,44,04/23/20, 3, 3, 6, 8, 9, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 22, 25, 26, 28, 32, 37, 47, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 6, 7, 8, 11, 1, 3, 13, 29, 39, 53, 75, 93, 110, 120, 152, 161, 175, 185, 193, 212, 223, 235, 244, 262, 268, 274, 276
South Carolina,45,04/23/20, 9, 13, 16, 21, 26, 29, 30, 37, 41, 47, 52, 56, 63, 73, 89, 99, 104, 114, 127, 163, 209, 254, 315, 0, 0, 1, 1, 2, 3, 3, 4, 5, 6, 7, 7, 9, 9, 10, 12, 13, 14, 17, 23, 29, 30, 33, 11, 25, 50, 84, 136, 193, 300, 346, 389, 405, 455, 501, 531, 588, 637, 690, 734, 780, 820, 886, 919, 929, 935
South Dakota,46,04/23/20, 1, 1, 3, 5, 8, 13, 20, 27, 30, 33, 42, 52, 62, 75, 89, 109, 139, 187, 237, 362, 471, 549, 846, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 4, 5, 7, 8, 10, 14, 18, 28, 38, 52, 82, 1, 2, 6, 80, 87, 106, 225, 282, 329, 375, 557, 570, 600, 667, 694, 698, 719, 738, 754, 857, 898, 909, 914
Tennessee,47,04/23/20, 23, 29, 35, 48, 56, 61, 69, 82, 95, 102, 113, 126, 133, 143, 154, 174, 179, 193, 212, 240, 280, 357, 543, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 18, 19, 21, 23, 25, 29, 32, 35, 37, 58, 12, 26, 73, 142, 234, 306, 433, 533, 632, 681, 778, 848, 895, 1001, 1104, 1187, 1265, 1399, 1464, 1586, 1653, 1670, 1684
Texas,48,04/23/20, 50, 73, 78, 101, 110, 130, 151, 166, 186, 202, 211, 223, 236, 251, 261, 279, 297, 353, 398, 513, 681, 866, 979, 7, 7, 11, 14, 17, 18, 19, 21, 23, 25, 27, 30, 32, 34, 35, 36, 37, 41, 43, 54, 72, 86, 93, 28, 71, 157, 285, 455, 613, 859, 1026, 1158, 1285, 1543, 1653, 1795, 1984, 2151, 2278, 2432, 2613, 2735, 2971, 3090, 3129, 3177
Utah,49,04/23/20, 5, 6, 7, 9, 11, 13, 14, 15, 17, 21, 22, 24, 26, 29, 32, 38, 45, 51, 55, 63, 93, 100, 116, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 6, 6, 7, 9, 11, 13, 13, 19, 2, 5, 16, 58, 76, 99, 127, 165, 194, 207, 222, 231, 259, 278, 299, 329, 350, 360, 372, 387, 396, 401, 416
Vermont,50,04/23/20, 7, 10, 13, 18, 26, 31, 37, 40, 48, 51, 59, 64, 66, 71, 76, 81, 86, 94, 117, 136, 185, 242, 344, 0, 1, 1, 2, 2, 3, 4, 4, 5, 5, 6, 7, 7, 7, 8, 8, 9, 10, 12, 15, 19, 23, 29, 6, 17, 39, 76, 115, 151, 212, 247, 288, 308, 391, 444, 464, 498, 535, 562, 592, 625, 661, 695, 722, 732, 739
Virginia,51,04/23/20, 30, 42, 51, 79, 109, 125, 135, 141, 158, 174, 189, 215, 233, 248, 271, 330, 358, 426, 462, 602, 781, 916, 1386, 0, 0, 3, 5, 7, 8, 10, 11, 12, 13, 15, 17, 18, 19, 21, 24, 28, 31, 39, 43, 77, 88, 114, 7, 28, 96, 212, 284, 363, 587, 699, 788, 881, 1109, 1183, 1245, 1391, 1481, 1569, 1640, 1707, 1778, 2082, 2166, 2201, 2228
Washington,53,04/23/20, 47, 59, 65, 86, 133, 156, 172, 194, 226, 246, 255, 276, 294, 334, 378, 400, 474, 511, 556, 680, 791, 920, 1285, 2, 5, 8, 10, 14, 16, 19, 21, 22, 24, 25, 27, 30, 32, 36, 43, 53, 63, 75, 86, 97, 106, 165, 75, 129, 209, 378, 605, 739, 1044, 1279, 1521, 1610, 1777, 1943, 2098, 2303, 2448, 2642, 2802, 2992, 3155, 3562, 3747, 3843, 3868
West Virginia,54,04/23/20, 0, 0, 0, 0, 1, 2, 3, 4, 4, 4, 5, 6, 8, 9, 10, 12, 14, 16, 20, 36, 68, 124, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 6, 9, 11, 0, 0, 0, 3, 10, 14, 21, 22, 25, 26, 32, 35, 38, 49, 51, 52, 52, 67, 68, 84, 84, 84, 84
Wisconsin,55,04/23/20, 16, 34, 42, 49, 56, 64, 70, 83, 93, 100, 111, 117, 129, 145, 159, 173, 182, 211, 256, 297, 413, 471, 645, 1, 3, 3, 5, 6, 7, 8, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 26, 30, 34, 43, 43, 52, 9, 20, 75, 177, 254, 392, 488, 587, 688, 777, 902, 984, 1090, 1177, 1242, 1326, 1404, 1461, 1535, 1624, 1673, 1711, 1735
Wyoming,56,04/23/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 4, 5, 9, 11, 19, 24, 29, 50, 105, 119, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 5, 7, 11, 16, 1, 2, 3, 12, 26, 28, 30, 35, 36, 42, 51, 60, 89, 94, 96, 113, 113, 126, 133, 145, 149, 149, 149
US National,US,04/23/20, 2738, 3722, 4777, 5597, 6407, 7023, 8026, 8364, 8699, 9244, 9514, 9951, 10747, 11051, 11836, 12162, 12755, 13756, 14886, 16424, 20850, 23247, 24518, 671, 850, 935, 1052, 1177, 1325, 1405, 1448, 1521, 1588, 1635, 1684, 1761, 1878, 1935, 2049, 2130, 2249, 2435, 2678, 3016, 3468, 3833, 1326, 3379, 7764, 17169, 26996, 36067, 48636, 58802, 67646, 75222, 86429, 94571, 102017, 111060, 119816, 128849, 137478, 146938, 154820, 166594, 173950, 177511, 180068
Alabama,1,04/24/20, 10, 14, 16, 25, 27, 36, 42, 47, 51, 56, 59, 67, 74, 84, 91, 96, 108, 118, 139, 175, 199, 245, 359, 0, 0, 1, 1, 2, 3, 3, 4, 4, 5, 5, 5, 6, 6, 7, 8, 9, 11, 13, 16, 18, 25, 41, 10, 15, 50, 80, 145, 193, 236, 281, 315, 348, 410, 432, 469, 502, 535, 557, 572, 604, 646, 689, 703, 713, 724
Alaska,2,04/24/20, 0, 0, 0, 1, 2, 4, 4, 5, 5, 6, 7, 8, 9, 12, 13, 15, 20, 26, 35, 53, 74, 102, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 6, 7, 8, 1, 2, 4, 8, 14, 26, 44, 55, 63, 69, 77, 82, 86, 97, 103, 105, 117, 128, 131, 142, 147, 148, 151
Arizona,4,04/24/20, 17, 21, 37, 63, 81, 90, 100, 116, 131, 161, 170, 204, 218, 230, 239, 250, 269, 299, 318, 374, 480, 789, 879, 2, 3, 5, 10, 12, 13, 14, 17, 18, 20, 22, 23, 24, 27, 27, 29, 31, 34, 38, 44, 52, 65, 76, 12, 30, 83, 216, 332, 424, 592, 725, 863, 967, 1181, 1318, 1413, 1566, 1674, 1779, 1915, 2035, 2125, 2268, 2392, 2440, 2476
Arkansas,5,04/24/20, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 15, 18, 21, 23, 28, 31, 52, 85, 110, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 6, 7, 9, 10, 7, 10, 13, 26, 43, 51, 62, 70, 78, 82, 99, 101, 105, 114, 121, 126, 131, 144, 149, 170, 180, 181, 181
California,6,04/24/20, 52, 105, 128, 147, 175, 203, 258, 294, 316, 338, 374, 423, 453, 499, 584, 600, 698, 765, 917, 1079, 1332, 1555, 2182, 10, 16, 20, 25, 29, 34, 38, 46, 56, 60, 63, 73, 77, 81, 85, 93, 108, 123, 138, 169, 208, 242, 312, 59, 127, 243, 769, 1167, 1652, 2355, 2823, 3364, 3721, 4304, 4592, 5010, 5448, 5776, 6179, 6492, 6858, 7092, 7684, 7991, 8293, 8348
Colorado,8,04/24/20, 23, 34, 47, 63, 75, 88, 106, 119, 126, 132, 139, 150, 161, 179, 192, 208, 218, 237, 264, 299, 412, 567, 594, 3, 5, 9, 10, 14, 16, 18, 19, 20, 22, 24, 25, 25, 27, 29, 30, 32, 37, 39, 45, 58, 71, 84, 14, 40, 128, 280, 417, 544, 714, 865, 1003, 1113, 1263, 1378, 1495, 1662, 1767, 1903, 2038, 2175, 2299, 2511, 2612, 2654, 2690
Connecticut,9,04/24/20, 35, 40, 56, 77, 90, 92, 106, 117, 133, 145, 155, 169, 175, 191, 202, 217, 241, 270, 286, 310, 366, 451, 577, 5, 9, 14, 16, 19, 21, 23, 27, 30, 32, 35, 37, 38, 41, 43, 46, 52, 56, 61, 74, 81, 99, 116, 40, 86, 151, 467, 655, 823, 1106, 1268, 1441, 1565, 1821, 1944, 2183, 2345, 2593, 2830, 3055, 3288, 3431, 3639, 3839, 3929, 3987
Delaware,10,04/24/20, 0, 1, 1, 2, 2, 3, 3, 4, 5, 5, 7, 8, 9, 11, 12, 15, 16, 19, 22, 24, 28, 57, 71, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 6, 8, 8, 16, 0, 3, 5, 14, 25, 33, 46, 54, 81, 104, 120, 127, 131, 138, 157, 166, 176, 193, 201, 209, 219, 223, 226
Florida,12,04/24/20, 64, 129, 146, 177, 198, 221, 247, 255, 298, 331, 366, 398, 427, 504, 546, 565, 584, 632, 680, 704, 1048, 1352, 1409, 12, 21, 23, 29, 37, 38, 43, 49, 54, 59, 64, 68, 76, 79, 83, 92, 101, 113, 118, 128, 154, 216, 220, 57, 153, 367, 745, 1207, 1698, 2229, 2867, 3244, 3545, 3847, 4127, 4478, 4904, 5230, 5583, 5872, 6298, 6567, 7084, 7445, 7578, 7647
Georgia,13,04/24/20, 22, 24, 54, 72, 80, 95, 109, 125, 139, 150, 166, 178, 188, 197, 214, 218, 246, 312, 358, 407, 455, 689, 776, 3, 5, 6, 9, 11, 13, 14, 15, 17, 17, 20, 22, 24, 26, 27, 28, 32, 36, 38, 39, 61, 77, 91, 18, 37, 73, 180, 306, 435, 679, 864, 1004, 1101, 1246, 1367, 1442, 1599, 1676, 1766, 1862, 1990, 2097, 2310, 2398, 2451, 2478
Hawaii,15,04/24/20, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 4, 5, 5, 6, 8, 9, 11, 15, 22, 29, 35, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 5, 6, 42, 0, 0, 0, 6, 14, 14, 19, 24, 33, 37, 44, 49, 56, 64, 84, 105, 107, 111, 111, 168, 175, 178, 181
Idaho,16,04/24/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 9, 13, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7
Illinois,17,04/24/20, 54, 78, 98, 115, 125, 163, 181, 191, 238, 253, 277, 306, 346, 370, 392, 450, 485, 534, 575, 635, 852, 1587, 2095, 13, 17, 18, 23, 29, 33, 40, 43, 44, 51, 56, 62, 66, 73, 80, 85, 92, 98, 108, 121, 153, 254, 342, 30, 136, 289, 693, 1205, 1794, 2250, 2645, 2985, 3208, 3708, 4042, 4369, 4662, 5041, 5454, 5759, 6148, 6494, 6867, 7087, 7170, 7256
Indiana,18,04/24/20, 10, 19, 23, 40, 44, 55, 65, 74, 81, 86, 100, 111, 121, 126, 134, 148, 168, 183, 204, 228, 293, 363, 389, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 19, 19, 22, 27, 29, 37, 39, 43, 9, 17, 46, 132, 213, 263, 352, 443, 548, 583, 659, 731, 792, 865, 947, 1015, 1088, 1162, 1226, 1338, 1405, 1456, 1468
Iowa,19,04/24/20, 5, 11, 16, 22, 34, 42, 47, 52, 56, 65, 70, 78, 83, 91, 98, 102, 129, 171, 195, 234, 349, 435, 632, 0, 0, 0, 1, 1, 2, 3, 4, 4, 4, 4, 5, 6, 7, 8, 8, 10, 12, 15, 18, 28, 34, 51, 2, 4, 17, 71, 101, 143, 253, 280, 355, 375, 437, 461, 516, 589, 622, 643, 671, 687, 703, 773, 804, 810, 815
Kansas,20,04/24/20, 2, 4, 4, 8, 9, 11, 12, 13, 15, 16, 17, 19, 20, 22, 25, 28, 34, 39, 43, 77, 183, 295, 349, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 5, 5, 6, 8, 16, 19, 27, 1, 3, 11, 46, 54, 61, 103, 119, 146, 161, 207, 224, 236, 261, 271, 284, 295, 310, 323, 345, 351, 362, 363
Kentucky,21,04/24/20, 3, 7, 11, 18, 21, 28, 37, 45, 52, 72, 78, 86, 93, 111, 124, 149, 170, 221, 259, 341, 413, 546, 614, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 19, 21, 24, 34, 42, 46, 8, 17, 43, 106, 144, 201, 281, 379, 443, 478, 554, 579, 627, 688, 736, 774, 803, 824, 870, 952, 962, 966, 973
Louisiana,22,04/24/20, 15, 24, 30, 38, 44, 54, 62, 70, 80, 95, 100, 105, 111, 129, 144, 150, 170, 191, 228, 247, 310, 337, 417, 2, 3, 5, 8, 8, 9, 11, 12, 14, 15, 18, 20, 22, 25, 26, 29, 32, 41, 46, 52, 59, 72, 86, 11, 26, 85, 200, 382, 455, 597, 795, 1003, 1064, 1166, 1258, 1324, 1407, 1524, 1641, 1834, 1973, 2091, 2292, 2355, 2407, 2453
Maine,23,04/24/20, 2, 3, 4, 6, 7, 8, 10, 12, 15, 16, 17, 20, 23, 28, 32, 36, 41, 48, 60, 93, 148, 214, 296, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 5, 7, 11, 13, 28, 34, 6, 21, 23, 42, 56, 72, 101, 125, 146, 150, 179, 188, 198, 237, 266, 291, 322, 334, 350, 404, 413, 415, 416
Maryland,24,04/24/20, 10, 13, 14, 24, 30, 35, 39, 40, 44, 51, 54, 56, 62, 67, 75, 80, 84, 100, 125, 142, 157, 180, 283, 0, 1, 2, 3, 5, 6, 7, 8, 8, 9, 10, 11, 11, 12, 13, 14, 16, 18, 19, 23, 31, 38, 41, 3, 12, 38, 116, 178, 218, 316, 373, 451, 510, 575, 641, 709, 763, 831, 904, 963, 1018, 1066, 1145, 1182, 1213, 1224
Massachusetts,25,04/24/20, 83, 104, 132, 158, 179, 197, 206, 216, 224, 237, 255, 273, 284, 297, 308, 321, 347, 378, 467, 491, 529, 585, 901, 26, 31, 34, 37, 39, 41, 44, 47, 49, 51, 55, 59, 64, 68, 70, 73, 74, 78, 83, 94, 111, 130, 173, 57, 140, 244, 584, 927, 1213, 1653, 2011, 2307, 2608, 3045, 3367, 3631, 3920, 4207, 4517, 4826, 5195, 5509, 5889, 6145, 6253, 6309
Michigan,26,04/24/20, 141, 195, 243, 302, 333, 364, 408, 460, 482, 526, 572, 631, 685, 706, 716, 779, 872, 953, 1078, 1253, 1520, 1707, 1762, 36, 46, 54, 65, 69, 75, 84, 89, 94, 103, 109, 119, 126, 134, 147, 153, 169, 181, 197, 229, 266, 288, 334, 86, 188, 536, 1314, 2070, 2784, 3566, 4380, 5018, 5457, 6229, 6645, 7041, 7570, 8295, 9112, 9762, 10367, 11002, 12103, 12633, 12912, 13122
Minnesota,27,04/24/20, 12, 14, 20, 28, 37, 47, 55, 60, 69, 76, 86, 90, 108, 121, 133, 147, 167, 221, 339, 497, 722, 1109, 1360, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 25, 33, 48, 76, 98, 5, 17, 29, 102, 135, 164, 389, 487, 586, 635, 798, 830, 869, 969, 1021, 1041, 1074, 1103, 1141, 1246, 1269, 1279, 1302
Mississippi,28,04/24/20, 4, 7, 10, 13, 15, 21, 28, 30, 35, 39, 42, 52, 54, 68, 80, 87, 91, 106, 124, 167, 216, 270, 280, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 7, 7, 8, 10, 12, 17, 23, 30, 3, 8, 13, 46, 70, 85, 126, 144, 205, 220, 256, 272, 302, 326, 354, 371, 390, 431, 486, 520, 548, 557, 557
Missouri,29,04/24/20, 17, 23, 37, 43, 55, 61, 67, 70, 75, 82, 86, 98, 105, 114, 124, 127, 141, 151, 174, 206, 252, 285, 362, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 14, 15, 16, 17, 18, 20, 21, 23, 33, 37, 44, 14, 39, 103, 172, 226, 291, 393, 458, 516, 556, 658, 743, 800, 880, 966, 1056, 1130, 1197, 1249, 1352, 1414, 1443, 1455
Montana,30,04/24/20, 4, 5, 9, 13, 15, 17, 20, 23, 25, 29, 35, 38, 42, 46, 54, 58, 70, 93, 107, 131, 159, 182, 258, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 6, 7, 7, 8, 11, 13, 16, 25, 4, 12, 14, 57, 89, 111, 147, 180, 201, 212, 240, 254, 266, 295, 311, 322, 338, 353, 366, 418, 435, 445, 451
Nebraska,31,04/24/20, 0, 0, 0, 1, 1, 2, 5, 6, 8, 10, 13, 17, 21, 26, 29, 37, 47, 58, 71, 103, 128, 141, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 7, 9, 10, 17, 0, 5, 6, 14, 30, 38, 52, 68, 80, 85, 121, 123, 131, 146, 158, 160, 163, 169, 184, 201, 207, 215, 220
