location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Colorado,8,04/13/20, 120, 131, 181, 214, 240, 288, 311, 321, 330, 359, 376, 400, 432, 446, 468, 495, 529, 564, 617, 783, 967, 1226, 1287, 10, 13, 14, 17, 18, 20, 23, 26, 27, 29, 30, 31, 32, 34, 37, 38, 41, 45, 50, 59, 70, 81, 90, 23, 63, 177, 355, 547, 733, 963, 1118, 1283, 1432, 1615, 1771, 1910, 2110, 2246, 2407, 2565, 2745, 2939, 3186, 3322, 3409, 3454
Connecticut,9,04/13/20, 141, 247, 267, 305, 327, 348, 384, 431, 495, 523, 568, 589, 618, 672, 705, 754, 820, 927, 1004, 1108, 1238, 1291, 1690, 16, 21, 23, 28, 28, 31, 36, 39, 42, 45, 48, 51, 52, 54, 57, 61, 64, 71, 77, 84, 94, 100, 127, 71, 154, 244, 592, 858, 1057, 1413, 1632, 1868, 2081, 2397, 2592, 2872, 3114, 3377, 3645, 3920, 4164, 4390, 4728, 5024, 5160, 5245
Delaware,10,04/13/20, 2, 3, 4, 8, 10, 11, 14, 18, 20, 22, 24, 29, 35, 42, 44, 49, 53, 60, 69, 94, 109, 117, 205, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 7, 9, 10, 19, 2, 12, 18, 24, 32, 45, 63, 73, 107, 129, 148, 154, 163, 181, 203, 214, 224, 245, 256, 260, 277, 284, 289
Florida,12,04/13/20, 286, 386, 457, 578, 666, 739, 790, 852, 923, 1036, 1110, 1172, 1260, 1384, 1446, 1522, 1619, 1728, 1867, 2283, 2814, 3120, 3584, 25, 31, 37, 52, 57, 65, 68, 73, 77, 83, 86, 89, 104, 109, 111, 118, 127, 138, 144, 165, 188, 228, 249, 126, 263, 520, 1022, 1619, 2186, 2980, 3687, 4265, 4685, 5080, 5497, 5947, 6448, 6899, 7336, 7800, 8271, 8644, 9285, 9769, 10014, 10114
Georgia,13,04/13/20, 102, 113, 136, 159, 181, 193, 217, 245, 250, 265, 283, 295, 333, 356, 362, 385, 421, 448, 524, 619, 784, 1004, 1062, 7, 7, 9, 11, 14, 16, 18, 19, 21, 22, 23, 24, 25, 27, 29, 32, 33, 37, 40, 48, 54, 56, 70, 40, 76, 115, 223, 374, 514, 734, 911, 1055, 1182, 1309, 1441, 1550, 1686, 1773, 1893, 2011, 2131, 2258, 2411, 2536, 2615, 2652
Hawaii,15,04/13/20, 0, 0, 1, 2, 2, 3, 5, 7, 8, 9, 12, 14, 17, 21, 26, 30, 38, 44, 53, 63, 90, 107, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 8, 10, 14, 1, 1, 2, 16, 34, 39, 44, 54, 67, 76, 88, 99, 115, 125, 139, 157, 161, 170, 170, 189, 196, 198, 199
Idaho,16,04/13/20, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 6, 7, 11, 16, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 0, 0, 2, 2, 4, 4, 4, 4, 8, 8, 8, 9, 10, 11, 11, 14, 14, 16, 17, 17, 17
Illinois,17,04/13/20, 354, 369, 379, 476, 606, 688, 749, 811, 893, 979, 1047, 1091, 1143, 1245, 1357, 1574, 1623, 1736, 1882, 2098, 2548, 4206, 6337, 25, 29, 36, 49, 58, 64, 72, 77, 80, 82, 86, 96, 99, 103, 108, 113, 131, 142, 157, 169, 189, 258, 356, 99, 298, 493, 1133, 1845, 2617, 3299, 3813, 4274, 4637, 5301, 5832, 6302, 6779, 7245, 7789, 8250, 8744, 9203, 9715, 10121, 10286, 10443
Indiana,18,04/13/20, 51, 65, 77, 84, 99, 115, 127, 135, 140, 151, 163, 175, 197, 213, 252, 262, 269, 294, 344, 400, 445, 537, 661, 4, 4, 5, 6, 7, 8, 9, 10, 10, 11, 12, 14, 15, 17, 18, 19, 20, 23, 24, 27, 32, 34, 42, 15, 40, 65, 142, 241, 297, 373, 447, 574, 621, 694, 773, 859, 924, 982, 1044, 1125, 1205, 1297, 1402, 1478, 1532, 1544
Iowa,19,04/13/20, 5, 7, 10, 13, 18, 21, 22, 30, 31, 34, 38, 39, 42, 46, 51, 54, 60, 67, 75, 87, 113, 148, 254, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 3, 3, 4, 5, 5, 10, 11, 18, 3, 5, 7, 16, 23, 35, 81, 88, 114, 118, 137, 150, 163, 174, 188, 193, 200, 207, 218, 236, 251, 252, 256
Kansas,20,04/13/20, 7, 9, 14, 17, 20, 24, 25, 26, 29, 32, 32, 35, 36, 38, 42, 44, 48, 58, 71, 80, 115, 142, 160, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 6, 7, 10, 15, 1, 3, 13, 39, 46, 58, 78, 94, 106, 114, 131, 148, 159, 178, 185, 197, 210, 226, 242, 259, 267, 274, 278
Kentucky,21,04/13/20, 4, 5, 8, 16, 23, 25, 27, 31, 34, 36, 41, 50, 54, 60, 68, 74, 88, 99, 109, 136, 164, 197, 281, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 8, 10, 13, 16, 20, 8, 13, 23, 49, 64, 74, 100, 122, 160, 171, 192, 217, 241, 266, 285, 299, 319, 332, 359, 391, 403, 404, 408
Louisiana,22,04/13/20, 103, 120, 128, 164, 198, 217, 250, 271, 302, 328, 341, 377, 410, 464, 483, 530, 604, 699, 799, 851, 1141, 1291, 1440, 8, 10, 11, 12, 14, 17, 20, 22, 24, 26, 28, 30, 31, 34, 40, 45, 50, 56, 60, 75, 91, 102, 116, 35, 59, 150, 306, 592, 718, 919, 1173, 1505, 1601, 1762, 1886, 1987, 2109, 2311, 2520, 2773, 2977, 3154, 3400, 3520, 3621, 3714
Maine,23,04/13/20, 7, 8, 10, 13, 17, 22, 25, 26, 28, 29, 30, 33, 36, 37, 40, 44, 49, 57, 68, 76, 100, 122, 226, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 7, 9, 10, 20, 5, 8, 14, 30, 45, 59, 79, 102, 117, 128, 145, 153, 159, 178, 198, 210, 226, 242, 255, 297, 310, 315, 323
Maryland,24,04/13/20, 39, 45, 73, 84, 96, 117, 125, 137, 146, 154, 164, 168, 183, 190, 204, 236, 250, 280, 318, 372, 481, 577, 783, 2, 2, 3, 6, 8, 9, 10, 11, 11, 13, 14, 15, 16, 16, 18, 19, 21, 23, 24, 28, 39, 42, 60, 16, 35, 59, 160, 253, 312, 471, 564, 641, 706, 768, 847, 932, 1018, 1103, 1184, 1255, 1333, 1418, 1519, 1574, 1614, 1630
Massachusetts,25,04/13/20, 518, 564, 620, 667, 696, 713, 782, 865, 907, 924, 941, 969, 1022, 1075, 1200, 1252, 1364, 1458, 1511, 1706, 2002, 2143, 3997, 53, 53, 58, 60, 63, 66, 70, 73, 78, 80, 83, 86, 88, 94, 96, 100, 105, 115, 125, 133, 175, 183, 285, 125, 253, 417, 922, 1438, 1875, 2560, 3082, 3526, 3943, 4587, 5127, 5516, 6002, 6397, 6823, 7229, 7748, 8187, 8788, 9175, 9380, 9495
Michigan,26,04/13/20, 650, 802, 1080, 1161, 1227, 1282, 1347, 1499, 1665, 1780, 1890, 1994, 2107, 2295, 2385, 2548, 2730, 2834, 3190, 3630, 4587, 5026, 5710, 77, 84, 97, 106, 114, 119, 124, 131, 140, 152, 165, 168, 176, 187, 190, 196, 205, 215, 236, 255, 305, 367, 399, 205, 399, 799, 1788, 2808, 3756, 4771, 5686, 6524, 7141, 8087, 8703, 9341, 10129, 11099, 12063, 12924, 13817, 14678, 15979, 16772, 17158, 17454
Minnesota,27,04/13/20, 15, 21, 23, 31, 36, 42, 44, 51, 54, 56, 60, 66, 72, 79, 88, 96, 110, 123, 150, 171, 207, 332, 382, 0, 0, 1, 1, 2, 2, 2, 3, 4, 4, 4, 5, 5, 6, 7, 7, 8, 9, 10, 11, 16, 25, 28, 9, 22, 33, 49, 65, 88, 162, 196, 219, 249, 295, 323, 346, 382, 432, 452, 476, 494, 517, 551, 569, 578, 591
Mississippi,28,04/13/20, 8, 9, 13, 16, 17, 20, 22, 27, 30, 31, 32, 35, 37, 39, 41, 46, 52, 60, 64, 68, 88, 111, 114, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 6, 7, 0, 1, 1, 12, 25, 32, 46, 59, 75, 80, 85, 89, 103, 113, 124, 129, 131, 142, 153, 156, 162, 166, 167
Missouri,29,04/13/20, 81, 83, 105, 123, 139, 146, 153, 160, 176, 190, 201, 221, 231, 242, 264, 281, 289, 306, 322, 374, 445, 524, 617, 7, 8, 9, 9, 10, 12, 14, 15, 16, 17, 18, 18, 19, 19, 21, 21, 22, 25, 26, 30, 32, 33, 42, 21, 51, 106, 191, 303, 393, 499, 573, 651, 726, 825, 946, 1019, 1135, 1241, 1342, 1436, 1511, 1592, 1705, 1791, 1835, 1858
Montana,30,04/13/20, 7, 9, 11, 16, 18, 21, 22, 25, 28, 29, 33, 34, 36, 39, 41, 43, 48, 54, 58, 66, 96, 107, 145, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 6, 8, 8, 12, 2, 7, 11, 19, 32, 41, 61, 70, 77, 87, 99, 113, 125, 141, 148, 165, 181, 186, 202, 237, 256, 270, 275
Nebraska,31,04/13/20, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 5, 6, 8, 11, 12, 15, 19, 25, 33, 41, 65, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 6, 0, 1, 1, 1, 7, 8, 12, 18, 24, 25, 34, 34, 35, 36, 36, 36, 38, 38, 40, 46, 48, 50, 51
Nevada,32,04/13/20, 2, 2, 10, 14, 18, 22, 28, 30, 32, 36, 41, 49, 52, 54, 57, 64, 78, 92, 107, 118, 164, 180, 312, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 7, 8, 9, 10, 13, 16, 22, 4, 13, 18, 63, 92, 108, 146, 184, 201, 229, 252, 260, 279, 295, 308, 338, 356, 371, 408, 435, 452, 461, 472
New Hampshire,33,04/13/20, 10, 11, 15, 18, 21, 24, 30, 31, 34, 37, 43, 48, 50, 51, 55, 61, 67, 84, 92, 114, 173, 210, 256, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 7, 10, 15, 18, 20, 2, 4, 9, 37, 55, 74, 118, 150, 167, 179, 210, 219, 231, 251, 272, 281, 302, 326, 340, 367, 380, 384, 388
New Jersey,34,04/13/20, 997, 1123, 1252, 1403, 1485, 1632, 1709, 1781, 1895, 2023, 2179, 2268, 2440, 2506, 2637, 2792, 2872, 3001, 3155, 3598, 4517, 4814, 5629, 112, 114, 130, 137, 144, 157, 167, 175, 183, 187, 195, 202, 220, 226, 232, 239, 246, 259, 279, 321, 365, 401, 452, 267, 496, 922, 1924, 3320, 4457, 5815, 6922, 8045, 8987, 10109, 11200, 12122, 13298, 14366, 15519, 16666, 17804, 18766, 19914, 20747, 21230, 21562
New Mexico,35,04/13/20, 2, 2, 4, 6, 7, 8, 9, 11, 12, 14, 18, 22, 25, 28, 31, 35, 39, 46, 57, 80, 121, 142, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 5, 7, 10, 14, 15, 0, 0, 6, 11, 24, 41, 56, 74, 96, 104, 123, 127, 137, 151, 178, 182, 188, 197, 203, 225, 228, 235, 235
New York,36,04/13/20, 4382, 6030, 6846, 7496, 7855, 8557, 8880, 9340, 9710, 10185, 10631, 11135, 11685, 12144, 12553, 13059, 13739, 15010, 15760, 17013, 17790, 19346, 21349, 591, 658, 797, 822, 845, 874, 940, 973, 1030, 1073, 1104, 1132, 1154, 1177, 1214, 1264, 1316, 1423, 1468, 1612, 1682, 1924, 1996, 1246, 2813, 5496, 11037, 17276, 23473, 30597, 36337, 41280, 46479, 52855, 59058, 64196, 70277, 75986, 81581, 87437, 93351, 98764, 105443, 110586, 113299, 115233
North Carolina,37,04/13/20, 60, 91, 124, 145, 160, 174, 181, 197, 203, 218, 234, 261, 280, 313, 325, 344, 368, 377, 401, 428, 572, 636, 828, 4, 6, 8, 9, 10, 12, 13, 15, 15, 16, 17, 18, 19, 20, 22, 24, 26, 28, 29, 31, 36, 45, 48, 14, 37, 76, 167, 269, 389, 498, 577, 682, 757, 875, 967, 1050, 1161, 1259, 1390, 1487, 1563, 1666, 1779, 1888, 1919, 1959
North Dakota,38,04/13/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 5, 9, 17, 26, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 1, 2, 2, 2, 3, 3, 6, 6, 7, 7, 7, 8, 8, 9, 10, 10, 11, 12, 12, 12, 15
Ohio,39,04/13/20, 36, 49, 51, 65, 78, 82, 89, 95, 100, 109, 118, 126, 128, 142, 153, 156, 180, 208, 248, 296, 412, 480, 523, 1, 2, 3, 4, 4, 5, 5, 6, 7, 8, 9, 9, 10, 12, 12, 14, 15, 17, 20, 23, 31, 36, 44, 7, 14, 34, 81, 156, 240, 310, 378, 451, 511, 551, 585, 628, 705, 803, 847, 908, 965, 994, 1054, 1096, 1115, 1161
Oklahoma,40,04/13/20, 10, 12, 18, 27, 30, 36, 40, 44, 47, 51, 54, 63, 66, 70, 77, 81, 88, 95, 114, 124, 170, 186, 218, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 7, 8, 10, 12, 13, 15, 5, 10, 22, 50, 72, 107, 133, 146, 165, 188, 210, 236, 266, 291, 315, 334, 370, 387, 400, 431, 461, 466, 469
Oregon,41,04/13/20, 19, 24, 40, 45, 58, 67, 70, 81, 88, 96, 105, 112, 120, 130, 143, 154, 171, 185, 217, 232, 297, 341, 755, 0, 0, 1, 2, 2, 4, 4, 5, 6, 7, 7, 8, 8, 9, 9, 10, 12, 14, 15, 17, 20, 23, 47, 12, 17, 29, 69, 108, 136, 224, 268, 311, 341, 378, 430, 469, 498, 541, 580, 630, 669, 709, 799, 840, 859, 887
Pennsylvania,42,04/13/20, 213, 270, 341, 418, 474, 535, 577, 617, 681, 722, 763, 810, 847, 944, 986, 1021, 1102, 1202, 1277, 1345, 1753, 2301, 2561, 15, 21, 28, 41, 45, 48, 49, 53, 57, 62, 64, 68, 72, 74, 77, 81, 86, 93, 97, 111, 126, 172, 191, 105, 222, 347, 669, 1066, 1446, 1870, 2221, 2525, 2884, 3270, 3737, 4065, 4455, 4884, 5175, 5550, 5912, 6187, 6584, 6872, 7049, 7161
Rhode Island,44,04/13/20, 16, 17, 20, 23, 26, 29, 33, 37, 40, 41, 44, 46, 48, 50, 53, 58, 62, 64, 67, 75, 89, 103, 144, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 9, 10, 12, 2, 10, 21, 46, 63, 84, 110, 128, 152, 164, 194, 203, 217, 233, 255, 268, 290, 311, 328, 356, 365, 374, 380
South Carolina,45,04/13/20, 29, 40, 45, 54, 61, 68, 71, 75, 80, 90, 95, 103, 115, 123, 130, 140, 163, 188, 208, 255, 323, 365, 442, 1, 1, 2, 3, 4, 4, 4, 5, 5, 6, 6, 7, 7, 9, 11, 11, 12, 14, 15, 17, 19, 21, 27, 14, 26, 44, 81, 120, 160, 252, 297, 345, 372, 402, 447, 478, 526, 571, 620, 669, 709, 760, 803, 833, 845, 854
South Dakota,46,04/13/20, 0, 0, 0, 2, 4, 6, 7, 9, 11, 13, 15, 18, 22, 24, 27, 35, 44, 54, 68, 101, 140, 198, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 6, 10, 14, 23, 1, 1, 3, 27, 28, 30, 57, 70, 84, 104, 151, 156, 163, 177, 189, 192, 198, 205, 215, 233, 241, 246, 247
Tennessee,47,04/13/20, 57, 70, 75, 97, 120, 139, 145, 150, 158, 171, 191, 215, 241, 267, 275, 292, 313, 340, 372, 440, 510, 527, 561, 3, 4, 5, 7, 9, 10, 11, 13, 13, 14, 16, 16, 18, 20, 21, 21, 23, 26, 28, 33, 38, 40, 43, 29, 50, 87, 147, 263, 356, 491, 595, 708, 764, 856, 951, 1021, 1108, 1200, 1283, 1360, 1494, 1591, 1689, 1764, 1789, 1809
Texas,48,04/13/20, 202, 211, 225, 253, 290, 309, 343, 356, 392, 408, 430, 453, 477, 501, 534, 559, 581, 625, 701, 793, 1053, 1105, 1316, 14, 16, 19, 20, 22, 26, 27, 29, 30, 31, 33, 33, 35, 37, 38, 39, 42, 45, 48, 58, 63, 67, 77, 59, 121, 193, 349, 554, 734, 971, 1151, 1350, 1484, 1712, 1854, 2006, 2212, 2388, 2546, 2714, 2877, 3063, 3298, 3443, 3512, 3557
Utah,49,04/13/20, 13, 18, 21, 27, 32, 35, 41, 44, 50, 57, 64, 70, 77, 82, 98, 107, 119, 128, 140, 159, 197, 268, 279, 0, 0, 1, 1, 1, 2, 3, 3, 4, 4, 4, 5, 6, 6, 8, 8, 9, 10, 11, 13, 15, 18, 21, 13, 17, 41, 101, 138, 164, 199, 237, 272, 288, 324, 339, 374, 392, 419, 439, 470, 498, 520, 547, 566, 583, 605
Vermont,50,04/13/20, 17, 18, 21, 27, 36, 39, 44, 48, 51, 58, 62, 66, 71, 78, 83, 85, 94, 100, 107, 136, 158, 208, 231, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 6, 7, 8, 8, 9, 10, 12, 13, 16, 2, 9, 21, 53, 84, 112, 151, 180, 209, 226, 256, 289, 303, 316, 350, 373, 396, 419, 438, 469, 490, 499, 507
Virginia,51,04/13/20, 36, 42, 62, 69, 74, 81, 92, 98, 113, 122, 129, 141, 149, 162, 175, 186, 198, 210, 245, 291, 376, 497, 704, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 6, 7, 8, 9, 11, 12, 13, 15, 17, 19, 26, 33, 38, 13, 28, 43, 87, 128, 153, 260, 306, 361, 408, 495, 528, 559, 610, 646, 680, 711, 739, 774, 877, 900, 933, 945
Washington,53,04/13/20, 77, 87, 97, 132, 151, 180, 190, 211, 216, 232, 283, 331, 353, 402, 458, 505, 615, 733, 943, 1083, 1370, 1477, 2456, 5, 5, 8, 10, 13, 13, 15, 16, 17, 20, 22, 26, 29, 31, 36, 41, 44, 53, 66, 80, 97, 104, 149, 113, 170, 229, 353, 552, 672, 886, 1074, 1332, 1434, 1557, 1727, 1914, 2057, 2237, 2423, 2607, 2702, 2843, 3169, 3382, 3503, 3515
West Virginia,54,04/13/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 6, 7, 9, 26, 30, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 0, 0, 0, 0, 0, 1, 4, 5, 5, 5, 5, 5, 6, 8, 8, 9, 10, 15, 15, 17, 17, 17, 17
Wisconsin,55,04/13/20, 50, 63, 71, 95, 111, 128, 135, 150, 157, 170, 188, 206, 224, 230, 244, 253, 278, 317, 354, 397, 479, 579, 715, 3, 4, 5, 6, 9, 9, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 24, 26, 28, 33, 35, 46, 21, 43, 88, 162, 258, 358, 444, 509, 606, 679, 755, 850, 954, 1033, 1097, 1184, 1261, 1316, 1405, 1509, 1575, 1619, 1649
Wyoming,56,04/13/20, 0, 0, 0, 0, 1, 2, 2, 2, 2, 3, 4, 4, 5, 6, 7, 8, 10, 12, 17, 23, 34, 37, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 0, 0, 2, 6, 10, 11, 13, 15, 16, 20, 20, 20, 24, 25, 27, 30, 30, 35, 37, 40, 40, 40, 40
US National,US,04/13/20, 13164, 15412, 15877, 17631, 19458, 20624, 22346, 23058, 23559, 24283, 25474, 27207, 28713, 29731, 30283, 31691, 32840, 35780, 37556, 40399, 48100, 55639, 63448, 1534, 1604, 1642, 1775, 1834, 1922, 2019, 2056, 2094, 2214, 2329, 2406, 2483, 2592, 2630, 2715, 2803, 2984, 3091, 3284, 3777, 4381, 4916, 2923, 6255, 11654, 24111, 38182, 51320, 67340, 80166, 92251, 102864, 116453, 128784, 139743, 152571, 164850, 176989, 189318, 201719, 213048, 228203, 238973, 244826, 248654
Alabama,1,04/14/20, 33, 40, 45, 52, 61, 67, 70, 76, 82, 88, 92, 99, 105, 109, 112, 119, 130, 136, 152, 167, 249, 324, 382, 1, 1, 2, 3, 4, 4, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 10, 12, 13, 16, 18, 21, 7, 17, 43, 73, 113, 143, 186, 231, 267, 309, 361, 396, 432, 465, 502, 533, 560, 596, 642, 681, 712, 733, 744
Alaska,2,04/14/20, 0, 1, 3, 4, 7, 9, 10, 13, 13, 16, 18, 20, 21, 23, 24, 27, 28, 32, 35, 47, 55, 69, 80, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 3, 4, 5, 5, 8, 0, 1, 3, 13, 20, 33, 56, 72, 79, 88, 96, 107, 110, 120, 125, 133, 140, 145, 150, 159, 162, 162, 168
Arizona,4,04/14/20, 54, 94, 113, 138, 187, 215, 255, 292, 309, 326, 348, 361, 388, 411, 434, 465, 519, 567, 606, 663, 808, 858, 1152, 3, 5, 8, 11, 14, 16, 18, 21, 22, 23, 24, 25, 27, 29, 30, 34, 38, 41, 43, 48, 53, 56, 73, 33, 68, 124, 281, 434, 561, 719, 901, 1067, 1162, 1295, 1434, 1561, 1720, 1813, 1955, 2100, 2270, 2399, 2537, 2674, 2728, 2785
Arkansas,5,04/14/20, 1, 3, 5, 6, 8, 9, 11, 13, 15, 19, 19, 22, 26, 30, 35, 40, 41, 47, 51, 59, 75, 98, 109, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 4, 4, 5, 6, 7, 3, 5, 8, 20, 39, 45, 55, 71, 81, 86, 88, 92, 98, 104, 112, 116, 123, 134, 140, 151, 161, 163, 163
California,6,04/14/20, 191, 294, 413, 494, 573, 691, 794, 890, 988, 1087, 1183, 1276, 1435, 1500, 1636, 1769, 1962, 2094, 2429, 2739, 3686, 4920, 7017, 10, 18, 33, 47, 54, 63, 68, 75, 79, 91, 96, 100, 112, 119, 125, 136, 146, 167, 188, 221, 251, 327, 462, 153, 281, 482, 1170, 1846, 2501, 3254, 3869, 4610, 5140, 5818, 6285, 6910, 7601, 8121, 8695, 9226, 9766, 10178, 11056, 11478, 11874, 11969
Colorado,8,04/14/20, 114, 177, 204, 224, 239, 308, 331, 351, 376, 399, 416, 435, 474, 498, 532, 555, 595, 636, 710, 853, 1117, 1377, 1425, 12, 13, 16, 19, 21, 23, 26, 28, 30, 31, 32, 34, 36, 38, 41, 43, 46, 47, 53, 58, 71, 89, 96, 41, 82, 196, 378, 596, 781, 1024, 1191, 1383, 1548, 1742, 1917, 2090, 2283, 2427, 2613, 2818, 3015, 3192, 3436, 3576, 3667, 3719
Connecticut,9,04/14/20, 158, 235, 284, 330, 367, 386, 418, 503, 528, 580, 608, 639, 688, 748, 797, 837, 940, 1046, 1130, 1228, 1419, 1496, 1928, 17, 19, 24, 27, 29, 33, 39, 41, 45, 48, 51, 56, 59, 62, 66, 76, 80, 87, 91, 98, 111, 130, 148, 76, 155, 262, 671, 985, 1218, 1638, 1882, 2164, 2383, 2752, 2962, 3317, 3589, 3944, 4227, 4537, 4815, 5080, 5448, 5732, 5879, 5980
Delaware,10,04/14/20, 4, 5, 6, 8, 12, 14, 17, 20, 23, 28, 30, 34, 37, 44, 45, 55, 61, 78, 92, 108, 129, 146, 218, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 9, 11, 13, 16, 3, 9, 13, 22, 39, 52, 83, 98, 136, 156, 188, 201, 211, 224, 237, 258, 273, 292, 304, 315, 329, 337, 347
Florida,12,04/14/20, 299, 397, 495, 652, 731, 796, 843, 930, 1001, 1131, 1230, 1296, 1374, 1559, 1627, 1725, 1847, 1955, 2121, 2531, 3204, 3607, 4197, 19, 30, 41, 56, 61, 67, 77, 82, 87, 90, 94, 102, 111, 119, 126, 129, 138, 145, 163, 184, 224, 253, 284, 121, 284, 557, 1155, 1808, 2459, 3316, 4155, 4730, 5215, 5644, 6119, 6639, 7208, 7700, 8182, 8705, 9253, 9629, 10302, 10829, 11096, 11199
Georgia,13,04/14/20, 95, 111, 147, 177, 206, 229, 247, 265, 280, 297, 318, 342, 373, 391, 405, 438, 476, 524, 585, 720, 873, 1125, 1186, 5, 8, 11, 14, 14, 16, 18, 19, 22, 23, 25, 26, 27, 29, 30, 32, 34, 37, 42, 47, 65, 78, 82, 33, 61, 102, 198, 355, 492, 753, 966, 1136, 1260, 1410, 1534, 1626, 1788, 1884, 2019, 2137, 2290, 2417, 2584, 2725, 2806, 2853
Hawaii,15,04/14/20, 1, 1, 1, 1, 2, 3, 4, 6, 7, 8, 9, 12, 15, 19, 28, 35, 41, 48, 54, 78, 102, 120, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 7, 9, 11, 12, 1, 1, 2, 14, 29, 31, 39, 50, 58, 69, 85, 95, 116, 130, 146, 157, 162, 174, 175, 191, 200, 202, 208
Idaho,16,04/14/20, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 7, 8, 9, 13, 14, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 1, 1, 2, 2, 4, 4, 4, 5, 9, 10, 10, 11, 12, 13, 13, 15, 16, 17, 17, 17, 17
