cnty,step_ahead,horizon,fct_date,fct_mean,fct_lb,fct_ub,fct_std
42103,1-step_ahead,2021-01-03,2021-01-10,208.15191811172974,29.510214966625306,39.780139501375736,2.593415286553139
42103,2-step_ahead,2021-01-03,2021-01-17,221.7175495196997,0.0,597.9939155391585,151.00856453009052
42103,3-step_ahead,2021-01-03,2021-01-24,251.0632745816954,0.0,637.3048457501401,160.93556710862123
42103,4-step_ahead,2021-01-03,2021-01-31,169.66300011262732,152.9279805595854,186.39801321529782,8.45202844841223
42105,1-step_ahead,2021-01-03,2021-01-10,62.246875822807205,31.971363650980905,61.919341308959396,7.562620620701639
42105,2-step_ahead,2021-01-03,2021-01-17,66.17636291483903,28.306135076000718,86.51783227207225,14.699923534361501
42105,3-step_ahead,2021-01-03,2021-01-24,92.56245043198317,0.0,212.74663297536804,53.72389721600203
42105,4-step_ahead,2021-01-03,2021-01-31,61.59604974694536,27.469755701167664,95.72234379267849,17.235502043310817
42107,1-step_ahead,2021-01-03,2021-01-10,1019.9873778086929,0.0,2254.7131335012664,569.3720034094107
42107,2-step_ahead,2021-01-03,2021-01-17,1007.8527068408388,0.0,2321.9038986218484,586.3393683388506
42107,3-step_ahead,2021-01-03,2021-01-24,1505.7160049506037,0.0,4667.980160565897,1178.7828688297718
42107,4-step_ahead,2021-01-03,2021-01-31,1213.8850531161015,0.0,4326.99897373704,1092.6765085194545
42109,1-step_ahead,2021-01-03,2021-01-10,312.1123210082743,0.0,1430.3846764852262,361.2082516376834
42109,2-step_ahead,2021-01-03,2021-01-17,190.488884888296,70.67820288045779,310.2995668917871,60.5104454574064
42109,3-step_ahead,2021-01-03,2021-01-24,142.36743494871172,0.0,217.4570091278509,54.91338614339669
42109,4-step_ahead,2021-01-03,2021-01-31,81.65672085789367,20.64156575801829,54.3754252943563,8.518651398065153
42111,1-step_ahead,2021-01-03,2021-01-10,596.7964463351259,288.5902380488294,904.9815770078293,155.65437852499997
42111,2-step_ahead,2021-01-03,2021-01-17,524.5015868128987,105.01406436027989,893.2071708468504,199.03866325418448
42111,3-step_ahead,2021-01-03,2021-01-24,173.46636627049566,143.26010395414974,203.6726285868415,15.255688038558528
42111,4-step_ahead,2021-01-03,2021-01-31,447.9725541707859,350.7518546704557,545.193253671116,49.10136338400514
42113,1-step_ahead,2021-01-03,2021-01-10,26.80904801092413,13.683204379787623,39.93489164100392,6.629213954852601
42113,2-step_ahead,2021-01-03,2021-01-17,35.43072117618615,0.0,89.5077108917311,22.60295729589169
42113,3-step_ahead,2021-01-03,2021-01-24,25.10158632979406,8.256703207182719,41.945990934706685,8.507395890788882
42113,4-step_ahead,2021-01-03,2021-01-31,20.79951547942613,8.340576643389996,33.25845431001224,6.292393350157133
42115,1-step_ahead,2021-01-03,2021-01-10,141.75749059817343,0.0,363.3894848469306,91.76502142599257
42115,2-step_ahead,2021-01-03,2021-01-17,170.71192358395726,0.0,541.30795513344,136.693928064
42115,3-step_ahead,2021-01-03,2021-01-24,125.956146097468,35.856235002056096,93.18133982669,14.47603657187725
42115,4-step_ahead,2021-01-03,2021-01-31,104.600419905777,38.93565918475336,110.86920973076236,18.16503801666894
42117,1-step_ahead,2021-01-03,2021-01-10,87.63055066561041,70.50111284539246,104.75998837186405,8.651231193553434
42117,2-step_ahead,2021-01-03,2021-01-17,23.23115348643925,15.744021312159765,30.71828566071873,3.781379885999739
42117,3-step_ahead,2021-01-03,2021-01-24,124.77402509814578,0.0,379.05412573670054,95.72073882239913
42117,4-step_ahead,2021-01-03,2021-01-31,238.7057818263233,0.0,1485.2968914413932,375.07497258621044
42119,1-step_ahead,2021-01-03,2021-01-10,318.5408596179773,0.0,657.5503782756534,166.0480753221347
42119,2-step_ahead,2021-01-03,2021-01-17,245.1480736812354,0.0,543.4269602027833,137.2290303542382
42119,3-step_ahead,2021-01-03,2021-01-24,327.58792044535795,0.0,577.8620781638166,145.924767213085
42119,4-step_ahead,2021-01-03,2021-01-31,368.16862787442216,0.0,859.2925622974087,216.99307128722444
42121,1-step_ahead,2021-01-03,2021-01-10,181.02649781137703,0.003311751882720191,0.003421383670117076,2.7684794797193156e-05
42121,2-step_ahead,2021-01-03,2021-01-17,172.33926732316033,109.7672516034502,160.3141654328517,12.764372179141791
42121,3-step_ahead,2021-01-03,2021-01-24,224.92475323236528,212.58325545502154,230.3083709491209,4.476039266186706
42121,4-step_ahead,2021-01-03,2021-01-31,177.90169996076727,0.0,605.2413370229634,152.8387214704453
42123,1-step_ahead,2021-01-03,2021-01-10,117.90369392507117,99.4106644307211,136.3967234103174,9.339913883736441
42123,2-step_ahead,2021-01-03,2021-01-17,107.40109389675766,14.555931010005644,30.78100615731911,4.097241198816532
42123,3-step_ahead,2021-01-03,2021-01-24,96.50450409757826,52.898221343351096,75.21786856248586,5.636274550286557
42123,4-step_ahead,2021-01-03,2021-01-31,270.52159044429715,0.0,1753.737392128474,442.86297781022074
42125,1-step_ahead,2021-01-03,2021-01-10,1498.0737118398727,0.0,4945.0938444774765,1248.7610718377466
42125,2-step_ahead,2021-01-03,2021-01-17,2519.9315273752227,0.0,19013.10820391933,4801.28995048468
42125,3-step_ahead,2021-01-03,2021-01-24,2026.4049479412906,0.0,14029.36760722002,3542.7695977828334
42125,4-step_ahead,2021-01-03,2021-01-31,1196.2077704293022,0.0,2436.492011333963,615.2757604378695
42127,1-step_ahead,2021-01-03,2021-01-10,237.4317800021299,166.58184647077738,308.2817092379754,35.78279362808031
42127,2-step_ahead,2021-01-03,2021-01-17,433.8405280582102,0.0,3223.592881387451,814.0386064109725
42127,3-step_ahead,2021-01-03,2021-01-24,258.3975637807855,151.94735058118127,283.75316567567637,33.28429674103412
42127,4-step_ahead,2021-01-03,2021-01-31,194.78235025882546,31.6419841097033,75.6849644822344,11.121964740538157
42129,1-step_ahead,2021-01-03,2021-01-10,1908.1849838483288,1878.493715062443,1888.4878239547784,2.523764871801859
42129,2-step_ahead,2021-01-03,2021-01-17,2074.1383568518977,0.0,5133.019777237882,1296.2171154641117
42129,3-step_ahead,2021-01-03,2021-01-24,1119.1733197603037,0.0,4538.928668394018,1146.1941081803077
42129,4-step_ahead,2021-01-03,2021-01-31,2811.514448415257,0.0,12058.501867970415,3045.0762292854583
42131,1-step_ahead,2021-01-03,2021-01-10,81.95026576162475,39.170448559499434,124.73008289057822,21.605968265423936
42131,2-step_ahead,2021-01-03,2021-01-17,72.13740156401116,16.395864093943356,117.90915352449305,25.63466904811861
42131,3-step_ahead,2021-01-03,2021-01-24,61.332164733455066,0.0,125.3612644233678,31.65688495539591
42131,4-step_ahead,2021-01-03,2021-01-31,79.1914935055562,0.0,192.97860908660587,48.73197199156714
42133,1-step_ahead,2021-01-03,2021-01-10,2416.4989310852725,0.0,8340.466727745918,2106.1784666025046
42133,2-step_ahead,2021-01-03,2021-01-17,3898.1423645877117,0.0,19620.585234541417,4954.693241045812
42133,3-step_ahead,2021-01-03,2021-01-24,2677.2546931733104,0.0,7044.019625593872,1778.7928347459272
42133,4-step_ahead,2021-01-03,2021-01-31,2713.763871036131,0.0,5561.067928135802,1404.310082862576
44001,1-step_ahead,2021-01-03,2021-01-10,370.8311373666368,166.77506150627192,339.1451293315762,43.527794905379864
44001,2-step_ahead,2021-01-03,2021-01-17,545.2975372336992,0.0,952.6259293929304,240.56210338205312
44001,3-step_ahead,2021-01-03,2021-01-24,546.7171452786148,49.94965805841266,1010.3206974849967,242.51793924913738
44001,4-step_ahead,2021-01-03,2021-01-31,443.0138216000897,103.80717625670373,782.2204462268297,171.31648231568838
44003,1-step_ahead,2021-01-03,2021-01-10,889.9685243207944,1.199633167482315e-06,1.248210237723425e-06,1.2266936929573214e-08
44003,2-step_ahead,2021-01-03,2021-01-17,755.2819573977511,0.0,1255.9139142096155,317.1499783357615
44003,3-step_ahead,2021-01-03,2021-01-24,764.866431982659,0.0,1220.3143260416828,308.1601833438593
44003,4-step_ahead,2021-01-03,2021-01-31,868.0665352664462,1.5180732331953668,1.823807923950556,0.07720572998868415
44005,1-step_ahead,2021-01-03,2021-01-10,510.40371057117414,0.0,1395.8697944580954,352.49237233790285
44005,2-step_ahead,2021-01-03,2021-01-17,611.3564626276997,0.0,0.0014846344493619538,0.0003749076892328166
44005,3-step_ahead,2021-01-03,2021-01-24,410.4590390840342,0.0,1290.5559288371676,325.8979618275676
44005,4-step_ahead,2021-01-03,2021-01-31,392.9472630462452,378.6686269693982,407.2258989559214,7.2114323198290995
44007,1-step_ahead,2021-01-03,2021-01-10,4768.104119576934,0.0,11988.855326047951,3027.4887186989777
44007,2-step_ahead,2021-01-03,2021-01-17,2288.877332471593,1653.082439392248,2924.6722253967064,321.10853181930764
44007,3-step_ahead,2021-01-03,2021-01-24,670.277168957703,203.64442767213325,1136.906081260876,235.672134744632
44007,4-step_ahead,2021-01-03,2021-01-31,1346.6566197148304,496.1816084116062,2197.131629868521,429.5328337012411
44009,1-step_ahead,2021-01-03,2021-01-10,451.45178144776975,237.47481500328618,485.49259901643165,62.6307535386731
44009,2-step_ahead,2021-01-03,2021-01-17,449.927641014928,0.0,948.9935781013887,239.64484295489615
44009,3-step_ahead,2021-01-03,2021-01-24,402.5155478357153,149.8701127912341,655.1609828403115,127.59870455784782
44009,4-step_ahead,2021-01-03,2021-01-31,414.5419142234134,0.0,1219.047517478979,307.84028219166134
45001,1-step_ahead,2021-01-03,2021-01-10,109.81416922692264,0.0,126.26932210565849,31.88619245092386
45001,2-step_ahead,2021-01-03,2021-01-17,121.84011459700515,0.0,425.15734845926346,107.36296678264229
45001,3-step_ahead,2021-01-03,2021-01-24,54.880566134931634,36.58608311988743,73.17504914907454,9.239637886158361
45001,4-step_ahead,2021-01-03,2021-01-31,89.7163944299113,0.0,204.45960033540558,51.6312122059105
45003,1-step_ahead,2021-01-03,2021-01-10,918.5271809377756,0.0,2571.8250049989656,649.4507588381226
45003,2-step_ahead,2021-01-03,2021-01-17,1157.709835344502,0.0,2916.092594042503,736.3870186976018
45003,3-step_ahead,2021-01-03,2021-01-24,1168.773757159817,0.0,2480.9252237450737,626.4962686224934
45003,4-step_ahead,2021-01-03,2021-01-31,1340.948584013587,0.0,3658.750481784345,923.9268893394811
45005,1-step_ahead,2021-01-03,2021-01-10,38.288166146670974,0.0,144.00386505077958,36.3646123865605
45005,2-step_ahead,2021-01-03,2021-01-17,39.786647628391464,1.004623896377555e-06,2.763954377024277e-06,4.4427537390068735e-07
45005,3-step_ahead,2021-01-03,2021-01-24,52.69979663900274,0.0,139.87679890659987,35.3224239663131
45005,4-step_ahead,2021-01-03,2021-01-31,150.95422533042836,0.0,1057.4713394782302,267.03821703995715
45007,1-step_ahead,2021-01-03,2021-01-10,1345.8311505458087,0.0,3066.1147065872065,774.2713905523249
45007,2-step_ahead,2021-01-03,2021-01-17,1192.8163183675224,227.23997326282668,2158.392663314726,487.66482072017664
45007,3-step_ahead,2021-01-03,2021-01-24,1431.1424153454948,0.0,2717.22899347879,686.1689377471693
45007,4-step_ahead,2021-01-03,2021-01-31,841.9353183105702,398.73107605254137,1285.1394254467655,223.84049227126872
45009,1-step_ahead,2021-01-03,2021-01-10,105.60408088399193,0.0,295.00353521969527,74.49584222719578
45009,2-step_ahead,2021-01-03,2021-01-17,78.13549371380691,0.0,182.0838677775433,45.98077469129881
45009,3-step_ahead,2021-01-03,2021-01-24,124.54358043362049,0.0,394.2712409635851,99.56344468777402
45009,4-step_ahead,2021-01-03,2021-01-31,83.3194449724903,4.232075497294885,11.665955337868589,1.8772423839832584
45011,1-step_ahead,2021-01-03,2021-01-10,230.7351934539681,0.0,0.00010018657173040586,2.5299639325860067e-05
45011,2-step_ahead,2021-01-03,2021-01-17,260.9009050000089,0.0,902.814250274974,227.98339653408436
45011,3-step_ahead,2021-01-03,2021-01-24,200.99999426233532,117.32651090340198,284.67342155839714,42.25932087247352
45011,4-step_ahead,2021-01-03,2021-01-31,271.5068307808316,1.0214538412996488e-05,3.809927216283189e-05,7.041599431776618e-06
45013,1-step_ahead,2021-01-03,2021-01-10,1329.7013903597242,0.0,3559.055798129951,898.7514641742301
45013,2-step_ahead,2021-01-03,2021-01-17,3291.666533665101,0.0,22747.66968435833,5744.361031403619
45013,3-step_ahead,2021-01-03,2021-01-24,1207.506783355399,33.175202633760904,76.85926804997163,11.031329650558265
45013,4-step_ahead,2021-01-03,2021-01-31,1290.9278826865238,0.0,0.0005502515527716511,0.00013895241231607353
45015,1-step_ahead,2021-01-03,2021-01-10,1458.1961523892005,0.0,9627.132685765495,2431.0941125670442
45015,2-step_ahead,2021-01-03,2021-01-17,951.1948253067641,483.75755991669854,867.8051245570564,96.98170824251461
45015,3-step_ahead,2021-01-03,2021-01-24,2292.201547278525,0.0,11145.8718574575,2814.6141054185605
45015,4-step_ahead,2021-01-03,2021-01-31,1426.525668355145,549.4193571123964,2303.6319795936097,442.98298547505385
45017,1-step_ahead,2021-01-03,2021-01-10,74.69443430103449,14.602392840358293,20.51746777424041,1.4937057913843725
45017,2-step_ahead,2021-01-03,2021-01-17,87.64263471097841,65.38273836793262,109.90253105314785,11.242371890205868
45017,3-step_ahead,2021-01-03,2021-01-24,89.51658701469381,17.79252904126477,150.49685831621173,33.51119426135024
45017,4-step_ahead,2021-01-03,2021-01-31,31.689870400933884,17.80175061391029,45.57799018689685,7.014201912370343
45019,1-step_ahead,2021-01-03,2021-01-10,2041.5529051716392,0.0,4548.429581065678,1148.5933285519388
45019,2-step_ahead,2021-01-03,2021-01-17,1564.265124164278,707.2435819936197,2421.2866617862232,432.83916156378876
45019,3-step_ahead,2021-01-03,2021-01-24,2060.7949080761828,0.0,4278.199687401631,1080.3534564145534
45019,4-step_ahead,2021-01-03,2021-01-31,2437.8490897677552,0.0,8425.289414609315,2127.5983370225545
45021,1-step_ahead,2021-01-03,2021-01-10,370.1720378272685,0.0,843.9288846716572,213.11335471506496
45021,2-step_ahead,2021-01-03,2021-01-17,285.7924900610025,0.0,609.2564665878932,153.85264307775083
45021,3-step_ahead,2021-01-03,2021-01-24,326.15971930970574,104.04141280776058,118.32442157011938,3.6068203945350517
45021,4-step_ahead,2021-01-03,2021-01-31,306.69872514365267,133.52224185148216,479.8752069248965,87.46286996803393
45023,1-step_ahead,2021-01-03,2021-01-10,263.59408128320376,1.2309507492923335,1.2910454851905386,0.01517543835813261
45023,2-step_ahead,2021-01-03,2021-01-17,320.9110489467756,0.0,929.4644398025247,234.71324237437491
45023,3-step_ahead,2021-01-03,2021-01-24,303.92865543120905,0.0,780.248942162697,197.0325611521962
45023,4-step_ahead,2021-01-03,2021-01-31,155.64137805372548,66.68729239691527,244.59546360167585,44.92630585978802
45025,1-step_ahead,2021-01-03,2021-01-10,215.11430057391655,92.46568410656529,337.76291703853974,61.943745689892545
45025,2-step_ahead,2021-01-03,2021-01-17,239.01922459383255,48.8132550307131,429.22519415553916,96.06362099111769
45025,3-step_ahead,2021-01-03,2021-01-24,250.47791435012059,0.0,572.4126619806867,144.54865201532493
45025,4-step_ahead,2021-01-03,2021-01-31,214.18331090267262,180.1558522649464,248.21076862358746,17.185584939050774
45027,1-step_ahead,2021-01-03,2021-01-10,185.08534508158183,0.0,651.1025142120377,164.41982682122165
45027,2-step_ahead,2021-01-03,2021-01-17,140.1600210579448,0.0,0.00030677552694494847,7.746856741034053e-05
45027,3-step_ahead,2021-01-03,2021-01-24,187.0611660161846,0.0,687.2868678578863,173.5572898631026
45027,4-step_ahead,2021-01-03,2021-01-31,172.15280737770652,0.0,715.173633617692,180.5994024287101
45029,1-step_ahead,2021-01-03,2021-01-10,198.1833377518644,0.17098090358019008,318.6290757760865,80.41871082639048
45029,2-step_ahead,2021-01-03,2021-01-17,113.41790185427824,0.7409087872287475,226.0947567838725,56.907537372889834
45029,3-step_ahead,2021-01-03,2021-01-24,120.15455943586862,0.0,189.45509410832045,47.842195481899104
45029,4-step_ahead,2021-01-03,2021-01-31,283.3099584006386,0.0,1055.6781340839493,266.5853873949367
45031,1-step_ahead,2021-01-03,2021-01-10,989.5221598751677,0.0,3651.4416901720647,922.0812348919355
45031,2-step_ahead,2021-01-03,2021-01-17,553.5196853757601,149.24411099651257,957.7952597152196,204.17958300977452
45031,3-step_ahead,2021-01-03,2021-01-24,541.8033666653188,163.53159941441342,408.1785323354977,61.779528515425326
45031,4-step_ahead,2021-01-03,2021-01-31,854.7719754728438,0.0,0.002723102212056994,0.0006876520737517662
45033,1-step_ahead,2021-01-03,2021-01-10,356.2595918456418,0.0,679.8413935846391,171.6771195920806
45033,2-step_ahead,2021-01-03,2021-01-17,317.8186365539412,0.0,675.3121338140319,170.53336712475553
45033,3-step_ahead,2021-01-03,2021-01-24,423.32219584169763,0.0,1403.7303420002856,354.4773590909812
45033,4-step_ahead,2021-01-03,2021-01-31,173.49870526354687,51.25787070444753,295.7395384598832,61.73779488773628
45035,1-step_ahead,2021-01-03,2021-01-10,1092.5945657437398,0.0,2399.348357259099,605.8960498129038
45035,2-step_ahead,2021-01-03,2021-01-17,1186.772004296347,136.36449816981505,1279.116816278654,288.57381770425224
45035,3-step_ahead,2021-01-03,2021-01-24,1647.8363379253358,0.0,6165.077879393957,1556.8378483318074
45035,4-step_ahead,2021-01-03,2021-01-31,1849.0876755859824,0.0,2995.175060372288,756.3573384778505
45037,1-step_ahead,2021-01-03,2021-01-10,171.79451593492158,57.692870695218076,220.08514915832782,41.00815112704791
45037,2-step_ahead,2021-01-03,2021-01-17,117.96253296098033,5.288154543080514,230.63691137474635,56.90625172516814
45037,3-step_ahead,2021-01-03,2021-01-24,264.9393521960528,0.0,748.2364692383924,188.94860334302837
45037,4-step_ahead,2021-01-03,2021-01-31,254.4897278778513,0.0,733.307779691149,185.17873224523964
45039,1-step_ahead,2021-01-03,2021-01-10,143.56356709080373,0.0,340.7053105878048,86.03669459288
45039,2-step_ahead,2021-01-03,2021-01-17,151.67089705693056,0.0,419.4932835286393,105.93264735571701
45039,3-step_ahead,2021-01-03,2021-01-24,131.21116393635558,0.0,315.1565008868228,79.5849749714199
45039,4-step_ahead,2021-01-03,2021-01-31,93.86873402326906,53.03781646717193,78.70826509461065,6.482436522080485
45041,1-step_ahead,2021-01-03,2021-01-10,3707.258616233291,0.0,21799.64973551004,5504.962054421728
45041,2-step_ahead,2021-01-03,2021-01-17,2256.6871675495177,0.0,5691.60460264217,1437.2738895561035
45041,3-step_ahead,2021-01-03,2021-01-24,1162.9462771495678,1151.7612386729545,1174.131315038027,5.649009183099107
45041,4-step_ahead,2021-01-03,2021-01-31,1926.0086836293547,0.0,0.022989628109491653,0.005805461643811024
45043,1-step_ahead,2021-01-03,2021-01-10,436.3069781291697,0.0,711.2802552744336,179.61622607940242
45043,2-step_ahead,2021-01-03,2021-01-17,441.0135791085354,0.0,880.7137468656921,222.40246132972024
45043,3-step_ahead,2021-01-03,2021-01-24,949.6893971480196,0.0,5705.547357297572,1440.7947871963565
45043,4-step_ahead,2021-01-03,2021-01-31,201.00397322204705,103.53080187678698,298.4771443616797,49.22887436487189
45045,1-step_ahead,2021-01-03,2021-01-10,6344.157991394312,0.0,0.5728774242050482,0.144666016213396
45045,2-step_ahead,2021-01-03,2021-01-17,4579.025390624074,2953.8813907386675,3314.9738945026847,91.18497569798416
45045,3-step_ahead,2021-01-03,2021-01-24,4449.5868299662425,1363.273898105396,4210.663414030054,719.0377565466307
45045,4-step_ahead,2021-01-03,2021-01-31,8623.703894576454,0.03660794692393362,0.1848378727802924,0.03743179945867646
45047,1-step_ahead,2021-01-03,2021-01-10,523.6890288243234,0.0,1734.6210954794808,438.0356301715861
45047,2-step_ahead,2021-01-03,2021-01-17,477.12260805672884,0.0,750.7732159886984,189.58919595674203
45047,3-step_ahead,2021-01-03,2021-01-24,855.1645094197153,0.0,3693.2725069913786,932.6445724725703
45047,4-step_ahead,2021-01-03,2021-01-31,529.2093609187357,2.5589649055866675e-05,8.379859545452847e-05,1.469922888855096e-05
45049,1-step_ahead,2021-01-03,2021-01-10,98.60017722082992,7.511210128776126e-06,1.3079083123445655e-05,1.406028534007457e-06
45049,2-step_ahead,2021-01-03,2021-01-17,116.26870136199196,0.0,281.8028411980662,71.1623336358753
45049,3-step_ahead,2021-01-03,2021-01-24,100.23817649932623,3.573554010939579e-06,9.212171909370514e-06,1.4238934086946804e-06
45049,4-step_ahead,2021-01-03,2021-01-31,117.14555665701005,0.0,122.13889437084221,30.843155144152075
45051,1-step_ahead,2021-01-03,2021-01-10,2913.829609250753,0.0,9103.373958368189,2298.8318076687347
45051,2-step_ahead,2021-01-03,2021-01-17,2877.8862193099358,0.0,12.757743662443659,3.221652440011025
45051,3-step_ahead,2021-01-03,2021-01-24,2736.73092504208,0.0,5342.1942447742385,1349.0389507005652
45051,4-step_ahead,2021-01-03,2021-01-31,4475.798184184736,0.0,12197.563926609808,3080.1929107600527
45053,1-step_ahead,2021-01-03,2021-01-10,125.46979203753432,26.84104514056846,224.09853797475046,49.81249819045
45053,2-step_ahead,2021-01-03,2021-01-17,237.7950973900924,0.0,869.8402916663855,219.6566393096933
45053,3-step_ahead,2021-01-03,2021-01-24,201.09634155049332,38.12195975914188,100.72500855657913,15.808850706423547
45053,4-step_ahead,2021-01-03,2021-01-31,65.90575298242639,16.501524388928694,115.30998113521099,24.95163049148543
45055,1-step_ahead,2021-01-03,2021-01-10,650.0504280676718,0.0,2428.5868952545693,613.2795190036791
45055,2-step_ahead,2021-01-03,2021-01-17,429.6156363731411,0.0,709.1051607077109,179.06695977467447
45055,3-step_ahead,2021-01-03,2021-01-24,328.3618165308528,287.97549310970686,368.7481374610596,20.39713241195777
45055,4-step_ahead,2021-01-03,2021-01-31,775.5159227702359,0.0,3066.176739300765,774.287055378981
45057,1-step_ahead,2021-01-03,2021-01-10,853.4997924999948,0.0,2214.8641346608247,559.3091249143497
45057,2-step_ahead,2021-01-03,2021-01-17,541.627728290013,340.59269748626036,742.662756936895,101.53284329561481
45057,3-step_ahead,2021-01-03,2021-01-24,1284.1596135463708,0.0,5084.111075713883,1283.8664332610815
45057,4-step_ahead,2021-01-03,2021-01-31,985.9205628069552,0.0,3985.6153720529524,1006.4685282962001
45059,1-step_ahead,2021-01-03,2021-01-10,364.02283062332765,152.80096549290002,574.5316991184812,106.49766000645991
45059,2-step_ahead,2021-01-03,2021-01-17,532.5209585065817,0.0,1150.122094430128,290.43487233084045
45059,3-step_ahead,2021-01-03,2021-01-24,575.1147348594521,0.0,3304.6987763706243,834.519893022885
45059,4-step_ahead,2021-01-03,2021-01-31,781.6905468790898,0.0,3286.0521933448113,829.8111599355584
45061,1-step_ahead,2021-01-03,2021-01-10,126.020546040038,0.0,263.1532762103301,66.45284752786114
45061,2-step_ahead,2021-01-03,2021-01-17,46.63349121628225,10.486500537968407,82.78048162398755,18.256055829802815
45061,3-step_ahead,2021-01-03,2021-01-24,69.69759381311609,34.36875690226908,66.77401611204479,8.183146265094877
45061,4-step_ahead,2021-01-03,2021-01-31,192.9084924137082,0.0,1285.1797888619894,324.5403507227246
45063,1-step_ahead,2021-01-03,2021-01-10,2546.9636943659616,0.0,0.002150509806095339,0.0005430580318422574
45063,2-step_ahead,2021-01-03,2021-01-17,4020.755858630799,0.0,16406.43776658054,4143.0398400455915
45063,3-step_ahead,2021-01-03,2021-01-24,2320.984962148564,0.0,2675.698467911741,675.6814312908436
45063,4-step_ahead,2021-01-03,2021-01-31,3517.5295529527148,0.0,18716.195635109176,4726.3120290679735
45065,1-step_ahead,2021-01-03,2021-01-10,39.86333293056531,12.255956567342539,67.44013999829006,13.935399856299881
45065,2-step_ahead,2021-01-03,2021-01-17,44.304081454803736,0.0,59.24067085672817,14.95976536786065
45065,3-step_ahead,2021-01-03,2021-01-24,114.88564787469952,0.0,612.4922268939797,154.6697542661565
45065,4-step_ahead,2021-01-03,2021-01-31,36.98946002565735,0.0,7.352254225449249,1.8566298549114264
45067,1-step_ahead,2021-01-03,2021-01-10,309.5084501800125,0.0,801.1278532963727,202.30501345867998
45067,2-step_ahead,2021-01-03,2021-01-17,268.14895148042734,162.40927567117618,373.88862719578856,53.40387664762939
45067,3-step_ahead,2021-01-03,2021-01-24,414.67185323753347,0.0,0.00011753001447489136,2.9679296584568524e-05
45067,4-step_ahead,2021-01-03,2021-01-31,184.48387761355733,93.62036942185804,275.3471266602903,45.89059526223037
45069,1-step_ahead,2021-01-03,2021-01-10,230.4695365840984,0.0,708.6379879701727,178.94898686115474
45069,2-step_ahead,2021-01-03,2021-01-17,120.42161945182085,0.0,243.7593324072684,61.55538697153243
45069,3-step_ahead,2021-01-03,2021-01-24,120.1767100908324,78.92731796413919,161.426102210637,20.833026324873185
45069,4-step_ahead,2021-01-03,2021-01-31,180.72124651244042,0.0,498.9954923715831,126.00896272009675
45071,1-step_ahead,2021-01-03,2021-01-10,163.95304729131453,18.504016134715627,309.40205969844584,73.45910191003289
45071,2-step_ahead,2021-01-03,2021-01-17,147.98573087158874,0.0,302.7262948790524,76.44603406036676
45071,3-step_ahead,2021-01-03,2021-01-24,260.8429373632907,46.258959316225976,475.4269153313063,108.37574646845464
45071,4-step_ahead,2021-01-03,2021-01-31,374.1020275540432,2.8444930805619017e-06,1.3497615530640102e-05,2.6901824368884346e-06
45073,1-step_ahead,2021-01-03,2021-01-10,710.5032088886559,0.0,997.0494523108999,251.78016472497472
45073,2-step_ahead,2021-01-03,2021-01-17,896.5258647326053,0.0,2369.9721879793547,598.4778252473118
45073,3-step_ahead,2021-01-03,2021-01-24,556.3379429601923,218.71931938023525,416.32424484911,49.900233704261304
45073,4-step_ahead,2021-01-03,2021-01-31,1231.7214538753822,0.0,5234.160353785937,1321.757665097459
45075,1-step_ahead,2021-01-03,2021-01-10,471.74463958514394,110.44921021041395,114.04618402195915,0.9083267200871711
45075,2-step_ahead,2021-01-03,2021-01-17,736.1372129489959,188.1182067099033,1284.156219181718,276.77727587672086
45075,3-step_ahead,2021-01-03,2021-01-24,690.8812901087911,0.0,1437.605268420194,363.03163343944294
45075,4-step_ahead,2021-01-03,2021-01-31,848.2138710553827,2.0550403182397083,6.463337308152775,1.113206310584108
45077,1-step_ahead,2021-01-03,2021-01-10,2010.5474211904752,0.0,6866.391732745204,1733.937306248789
45077,2-step_ahead,2021-01-03,2021-01-17,1798.982321922885,0.0,4731.179607024913,1194.7423250062911
45077,3-step_ahead,2021-01-03,2021-01-24,893.3272212062761,437.6077547280629,1348.8998432199649,230.12426477068232
45077,4-step_ahead,2021-01-03,2021-01-31,781.3036246820195,237.421104744916,1325.1861438715473,274.68814119359376
45079,1-step_ahead,2021-01-03,2021-01-10,2564.9904477063283,0.0,5721.233201996964,1444.7558590901426
45079,2-step_ahead,2021-01-03,2021-01-17,2728.5357491738573,0.0,6221.3048159628825,1571.0365696875965
45079,3-step_ahead,2021-01-03,2021-01-24,3467.0196655919613,0.0,10062.316530485457,2540.989022849863
45079,4-step_ahead,2021-01-03,2021-01-31,1959.2886328903148,1683.808873288001,2234.768391551637,139.13119148071613
45081,1-step_ahead,2021-01-03,2021-01-10,102.47762154803156,0.0,449.566113291949,113.52679628584572
45081,2-step_ahead,2021-01-03,2021-01-17,77.60835637240781,6.154885245814349,149.06182749885903,36.08761168006179
45081,3-step_ahead,2021-01-03,2021-01-24,116.21136996654975,0.0,164.1959445646977,41.463622364822655
45081,4-step_ahead,2021-01-03,2021-01-31,60.538565008587554,0.0,171.66423955725259,43.34955544375065
45083,1-step_ahead,2021-01-03,2021-01-10,2877.8607797796885,2097.607677908582,3646.840575050678,391.2204285712364
45083,2-step_ahead,2021-01-03,2021-01-17,4080.5188937878806,0.0,11918.945286513022,3009.834668311369
45083,3-step_ahead,2021-01-03,2021-01-24,1710.533953819733,1260.1003919446864,2160.967513182273,227.49169728221878
