location,forecast_date,value,target_end_date,target,type,quantile
46057,2020-08-08,17,2020-08-22,2 wk ahead inc case,point,NA
46059,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46061,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
46063,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46065,2020-08-08,10,2020-08-22,2 wk ahead inc case,point,NA
46067,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
46069,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46071,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
46073,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46075,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46077,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
46079,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
46081,2020-08-08,76,2020-08-22,2 wk ahead inc case,point,NA
46083,2020-08-08,80,2020-08-22,2 wk ahead inc case,point,NA
46085,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
46087,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46089,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
46091,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
46093,2020-08-08,32,2020-08-22,2 wk ahead inc case,point,NA
46095,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
46097,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
46099,2020-08-08,189,2020-08-22,2 wk ahead inc case,point,NA
46101,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
46103,2020-08-08,147,2020-08-22,2 wk ahead inc case,point,NA
46105,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
46107,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46109,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
46111,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
46115,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
46117,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46119,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
46121,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
46123,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
46125,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46127,2020-08-08,75,2020-08-22,2 wk ahead inc case,point,NA
46129,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
46135,2020-08-08,29,2020-08-22,2 wk ahead inc case,point,NA
46137,2020-08-08,129,2020-08-22,2 wk ahead inc case,point,NA
47001,2020-08-08,114,2020-08-22,2 wk ahead inc case,point,NA
47003,2020-08-08,123,2020-08-22,2 wk ahead inc case,point,NA
47005,2020-08-08,172,2020-08-22,2 wk ahead inc case,point,NA
47007,2020-08-08,89,2020-08-22,2 wk ahead inc case,point,NA
47009,2020-08-08,320,2020-08-22,2 wk ahead inc case,point,NA
47011,2020-08-08,443,2020-08-22,2 wk ahead inc case,point,NA
47013,2020-08-08,111,2020-08-22,2 wk ahead inc case,point,NA
47015,2020-08-08,75,2020-08-22,2 wk ahead inc case,point,NA
47017,2020-08-08,242,2020-08-22,2 wk ahead inc case,point,NA
47019,2020-08-08,197,2020-08-22,2 wk ahead inc case,point,NA
47021,2020-08-08,18,2020-08-22,2 wk ahead inc case,point,NA
47023,2020-08-08,70,2020-08-22,2 wk ahead inc case,point,NA
47025,2020-08-08,93,2020-08-22,2 wk ahead inc case,point,NA
47027,2020-08-08,57,2020-08-22,2 wk ahead inc case,point,NA
47029,2020-08-08,137,2020-08-22,2 wk ahead inc case,point,NA
47031,2020-08-08,458,2020-08-22,2 wk ahead inc case,point,NA
47033,2020-08-08,66,2020-08-22,2 wk ahead inc case,point,NA
47035,2020-08-08,196,2020-08-22,2 wk ahead inc case,point,NA
47037,2020-08-08,2075,2020-08-22,2 wk ahead inc case,point,NA
47039,2020-08-08,114,2020-08-22,2 wk ahead inc case,point,NA
47041,2020-08-08,141,2020-08-22,2 wk ahead inc case,point,NA
47043,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
47045,2020-08-08,201,2020-08-22,2 wk ahead inc case,point,NA
47047,2020-08-08,228,2020-08-22,2 wk ahead inc case,point,NA
47049,2020-08-08,104,2020-08-22,2 wk ahead inc case,point,NA
47051,2020-08-08,131,2020-08-22,2 wk ahead inc case,point,NA
47053,2020-08-08,311,2020-08-22,2 wk ahead inc case,point,NA
47055,2020-08-08,24,2020-08-22,2 wk ahead inc case,point,NA
47057,2020-08-08,103,2020-08-22,2 wk ahead inc case,point,NA
47059,2020-08-08,422,2020-08-22,2 wk ahead inc case,point,NA
47061,2020-08-08,39,2020-08-22,2 wk ahead inc case,point,NA
47063,2020-08-08,232,2020-08-22,2 wk ahead inc case,point,NA
47065,2020-08-08,1176,2020-08-22,2 wk ahead inc case,point,NA
47067,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
47069,2020-08-08,81,2020-08-22,2 wk ahead inc case,point,NA
47071,2020-08-08,107,2020-08-22,2 wk ahead inc case,point,NA
47073,2020-08-08,234,2020-08-22,2 wk ahead inc case,point,NA
47075,2020-08-08,195,2020-08-22,2 wk ahead inc case,point,NA
47077,2020-08-08,242,2020-08-22,2 wk ahead inc case,point,NA
47079,2020-08-08,252,2020-08-22,2 wk ahead inc case,point,NA
47081,2020-08-08,62,2020-08-22,2 wk ahead inc case,point,NA
47083,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
47085,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
47087,2020-08-08,50,2020-08-22,2 wk ahead inc case,point,NA
47089,2020-08-08,159,2020-08-22,2 wk ahead inc case,point,NA
47091,2020-08-08,243,2020-08-22,2 wk ahead inc case,point,NA
47093,2020-08-08,997,2020-08-22,2 wk ahead inc case,point,NA
47095,2020-08-08,131,2020-08-22,2 wk ahead inc case,point,NA
47097,2020-08-08,297,2020-08-22,2 wk ahead inc case,point,NA
47099,2020-08-08,90,2020-08-22,2 wk ahead inc case,point,NA
47101,2020-08-08,74,2020-08-22,2 wk ahead inc case,point,NA
47103,2020-08-08,69,2020-08-22,2 wk ahead inc case,point,NA
47105,2020-08-08,126,2020-08-22,2 wk ahead inc case,point,NA
47107,2020-08-08,95,2020-08-22,2 wk ahead inc case,point,NA
47109,2020-08-08,136,2020-08-22,2 wk ahead inc case,point,NA
47111,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
47113,2020-08-08,478,2020-08-22,2 wk ahead inc case,point,NA
47115,2020-08-08,23,2020-08-22,2 wk ahead inc case,point,NA
47117,2020-08-08,37,2020-08-22,2 wk ahead inc case,point,NA
47119,2020-08-08,177,2020-08-22,2 wk ahead inc case,point,NA
47121,2020-08-08,48,2020-08-22,2 wk ahead inc case,point,NA
47123,2020-08-08,36,2020-08-22,2 wk ahead inc case,point,NA
47125,2020-08-08,445,2020-08-22,2 wk ahead inc case,point,NA
47127,2020-08-08,64,2020-08-22,2 wk ahead inc case,point,NA
47129,2020-08-08,85,2020-08-22,2 wk ahead inc case,point,NA
47131,2020-08-08,311,2020-08-22,2 wk ahead inc case,point,NA
47133,2020-08-08,227,2020-08-22,2 wk ahead inc case,point,NA
47135,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
47137,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
47139,2020-08-08,131,2020-08-22,2 wk ahead inc case,point,NA
47141,2020-08-08,357,2020-08-22,2 wk ahead inc case,point,NA
47143,2020-08-08,40,2020-08-22,2 wk ahead inc case,point,NA
47145,2020-08-08,166,2020-08-22,2 wk ahead inc case,point,NA
47147,2020-08-08,202,2020-08-22,2 wk ahead inc case,point,NA
47149,2020-08-08,482,2020-08-22,2 wk ahead inc case,point,NA
47151,2020-08-08,89,2020-08-22,2 wk ahead inc case,point,NA
47153,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
47155,2020-08-08,356,2020-08-22,2 wk ahead inc case,point,NA
47157,2020-08-08,4520,2020-08-22,2 wk ahead inc case,point,NA
47159,2020-08-08,185,2020-08-22,2 wk ahead inc case,point,NA
47161,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
47163,2020-08-08,348,2020-08-22,2 wk ahead inc case,point,NA
47165,2020-08-08,118,2020-08-22,2 wk ahead inc case,point,NA
47167,2020-08-08,221,2020-08-22,2 wk ahead inc case,point,NA
47169,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
47171,2020-08-08,61,2020-08-22,2 wk ahead inc case,point,NA
47173,2020-08-08,30,2020-08-22,2 wk ahead inc case,point,NA
47175,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
47177,2020-08-08,261,2020-08-22,2 wk ahead inc case,point,NA
47179,2020-08-08,582,2020-08-22,2 wk ahead inc case,point,NA
47181,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
47183,2020-08-08,353,2020-08-22,2 wk ahead inc case,point,NA
47185,2020-08-08,229,2020-08-22,2 wk ahead inc case,point,NA
47187,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
47189,2020-08-08,203,2020-08-22,2 wk ahead inc case,point,NA
48001,2020-08-08,90,2020-08-22,2 wk ahead inc case,point,NA
48003,2020-08-08,43,2020-08-22,2 wk ahead inc case,point,NA
48005,2020-08-08,62,2020-08-22,2 wk ahead inc case,point,NA
48007,2020-08-08,71,2020-08-22,2 wk ahead inc case,point,NA
48009,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
48011,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48013,2020-08-08,63,2020-08-22,2 wk ahead inc case,point,NA
48015,2020-08-08,69,2020-08-22,2 wk ahead inc case,point,NA
48017,2020-08-08,28,2020-08-22,2 wk ahead inc case,point,NA
48019,2020-08-08,17,2020-08-22,2 wk ahead inc case,point,NA
48021,2020-08-08,33,2020-08-22,2 wk ahead inc case,point,NA
48023,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
48025,2020-08-08,685,2020-08-22,2 wk ahead inc case,point,NA
48027,2020-08-08,592,2020-08-22,2 wk ahead inc case,point,NA
48029,2020-08-08,6131,2020-08-22,2 wk ahead inc case,point,NA
48031,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48033,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48035,2020-08-08,62,2020-08-22,2 wk ahead inc case,point,NA
48037,2020-08-08,412,2020-08-22,2 wk ahead inc case,point,NA
48039,2020-08-08,1270,2020-08-22,2 wk ahead inc case,point,NA
48041,2020-08-08,116,2020-08-22,2 wk ahead inc case,point,NA
48043,2020-08-08,27,2020-08-22,2 wk ahead inc case,point,NA
48045,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48047,2020-08-08,43,2020-08-22,2 wk ahead inc case,point,NA
48049,2020-08-08,73,2020-08-22,2 wk ahead inc case,point,NA
48051,2020-08-08,18,2020-08-22,2 wk ahead inc case,point,NA
48053,2020-08-08,67,2020-08-22,2 wk ahead inc case,point,NA
48055,2020-08-08,33,2020-08-22,2 wk ahead inc case,point,NA
48057,2020-08-08,39,2020-08-22,2 wk ahead inc case,point,NA
48059,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48061,2020-08-08,2513,2020-08-22,2 wk ahead inc case,point,NA
48063,2020-08-08,62,2020-08-22,2 wk ahead inc case,point,NA
48065,2020-08-08,8,2020-08-22,2 wk ahead inc case,point,NA
48067,2020-08-08,47,2020-08-22,2 wk ahead inc case,point,NA
48069,2020-08-08,70,2020-08-22,2 wk ahead inc case,point,NA
48071,2020-08-08,99,2020-08-22,2 wk ahead inc case,point,NA
48073,2020-08-08,91,2020-08-22,2 wk ahead inc case,point,NA
48075,2020-08-08,25,2020-08-22,2 wk ahead inc case,point,NA
48077,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
48079,2020-08-08,14,2020-08-22,2 wk ahead inc case,point,NA
48081,2020-08-08,19,2020-08-22,2 wk ahead inc case,point,NA
48083,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
48085,2020-08-08,4067,2020-08-22,2 wk ahead inc case,point,NA
48087,2020-08-08,23,2020-08-22,2 wk ahead inc case,point,NA
48089,2020-08-08,86,2020-08-22,2 wk ahead inc case,point,NA
48091,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48093,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
48095,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
48097,2020-08-08,124,2020-08-22,2 wk ahead inc case,point,NA
48099,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48101,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
48103,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48105,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48107,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48109,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48111,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
48113,2020-08-08,10063,2020-08-22,2 wk ahead inc case,point,NA
48115,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48117,2020-08-08,136,2020-08-22,2 wk ahead inc case,point,NA
48119,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48121,2020-08-08,1485,2020-08-22,2 wk ahead inc case,point,NA
48123,2020-08-08,112,2020-08-22,2 wk ahead inc case,point,NA
48125,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48127,2020-08-08,50,2020-08-22,2 wk ahead inc case,point,NA
48129,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
48131,2020-08-08,13,2020-08-22,2 wk ahead inc case,point,NA
48133,2020-08-08,23,2020-08-22,2 wk ahead inc case,point,NA
48135,2020-08-08,95,2020-08-22,2 wk ahead inc case,point,NA
48137,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48139,2020-08-08,779,2020-08-22,2 wk ahead inc case,point,NA
48141,2020-08-08,3443,2020-08-22,2 wk ahead inc case,point,NA
48143,2020-08-08,151,2020-08-22,2 wk ahead inc case,point,NA
48145,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
48147,2020-08-08,64,2020-08-22,2 wk ahead inc case,point,NA
48149,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
48151,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48153,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
48155,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48157,2020-08-08,2647,2020-08-22,2 wk ahead inc case,point,NA
48159,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48161,2020-08-08,87,2020-08-22,2 wk ahead inc case,point,NA
48163,2020-08-08,66,2020-08-22,2 wk ahead inc case,point,NA
48165,2020-08-08,55,2020-08-22,2 wk ahead inc case,point,NA
48167,2020-08-08,859,2020-08-22,2 wk ahead inc case,point,NA
48169,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48171,2020-08-08,60,2020-08-22,2 wk ahead inc case,point,NA
48173,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48175,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48177,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
48179,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
48181,2020-08-08,153,2020-08-22,2 wk ahead inc case,point,NA
48183,2020-08-08,275,2020-08-22,2 wk ahead inc case,point,NA
48185,2020-08-08,85,2020-08-22,2 wk ahead inc case,point,NA
48187,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48189,2020-08-08,27,2020-08-22,2 wk ahead inc case,point,NA
48191,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
48193,2020-08-08,119,2020-08-22,2 wk ahead inc case,point,NA
48195,2020-08-08,29,2020-08-22,2 wk ahead inc case,point,NA
48197,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
48199,2020-08-08,206,2020-08-22,2 wk ahead inc case,point,NA
48201,2020-08-08,13288,2020-08-22,2 wk ahead inc case,point,NA
48203,2020-08-08,85,2020-08-22,2 wk ahead inc case,point,NA
48205,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48207,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
48209,2020-08-08,388,2020-08-22,2 wk ahead inc case,point,NA
48211,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48213,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
48215,2020-08-08,1503,2020-08-22,2 wk ahead inc case,point,NA
48217,2020-08-08,28,2020-08-22,2 wk ahead inc case,point,NA
48219,2020-08-08,31,2020-08-22,2 wk ahead inc case,point,NA
48221,2020-08-08,269,2020-08-22,2 wk ahead inc case,point,NA
48223,2020-08-08,77,2020-08-22,2 wk ahead inc case,point,NA
48225,2020-08-08,59,2020-08-22,2 wk ahead inc case,point,NA
48227,2020-08-08,41,2020-08-22,2 wk ahead inc case,point,NA
48229,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
48231,2020-08-08,78,2020-08-22,2 wk ahead inc case,point,NA
48233,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
48235,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48237,2020-08-08,54,2020-08-22,2 wk ahead inc case,point,NA
48239,2020-08-08,77,2020-08-22,2 wk ahead inc case,point,NA
48241,2020-08-08,63,2020-08-22,2 wk ahead inc case,point,NA
48243,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48245,2020-08-08,810,2020-08-22,2 wk ahead inc case,point,NA
48247,2020-08-08,49,2020-08-22,2 wk ahead inc case,point,NA
48249,2020-08-08,262,2020-08-22,2 wk ahead inc case,point,NA
48251,2020-08-08,462,2020-08-22,2 wk ahead inc case,point,NA
48253,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48255,2020-08-08,117,2020-08-22,2 wk ahead inc case,point,NA
48257,2020-08-08,671,2020-08-22,2 wk ahead inc case,point,NA
48259,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
48261,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
48263,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48265,2020-08-08,36,2020-08-22,2 wk ahead inc case,point,NA
48267,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48269,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48271,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48273,2020-08-08,155,2020-08-22,2 wk ahead inc case,point,NA
48275,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48277,2020-08-08,44,2020-08-22,2 wk ahead inc case,point,NA
48279,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
48281,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
48283,2020-08-08,17,2020-08-22,2 wk ahead inc case,point,NA
48285,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
48287,2020-08-08,23,2020-08-22,2 wk ahead inc case,point,NA
48289,2020-08-08,26,2020-08-22,2 wk ahead inc case,point,NA
48291,2020-08-08,355,2020-08-22,2 wk ahead inc case,point,NA
48293,2020-08-08,109,2020-08-22,2 wk ahead inc case,point,NA
48295,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48297,2020-08-08,48,2020-08-22,2 wk ahead inc case,point,NA
48299,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48301,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48303,2020-08-08,1059,2020-08-22,2 wk ahead inc case,point,NA
48305,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48307,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
48309,2020-08-08,784,2020-08-22,2 wk ahead inc case,point,NA
48311,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
48313,2020-08-08,292,2020-08-22,2 wk ahead inc case,point,NA
48315,2020-08-08,13,2020-08-22,2 wk ahead inc case,point,NA
48317,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48319,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
48321,2020-08-08,186,2020-08-22,2 wk ahead inc case,point,NA
48323,2020-08-08,1122,2020-08-22,2 wk ahead inc case,point,NA
48325,2020-08-08,870,2020-08-22,2 wk ahead inc case,point,NA
48327,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48329,2020-08-08,390,2020-08-22,2 wk ahead inc case,point,NA
48331,2020-08-08,68,2020-08-22,2 wk ahead inc case,point,NA
48333,2020-08-08,19,2020-08-22,2 wk ahead inc case,point,NA
48335,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48337,2020-08-08,24,2020-08-22,2 wk ahead inc case,point,NA
48339,2020-08-08,434,2020-08-22,2 wk ahead inc case,point,NA
48341,2020-08-08,68,2020-08-22,2 wk ahead inc case,point,NA
48343,2020-08-08,55,2020-08-22,2 wk ahead inc case,point,NA
48345,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
48347,2020-08-08,259,2020-08-22,2 wk ahead inc case,point,NA
48349,2020-08-08,89,2020-08-22,2 wk ahead inc case,point,NA
48351,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48353,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48355,2020-08-08,3444,2020-08-22,2 wk ahead inc case,point,NA
48357,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
48359,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
48361,2020-08-08,183,2020-08-22,2 wk ahead inc case,point,NA
48363,2020-08-08,88,2020-08-22,2 wk ahead inc case,point,NA
48365,2020-08-08,48,2020-08-22,2 wk ahead inc case,point,NA
48367,2020-08-08,842,2020-08-22,2 wk ahead inc case,point,NA
48369,2020-08-08,43,2020-08-22,2 wk ahead inc case,point,NA
48371,2020-08-08,39,2020-08-22,2 wk ahead inc case,point,NA
48373,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
48375,2020-08-08,43,2020-08-22,2 wk ahead inc case,point,NA
48377,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
48379,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48381,2020-08-08,201,2020-08-22,2 wk ahead inc case,point,NA
48383,2020-08-08,13,2020-08-22,2 wk ahead inc case,point,NA
48385,2020-08-08,10,2020-08-22,2 wk ahead inc case,point,NA
48387,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
48389,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48391,2020-08-08,53,2020-08-22,2 wk ahead inc case,point,NA
48393,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48395,2020-08-08,37,2020-08-22,2 wk ahead inc case,point,NA
48397,2020-08-08,508,2020-08-22,2 wk ahead inc case,point,NA
48399,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48401,2020-08-08,175,2020-08-22,2 wk ahead inc case,point,NA
48403,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48405,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48407,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
48409,2020-08-08,42,2020-08-22,2 wk ahead inc case,point,NA
48411,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48413,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
48415,2020-08-08,58,2020-08-22,2 wk ahead inc case,point,NA
48417,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
48419,2020-08-08,14,2020-08-22,2 wk ahead inc case,point,NA
48421,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
48423,2020-08-08,132,2020-08-22,2 wk ahead inc case,point,NA
48425,2020-08-08,30,2020-08-22,2 wk ahead inc case,point,NA
48427,2020-08-08,304,2020-08-22,2 wk ahead inc case,point,NA
48429,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
48431,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48433,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48435,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
48437,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48439,2020-08-08,4072,2020-08-22,2 wk ahead inc case,point,NA
48441,2020-08-08,91,2020-08-22,2 wk ahead inc case,point,NA
48443,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48445,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
48447,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48449,2020-08-08,133,2020-08-22,2 wk ahead inc case,point,NA
48451,2020-08-08,102,2020-08-22,2 wk ahead inc case,point,NA
48453,2020-08-08,2483,2020-08-22,2 wk ahead inc case,point,NA
48455,2020-08-08,26,2020-08-22,2 wk ahead inc case,point,NA
48457,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
48459,2020-08-08,46,2020-08-22,2 wk ahead inc case,point,NA
48461,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
48463,2020-08-08,19,2020-08-22,2 wk ahead inc case,point,NA
48465,2020-08-08,566,2020-08-22,2 wk ahead inc case,point,NA
48467,2020-08-08,68,2020-08-22,2 wk ahead inc case,point,NA
48469,2020-08-08,117,2020-08-22,2 wk ahead inc case,point,NA
48471,2020-08-08,63,2020-08-22,2 wk ahead inc case,point,NA
48473,2020-08-08,131,2020-08-22,2 wk ahead inc case,point,NA
48475,2020-08-08,19,2020-08-22,2 wk ahead inc case,point,NA
48477,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
48479,2020-08-08,1221,2020-08-22,2 wk ahead inc case,point,NA
48481,2020-08-08,161,2020-08-22,2 wk ahead inc case,point,NA
48483,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
48485,2020-08-08,143,2020-08-22,2 wk ahead inc case,point,NA
48487,2020-08-08,25,2020-08-22,2 wk ahead inc case,point,NA
48489,2020-08-08,122,2020-08-22,2 wk ahead inc case,point,NA
48491,2020-08-08,1242,2020-08-22,2 wk ahead inc case,point,NA
48493,2020-08-08,22,2020-08-22,2 wk ahead inc case,point,NA
48495,2020-08-08,55,2020-08-22,2 wk ahead inc case,point,NA
48497,2020-08-08,157,2020-08-22,2 wk ahead inc case,point,NA
48499,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
48501,2020-08-08,41,2020-08-22,2 wk ahead inc case,point,NA
48503,2020-08-08,66,2020-08-22,2 wk ahead inc case,point,NA
48505,2020-08-08,48,2020-08-22,2 wk ahead inc case,point,NA
48507,2020-08-08,31,2020-08-22,2 wk ahead inc case,point,NA
49001,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49003,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49005,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49007,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49009,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49011,2020-08-08,551,2020-08-22,2 wk ahead inc case,point,NA
49013,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49015,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49017,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49019,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
49021,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
