location,forecast_date,value,target_end_date,target,type,quantile
19023,2020-09-21,54,2020-10-03,2 wk ahead inc case,point,NA
19025,2020-09-21,34,2020-10-03,2 wk ahead inc case,point,NA
19027,2020-09-21,116,2020-09-26,1 wk ahead inc case,point,NA
19027,2020-09-21,143,2020-10-03,2 wk ahead inc case,point,NA
19029,2020-09-21,13,2020-09-26,1 wk ahead inc case,point,NA
19029,2020-09-21,15,2020-10-03,2 wk ahead inc case,point,NA
19031,2020-09-21,23,2020-09-26,1 wk ahead inc case,point,NA
19031,2020-09-21,23,2020-10-03,2 wk ahead inc case,point,NA
19033,2020-09-21,57,2020-09-26,1 wk ahead inc case,point,NA
19033,2020-09-21,61,2020-10-03,2 wk ahead inc case,point,NA
19035,2020-09-21,55,2020-10-03,2 wk ahead inc case,point,NA
19037,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
19037,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
19039,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
19039,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
19041,2020-09-21,47,2020-09-26,1 wk ahead inc case,point,NA
19041,2020-09-21,58,2020-10-03,2 wk ahead inc case,point,NA
19043,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
19043,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
19045,2020-09-21,106,2020-09-26,1 wk ahead inc case,point,NA
19045,2020-09-21,139,2020-10-03,2 wk ahead inc case,point,NA
19047,2020-09-21,118,2020-09-26,1 wk ahead inc case,point,NA
19047,2020-09-21,157,2020-10-03,2 wk ahead inc case,point,NA
19049,2020-09-21,47,2020-09-26,1 wk ahead inc case,point,NA
19049,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
19051,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
19051,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
19053,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
19053,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
19055,2020-09-21,61,2020-09-26,1 wk ahead inc case,point,NA
19055,2020-09-21,111,2020-10-03,2 wk ahead inc case,point,NA
19057,2020-09-21,55,2020-09-26,1 wk ahead inc case,point,NA
19057,2020-09-21,52,2020-10-03,2 wk ahead inc case,point,NA
19059,2020-09-21,52,2020-09-26,1 wk ahead inc case,point,NA
19059,2020-09-21,70,2020-10-03,2 wk ahead inc case,point,NA
19061,2020-09-21,387,2020-09-26,1 wk ahead inc case,point,NA
19061,2020-09-21,495,2020-10-03,2 wk ahead inc case,point,NA
19063,2020-09-21,23,2020-09-26,1 wk ahead inc case,point,NA
19063,2020-09-21,29,2020-10-03,2 wk ahead inc case,point,NA
19065,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
19065,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
19067,2020-09-21,44,2020-09-26,1 wk ahead inc case,point,NA
19067,2020-09-21,59,2020-10-03,2 wk ahead inc case,point,NA
19069,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
19069,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
19071,2020-09-21,24,2020-09-26,1 wk ahead inc case,point,NA
19071,2020-09-21,35,2020-10-03,2 wk ahead inc case,point,NA
19073,2020-09-21,28,2020-09-26,1 wk ahead inc case,point,NA
19073,2020-09-21,39,2020-10-03,2 wk ahead inc case,point,NA
19075,2020-09-21,33,2020-09-26,1 wk ahead inc case,point,NA
19075,2020-09-21,33,2020-10-03,2 wk ahead inc case,point,NA
19077,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
19077,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
19079,2020-09-21,20,2020-09-26,1 wk ahead inc case,point,NA
19079,2020-09-21,26,2020-10-03,2 wk ahead inc case,point,NA
19081,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
19081,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
19083,2020-09-21,34,2020-09-26,1 wk ahead inc case,point,NA
19083,2020-09-21,47,2020-10-03,2 wk ahead inc case,point,NA
19085,2020-09-21,21,2020-09-26,1 wk ahead inc case,point,NA
19085,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
19087,2020-09-21,365,2020-09-26,1 wk ahead inc case,point,NA
19087,2020-09-21,477,2020-10-03,2 wk ahead inc case,point,NA
19089,2020-09-21,27,2020-09-26,1 wk ahead inc case,point,NA
19089,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
19091,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
19091,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
19093,2020-09-21,23,2020-09-26,1 wk ahead inc case,point,NA
19093,2020-09-21,32,2020-10-03,2 wk ahead inc case,point,NA
19095,2020-09-21,28,2020-09-26,1 wk ahead inc case,point,NA
19095,2020-09-21,31,2020-10-03,2 wk ahead inc case,point,NA
19097,2020-09-21,55,2020-09-26,1 wk ahead inc case,point,NA
19097,2020-09-21,76,2020-10-03,2 wk ahead inc case,point,NA
19099,2020-09-21,118,2020-09-26,1 wk ahead inc case,point,NA
19099,2020-09-21,147,2020-10-03,2 wk ahead inc case,point,NA
19101,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
19101,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
19103,2020-09-21,230,2020-09-26,1 wk ahead inc case,point,NA
19103,2020-09-21,327,2020-10-03,2 wk ahead inc case,point,NA
19105,2020-09-21,35,2020-09-26,1 wk ahead inc case,point,NA
19105,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
19107,2020-09-21,46,2020-10-03,2 wk ahead inc case,point,NA
19109,2020-09-21,63,2020-09-26,1 wk ahead inc case,point,NA
19109,2020-09-21,65,2020-10-03,2 wk ahead inc case,point,NA
19111,2020-09-21,96,2020-09-26,1 wk ahead inc case,point,NA
19111,2020-09-21,115,2020-10-03,2 wk ahead inc case,point,NA
19113,2020-09-21,377,2020-09-26,1 wk ahead inc case,point,NA
19113,2020-09-21,517,2020-10-03,2 wk ahead inc case,point,NA
19115,2020-09-21,35,2020-09-26,1 wk ahead inc case,point,NA
19115,2020-09-21,44,2020-10-03,2 wk ahead inc case,point,NA
19117,2020-09-21,33,2020-09-26,1 wk ahead inc case,point,NA
19117,2020-09-21,54,2020-10-03,2 wk ahead inc case,point,NA
19119,2020-09-21,59,2020-09-26,1 wk ahead inc case,point,NA
19119,2020-09-21,69,2020-10-03,2 wk ahead inc case,point,NA
19121,2020-09-21,32,2020-09-26,1 wk ahead inc case,point,NA
19121,2020-09-21,42,2020-10-03,2 wk ahead inc case,point,NA
19123,2020-09-21,65,2020-09-26,1 wk ahead inc case,point,NA
19123,2020-09-21,73,2020-10-03,2 wk ahead inc case,point,NA
19125,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
19125,2020-09-21,17,2020-10-03,2 wk ahead inc case,point,NA
19127,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
19127,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
19129,2020-09-21,24,2020-09-26,1 wk ahead inc case,point,NA
19129,2020-09-21,33,2020-10-03,2 wk ahead inc case,point,NA
19131,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
19131,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
19133,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
19133,2020-09-21,23,2020-10-03,2 wk ahead inc case,point,NA
19135,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
19135,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
19137,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
19137,2020-09-21,16,2020-10-03,2 wk ahead inc case,point,NA
19139,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
19139,2020-09-21,22,2020-10-03,2 wk ahead inc case,point,NA
19141,2020-09-21,26,2020-09-26,1 wk ahead inc case,point,NA
19141,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
19143,2020-09-21,31,2020-09-26,1 wk ahead inc case,point,NA
19143,2020-09-21,54,2020-10-03,2 wk ahead inc case,point,NA
19145,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
19145,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
19147,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
19147,2020-09-21,26,2020-10-03,2 wk ahead inc case,point,NA
19149,2020-09-21,117,2020-09-26,1 wk ahead inc case,point,NA
19149,2020-09-21,108,2020-10-03,2 wk ahead inc case,point,NA
19151,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
19151,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
19153,2020-09-21,605,2020-09-26,1 wk ahead inc case,point,NA
19153,2020-09-21,464,2020-10-03,2 wk ahead inc case,point,NA
19155,2020-09-21,208,2020-09-26,1 wk ahead inc case,point,NA
19155,2020-09-21,249,2020-10-03,2 wk ahead inc case,point,NA
19157,2020-09-21,40,2020-09-26,1 wk ahead inc case,point,NA
19157,2020-09-21,54,2020-10-03,2 wk ahead inc case,point,NA
19159,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
19159,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
19161,2020-09-21,176,2020-10-03,2 wk ahead inc case,point,NA
19163,2020-09-21,365,2020-09-26,1 wk ahead inc case,point,NA
19163,2020-09-21,388,2020-10-03,2 wk ahead inc case,point,NA
19165,2020-09-21,26,2020-09-26,1 wk ahead inc case,point,NA
19165,2020-09-21,38,2020-10-03,2 wk ahead inc case,point,NA
19167,2020-09-21,241,2020-09-26,1 wk ahead inc case,point,NA
19167,2020-09-21,249,2020-10-03,2 wk ahead inc case,point,NA
19169,2020-09-21,144,2020-09-26,1 wk ahead inc case,point,NA
19169,2020-09-21,59,2020-10-03,2 wk ahead inc case,point,NA
19171,2020-09-21,35,2020-09-26,1 wk ahead inc case,point,NA
19171,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
19173,2020-09-21,13,2020-09-26,1 wk ahead inc case,point,NA
19173,2020-09-21,17,2020-10-03,2 wk ahead inc case,point,NA
19175,2020-09-21,40,2020-09-26,1 wk ahead inc case,point,NA
19175,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
19177,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
19177,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
19179,2020-09-21,72,2020-09-26,1 wk ahead inc case,point,NA
19179,2020-09-21,94,2020-10-03,2 wk ahead inc case,point,NA
19181,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
19181,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
19183,2020-09-21,47,2020-09-26,1 wk ahead inc case,point,NA
19183,2020-09-21,61,2020-10-03,2 wk ahead inc case,point,NA
19185,2020-09-21,13,2020-09-26,1 wk ahead inc case,point,NA
19185,2020-09-21,16,2020-10-03,2 wk ahead inc case,point,NA
19187,2020-09-21,21,2020-09-26,1 wk ahead inc case,point,NA
19187,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
19189,2020-09-21,113,2020-10-03,2 wk ahead inc case,point,NA
19191,2020-09-21,56,2020-09-26,1 wk ahead inc case,point,NA
19191,2020-09-21,81,2020-10-03,2 wk ahead inc case,point,NA
19193,2020-09-21,410,2020-09-26,1 wk ahead inc case,point,NA
19193,2020-09-21,689,2020-10-03,2 wk ahead inc case,point,NA
19195,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
19195,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
19197,2020-09-21,37,2020-09-26,1 wk ahead inc case,point,NA
19197,2020-09-21,47,2020-10-03,2 wk ahead inc case,point,NA
20001,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
20001,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
20003,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
20003,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
20005,2020-09-21,61,2020-09-26,1 wk ahead inc case,point,NA
20005,2020-09-21,82,2020-10-03,2 wk ahead inc case,point,NA
20007,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20007,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20009,2020-09-21,142,2020-09-26,1 wk ahead inc case,point,NA
20009,2020-09-21,185,2020-10-03,2 wk ahead inc case,point,NA
20011,2020-09-21,45,2020-09-26,1 wk ahead inc case,point,NA
20011,2020-09-21,78,2020-10-03,2 wk ahead inc case,point,NA
20013,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
20013,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
20015,2020-09-21,24,2020-09-26,1 wk ahead inc case,point,NA
20015,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
20017,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20017,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20019,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
20019,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
20021,2020-09-21,156,2020-09-26,1 wk ahead inc case,point,NA
20021,2020-09-21,230,2020-10-03,2 wk ahead inc case,point,NA
20023,2020-09-21,43,2020-09-26,1 wk ahead inc case,point,NA
20023,2020-09-21,97,2020-10-03,2 wk ahead inc case,point,NA
20025,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20025,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20027,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
20027,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
20029,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
20029,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
20031,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
20031,2020-09-21,28,2020-10-03,2 wk ahead inc case,point,NA
20033,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20033,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20035,2020-09-21,52,2020-09-26,1 wk ahead inc case,point,NA
20035,2020-09-21,65,2020-10-03,2 wk ahead inc case,point,NA
20037,2020-09-21,237,2020-09-26,1 wk ahead inc case,point,NA
20037,2020-09-21,455,2020-10-03,2 wk ahead inc case,point,NA
20039,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
20039,2020-09-21,37,2020-10-03,2 wk ahead inc case,point,NA
20041,2020-09-21,32,2020-09-26,1 wk ahead inc case,point,NA
20041,2020-09-21,54,2020-10-03,2 wk ahead inc case,point,NA
20043,2020-09-21,43,2020-09-26,1 wk ahead inc case,point,NA
20043,2020-09-21,78,2020-10-03,2 wk ahead inc case,point,NA
20045,2020-09-21,83,2020-09-26,1 wk ahead inc case,point,NA
20045,2020-09-21,13,2020-10-03,2 wk ahead inc case,point,NA
20047,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20047,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20049,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
20049,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
20051,2020-09-21,288,2020-09-26,1 wk ahead inc case,point,NA
20051,2020-09-21,394,2020-10-03,2 wk ahead inc case,point,NA
20053,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
20053,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
20055,2020-09-21,20,2020-09-26,1 wk ahead inc case,point,NA
20055,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
20057,2020-09-21,140,2020-09-26,1 wk ahead inc case,point,NA
20057,2020-09-21,161,2020-10-03,2 wk ahead inc case,point,NA
20059,2020-09-21,31,2020-09-26,1 wk ahead inc case,point,NA
20059,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
20061,2020-09-21,16,2020-09-26,1 wk ahead inc case,point,NA
20061,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
20063,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
20063,2020-09-21,33,2020-10-03,2 wk ahead inc case,point,NA
20065,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20065,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20067,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
20067,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
20069,2020-09-21,21,2020-09-26,1 wk ahead inc case,point,NA
20069,2020-09-21,33,2020-10-03,2 wk ahead inc case,point,NA
20071,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20071,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20073,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
20073,2020-09-21,15,2020-10-03,2 wk ahead inc case,point,NA
20075,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20075,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20077,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
20077,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
20079,2020-09-21,26,2020-09-26,1 wk ahead inc case,point,NA
20079,2020-09-21,31,2020-10-03,2 wk ahead inc case,point,NA
20081,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
20081,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
20083,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20083,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20085,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
20085,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
20087,2020-09-21,46,2020-09-26,1 wk ahead inc case,point,NA
20087,2020-09-21,75,2020-10-03,2 wk ahead inc case,point,NA
20089,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
20089,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
20091,2020-09-21,717,2020-09-26,1 wk ahead inc case,point,NA
20091,2020-09-21,644,2020-10-03,2 wk ahead inc case,point,NA
20093,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20093,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20095,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
20095,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
20097,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20097,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20099,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
20099,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
20101,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20101,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20103,2020-09-21,105,2020-09-26,1 wk ahead inc case,point,NA
20103,2020-09-21,107,2020-10-03,2 wk ahead inc case,point,NA
20105,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20105,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20107,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
20107,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
20109,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20109,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20111,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
20111,2020-09-21,17,2020-10-03,2 wk ahead inc case,point,NA
20113,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
20113,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
20115,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
20115,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
20117,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
20117,2020-09-21,13,2020-10-03,2 wk ahead inc case,point,NA
20119,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
20119,2020-09-21,17,2020-10-03,2 wk ahead inc case,point,NA
20121,2020-09-21,28,2020-09-26,1 wk ahead inc case,point,NA
20121,2020-09-21,22,2020-10-03,2 wk ahead inc case,point,NA
20123,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
20123,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
20125,2020-09-21,101,2020-09-26,1 wk ahead inc case,point,NA
20125,2020-09-21,147,2020-10-03,2 wk ahead inc case,point,NA
20127,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
20127,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
20129,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20129,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20131,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
20131,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
20133,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
20133,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
20135,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20135,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20137,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
20137,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
20139,2020-09-21,21,2020-09-26,1 wk ahead inc case,point,NA
20139,2020-09-21,34,2020-10-03,2 wk ahead inc case,point,NA
20141,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20141,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20143,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20143,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20145,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
20145,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
20147,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
20147,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
20149,2020-09-21,59,2020-09-26,1 wk ahead inc case,point,NA
20149,2020-09-21,113,2020-10-03,2 wk ahead inc case,point,NA
20151,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
20151,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
20153,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
20153,2020-09-21,14,2020-10-03,2 wk ahead inc case,point,NA
20155,2020-09-21,106,2020-09-26,1 wk ahead inc case,point,NA
20155,2020-09-21,154,2020-10-03,2 wk ahead inc case,point,NA
20157,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
20157,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
20159,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
20159,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
20161,2020-09-21,574,2020-09-26,1 wk ahead inc case,point,NA
20161,2020-09-21,940,2020-10-03,2 wk ahead inc case,point,NA
20163,2020-09-21,39,2020-09-26,1 wk ahead inc case,point,NA
20163,2020-09-21,78,2020-10-03,2 wk ahead inc case,point,NA
20165,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
20165,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
20167,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
20167,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
20169,2020-09-21,108,2020-09-26,1 wk ahead inc case,point,NA
20169,2020-09-21,168,2020-10-03,2 wk ahead inc case,point,NA
