location_name,forecast_date,target,target_end_date,location,type,quantile,value
Rhode Island,2021-06-06,8 wk ahead inc case,2021-07-31,44,quantile,0.975,1994.3794881839976
Rhode Island,2021-06-06,1 wk ahead inc case,2021-06-12,44,point,NA,372.5381912236044
Rhode Island,2021-06-06,2 wk ahead inc case,2021-06-19,44,point,NA,542.0422060594428
Rhode Island,2021-06-06,3 wk ahead inc case,2021-06-26,44,point,NA,590.6259933258116
Rhode Island,2021-06-06,4 wk ahead inc case,2021-07-03,44,point,NA,581.1918156454922
Rhode Island,2021-06-06,5 wk ahead inc case,2021-07-10,44,point,NA,546.7284931990434
Rhode Island,2021-06-06,6 wk ahead inc case,2021-07-17,44,point,NA,503.00109337238246
Rhode Island,2021-06-06,7 wk ahead inc case,2021-07-24,44,point,NA,457.72042217708076
Rhode Island,2021-06-06,8 wk ahead inc case,2021-07-31,44,point,NA,414.0881142122671
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.01,9784.122559484818
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.01,9835.323629920333
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.01,9902.298530787724
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.01,9980.962925066216
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.01,10068.207745238202
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.01,10161.853442547097
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.01,10260.288979931716
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.01,10362.27493301113
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.01,10466.839522891256
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.01,10573.205352766543
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.01,10680.737783252534
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.01,10788.908557711786
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.01,10897.29653036479
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.01,11005.688596840822
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.01,32.1225594848187
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.01,51.20107043551448
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.01,66.97490086739111
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.01,78.66439427849073
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.01,87.24482017198825
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.01,93.64569730889394
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.01,98.4355373846201
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.01,101.98595307941184
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.01,104.56458988012601
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.01,106.36582987528745
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.01,107.5324304859923
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.01,108.17077445925104
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.01,108.38797265300498
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.01,108.39206647603059
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.025,9787.847507653296
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.025,9850.191864562716
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.025,9933.051763093024
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.025,10030.503109457406
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.025,10138.518920287299
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.025,10254.135698929698
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.025,10375.209478108054
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.025,10500.173438275911
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.025,10627.87236989983
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.025,10756.296850750678
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.025,10883.53572320708
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.025,11010.60827682156
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.025,11137.093960611488
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.025,11262.745337648535
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.025,35.847507653295544
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.025,62.27474440337901
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.025,82.73476248249027
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.025,97.45134636438235
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.025,108.01581082989287
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.025,115.61677864239901
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.025,120.66530922137244
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.025,123.8452597996362
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.025,125.81299250568918
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.025,127.37997069597586
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.025,128.589891588912
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.025,129.31878728099036
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.025,129.67249758574508
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.025,129.75202290266498
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.05,9789.579927928591
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.05,9856.377917536684
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.05,9945.821162515276
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.05,10051.554326290508
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.05,10169.272055827483
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.05,10295.70874402705
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.05,10428.365800377229
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.05,10563.985471957258
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.05,10699.030491844089
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.05,10835.669749591614
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.05,10975.509790314927
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.05,11117.887731847455
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.05,11260.656921929549
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.05,11401.79824484352
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.05,37.57992792859077
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.05,66.79798960809384
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.05,89.44324497859125
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.05,105.94064268465554
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.05,117.85454603092293
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.05,125.36426484210789
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.05,130.9363251910592
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.05,135.5017168233124
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.05,137.37688812943634
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.05,138.4890667294083
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.05,138.92822641832245
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.05,138.05012702079256
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.05,136.22052090899962
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.05,134.76386676124386
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.1,9792.336294656736
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.1,9866.589743151735
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.1,9966.034459285425
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.1,10082.536522946653
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.1,10211.369613446388
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.1,10349.654771645804
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.1,10490.834609444293
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.1,10637.492503169184
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.1,10787.071714623757
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.1,10939.983438973453
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.1,11088.498944063056
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.1,11241.53832553706
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.1,11390.796567951795
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.1,11529.660229208921
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.1,40.33629465673548
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.1,74.25344849499925
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.1,99.35214101529492
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.1,117.01953122671512
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.1,128.94357010872045
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.1,137.55065085572133
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.1,143.19494799726198
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.1,147.07780384315774
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.1,147.99932633526225
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.1,148.40277805847035
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.1,147.98194126993403
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.1,147.55950217715
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.1,145.31667444777014
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.1,143.1669165147745
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.15,9793.826595432061
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.15,9872.193770760805
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.15,9977.414892542572
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.15,10101.000797449193
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.15,10237.775176058241
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.15,10382.920765125808
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.15,10531.110169728707
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.15,10681.72841103544
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.15,10830.624168692224
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.15,10985.131316483712
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.15,11136.243793528098
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.15,11284.65343517588
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.15,11437.309240187562
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.15,11586.702919256746
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.15,41.82659543206064
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.15,78.37849025889446
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.15,105.22454048360524
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.15,123.97581625153907
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.15,136.05774353523958
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.15,143.34649565756007
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.15,148.39142454812063
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.15,151.3368831998814
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.15,152.85431643786833
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.15,154.24778984584336
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.15,154.10349754726485
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.15,151.72694604455427
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.15,150.82508656058016
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.15,149.38217251450405
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.2,9795.182881283577
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.2,9877.307865786493
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.2,9987.735905598565
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.2,10116.808443371598
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.2,10258.936692078038
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.2,10409.628601011289
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.2,10564.22020371188
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.2,10719.616243790566
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.2,10877.164657606529
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.2,11034.379952714902
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.2,11191.46882625687
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.2,11346.079364458967
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.2,11500.748387531265
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.2,11652.21543026908
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.2,43.18288128357635
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.2,82.12498450291861
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.2,110.28904046834796
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.2,129.53375144156453
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.2,142.0396881453653
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.2,149.69408036754214
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.2,154.48667728253932
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.2,157.14437860209074
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.2,158.1096015103849
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.2,158.1025540106868
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.2,157.36519855071893
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.2,156.7398546548091
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.2,156.49906519837822
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.2,154.19807493021145
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.25,9795.94583525453
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.25,9880.319735713018
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.25,9994.1660075485
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.25,10127.535442251583
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.25,10274.170957708118
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.25,10429.339799874057
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.25,10589.081178128597
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.25,10751.702917630788
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.25,10915.22395054265
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.25,11078.772987390086
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.25,11241.19560129623
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.25,11401.990241797092
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.25,11560.720445016028
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.25,11717.069038056292
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.25,43.94583525452981
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.25,84.3739004584877
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.25,113.68406346837764
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.25,133.53164307018778
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.25,146.63551545653536
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.25,154.90357572658286
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.25,159.95764547366525
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.25,162.6217395021904
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.25,163.62457975243888
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.25,163.44549000685947
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.25,162.42261390614294
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.25,160.79464050086244
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.25,158.6946247780943
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.25,156.85311324342365
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.3,9796.600109336727
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.3,9882.822722603412
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.3,9999.259815550791
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.3,10136.139186253637
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.3,10285.731923300717
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.3,10444.075645713443
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.3,10607.398570376778
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.3,10774.355126490573
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.3,10941.015356148704
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.3,11106.698850119521
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.3,11273.413317160876
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.3,11439.301910664833
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.3,11601.518838404041
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.3,11759.403078149873
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.3,44.600109336726376
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.3,86.23324480029478
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.3,116.41396150678156
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.3,136.6180443969359
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.3,149.97309757925177
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.3,158.47666944545782
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.3,163.52683529421336
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.3,166.43555875377785
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.3,167.29589332755822
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.3,167.14264884108377
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.3,165.9548615913136
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.3,164.10098222263588
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.3,162.10799098648894
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.3,159.56371766332012
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.35,9797.225200744879
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.35,9884.990625249138
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.35,10003.553064354477
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.35,10142.84706419871
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.35,10295.830136064098
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.35,10457.436397708467
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.35,10623.004099139922
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.35,10791.90051837156
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.35,10963.092985290417
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.35,11134.224658741376
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.35,11303.174981849523
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.35,11468.012376992923
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.35,11635.119212396787
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.35,11797.664587375391
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.35,45.22520074487984
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.35,87.82118627772434
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.35,118.56243910533885
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.35,139.33206555051981
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.35,152.76772347108454
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.35,161.50894886698626
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.35,166.76940474749935
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.35,169.3884617778298
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.35,170.4010589201145
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.35,170.07609004722144
South Carolina,2021-06-06,11 wk ahead inc death,2021-08-21,45,quantile,0.35,168.73170301819044
South Carolina,2021-06-06,12 wk ahead inc death,2021-08-28,45,quantile,0.35,166.7814969196195
South Carolina,2021-06-06,13 wk ahead inc death,2021-09-04,45,quantile,0.35,164.46480206253582
South Carolina,2021-06-06,14 wk ahead inc death,2021-09-11,45,quantile,0.35,162.0228708857165
South Carolina,2021-06-06,1 wk ahead cum death,2021-06-12,45,quantile,0.4,9797.677974371085
South Carolina,2021-06-06,2 wk ahead cum death,2021-06-19,45,quantile,0.4,9886.983084539024
South Carolina,2021-06-06,3 wk ahead cum death,2021-06-26,45,quantile,0.4,10007.557233639262
South Carolina,2021-06-06,4 wk ahead cum death,2021-07-03,45,quantile,0.4,10148.893887854645
South Carolina,2021-06-06,5 wk ahead cum death,2021-07-10,45,quantile,0.4,10304.073346107529
South Carolina,2021-06-06,6 wk ahead cum death,2021-07-17,45,quantile,0.4,10468.132245144425
South Carolina,2021-06-06,7 wk ahead cum death,2021-07-24,45,quantile,0.4,10637.368403666744
South Carolina,2021-06-06,8 wk ahead cum death,2021-07-31,45,quantile,0.4,10809.690417674217
South Carolina,2021-06-06,9 wk ahead cum death,2021-08-07,45,quantile,0.4,10983.299980253605
South Carolina,2021-06-06,10 wk ahead cum death,2021-08-14,45,quantile,0.4,11154.420341033248
South Carolina,2021-06-06,11 wk ahead cum death,2021-08-21,45,quantile,0.4,11324.108795013384
South Carolina,2021-06-06,12 wk ahead cum death,2021-08-28,45,quantile,0.4,11493.357620962273
South Carolina,2021-06-06,13 wk ahead cum death,2021-09-04,45,quantile,0.4,11659.156531999433
South Carolina,2021-06-06,14 wk ahead cum death,2021-09-11,45,quantile,0.4,11822.918679653654
South Carolina,2021-06-06,1 wk ahead inc death,2021-06-12,45,quantile,0.4,45.67797437108566
South Carolina,2021-06-06,2 wk ahead inc death,2021-06-19,45,quantile,0.4,89.30511016793861
South Carolina,2021-06-06,3 wk ahead inc death,2021-06-26,45,quantile,0.4,120.4945193182968
South Carolina,2021-06-06,4 wk ahead inc death,2021-07-03,45,quantile,0.4,141.5208350102701
South Carolina,2021-06-06,5 wk ahead inc death,2021-07-10,45,quantile,0.4,155.3714248780172
South Carolina,2021-06-06,6 wk ahead inc death,2021-07-17,45,quantile,0.4,164.26282038601676
South Carolina,2021-06-06,7 wk ahead inc death,2021-07-24,45,quantile,0.4,169.08418527217725
South Carolina,2021-06-06,8 wk ahead inc death,2021-07-31,45,quantile,0.4,171.66349580913047
South Carolina,2021-06-06,9 wk ahead inc death,2021-08-07,45,quantile,0.4,172.67503417125738
South Carolina,2021-06-06,10 wk ahead inc death,2021-08-14,45,quantile,0.4,172.61728980086738
