target,forecast_date,target_end_date,type,quantile,value,location
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,597.4450049579474,47
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,1761.933985518143,48
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,333.4756286031467,49
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,31.32555974498544,50
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,429.55071414742844,51
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,350.1570373322536,53
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,159.3991885809434,54
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,357.95435803272915,55
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.95,112.6183538016363,56
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,17.14285723368327,66
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,10.149993837640794,69
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,88.98809463258095,72
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,498.2428227268019,01
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,37.60476685707678,02
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,639.112856650401,04
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,588.0606337172186,05
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,1950.260790440474,06
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,333.1686928391296,08
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,398.67943186091344,09
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,762.7910290413058,12
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,391.9455810584497,13
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,158.5607310362265,16
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,866.6663056399813,17
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,794.9248481047698,18
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,269.4433567351152,19
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,177.58172230517798,20
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,505.4533737901344,21
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,287.0195406900246,22
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,505.7787045892063,25
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,1352.9313928528693,26
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,442.000723111413,27
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,342.4744418261522,28
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,562.9140348151052,29
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,68.13972211264034,30
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,198.00322543244044,31
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,331.8131891696356,32
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,161.00426386103564,33
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,627.6240174949024,34
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,285.09205575688765,35
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,1286.3474751260453,36
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,381.9593061615665,37
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,49.33776962318569,38
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,357.0508853417018,40
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,354.8857456963856,41
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,1528.1614149484974,42
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,119.09347483735645,44
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,513.746489588501,45
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,101.85098470704959,46
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,1149.3216159030312,47
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,2811.4207354392775,48
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,335.88478206206565,49
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,35.00409666255617,50
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,813.2515812048727,51
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,479.1069151721952,53
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,161.73950104428525,54
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,480.7167113510549,55
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.975,136.89482483528806,56
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,17.571427981058758,66
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,12.071426595954108,69
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,89.0,72
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,500.5944834994737,01
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,52.41227125828041,02
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,781.2155609834449,04
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,591.726659906003,05
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,3556.414440941282,06
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,376.7284895664056,08
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,466.33497792793355,09
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,766.9109704031513,12
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,458.4572036564428,13
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,176.6278920067986,16
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,1125.4341912636091,17
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,971.6713639693573,18
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,284.6244404340588,19
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,218.26950833442956,20
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,530.940187804913,21
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,288.0735712893889,22
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,657.735215061916,25
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,1763.9886489093822,26
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,521.9900559948014,27
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,343.8965291723236,28
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,604.5138313061564,29
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,125.93315211568603,30
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,204.2157537650694,31
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,333.3642311257114,32
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,188.69785391828668,33
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,861.2619136065414,34
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,301.11306755138594,35
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,1670.7473891154582,36
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,697.886329004446,37
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,75.03019297804293,38
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,377.1236866236125,40
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,356.5446390109214,41
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,1700.1703577417438,42
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,148.07696908800307,44
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,515.8797652224085,45
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,144.43214909493662,46
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,1649.2285818467797,47
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,5277.140637066927,48
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,610.9105456044323,49
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,57.507299947025395,50
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,1142.0746541678036,51
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,481.1433949023738,53
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,170.8307411636629,54
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,509.5689091017615,55
2 wk ahead inc death,2022-01-09,2022-01-22,quantile,0.99,185.17932079182683,56
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,16667.388866526122,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,16727.516828543412,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,16669.16365223054,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,16739.103550578962,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,16679.224113877375,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,16755.75326140214,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,16688.423729270697,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,16776.44066782388,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,16697.227592498864,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,16797.890428374452,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,16703.355910543134,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,16811.300269626616,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.25,16709.86552284658,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.25,16826.293554471613,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.3,16716.678548769145,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.3,16841.57874330514,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.35,16720.224095904927,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.35,16853.11494006219,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.4,16726.026327033906,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.4,16864.278031034773,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.45,16732.616006181277,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.45,16878.781734066768,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.5,16740.048959652548,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.5,16897.742875697775,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.55,16750.048571404346,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.55,16918.925585874305,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.6,16761.547836758204,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.6,16939.702060499552,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.65,16771.390545072445,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.65,16963.42562604102,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.7,16771.609305765178,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.7,16976.01564915998,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.75,16773.155813370347,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.75,16977.840821478392,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,16776.68138585884,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,16986.638298850037,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,16798.715644837102,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,17023.9338138026,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,16817.40418417457,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,17073.576277236898,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,16859.165806103112,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,17151.366158873534,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,16983.802868154205,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,17482.04569088101,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,16985.29690987945,01
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,17485.891393378923,01
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,980.1775907957158,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,980.9033981402692,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,980.248813263191,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,981.3921691407124,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,980.8847962578985,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,983.9961851266534,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,981.1541646836238,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,985.7554152117209,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,981.2636607438997,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,986.3400595109093,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,981.3278615875944,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,986.6912154442891,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.25,981.4450175956058,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.25,987.204246448899,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.3,981.5637714368212,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.3,987.7686712968344,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.35,981.6849768955166,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.35,988.5019238694166,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.4,981.7875439135045,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.4,989.0702727928224,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.45,981.9045716562769,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.45,989.9081497162642,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.5,982.0614930357713,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.5,990.7784221031925,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.55,982.2194269553555,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.55,992.050173378272,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.6,982.4611308718742,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.6,993.1922775451239,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.65,982.7529434359872,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.65,994.2502366613254,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.7,982.9970200397203,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.7,994.7536910645283,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.75,983.700523711953,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.75,997.1250968255263,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,984.546289030893,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,1001.6154865760786,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,988.9135885447755,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,1007.3824441770034,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,989.2441255292224,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,1016.9438075939723,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,989.420680559976,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,1025.3386757433134,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,1004.1970495040409,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,1041.8018163611177,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,1074.5166070310875,02
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,1126.928878289368,02
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,24856.38350736476,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,24994.58943838697,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,24883.8668577642,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,25066.078879420467,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,24908.339484150154,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,25106.84649458163,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,24930.134886880547,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,25160.033542245423,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,24957.196337490135,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,25224.734978215125,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,24967.920833891585,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,25245.36557848543,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.25,24987.145437363615,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.25,25287.701451714387,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.3,24999.675421083517,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.3,25314.932063715627,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.35,25010.281071317524,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.35,25340.750391612943,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.4,25022.830433115454,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.4,25366.596327171665,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.45,25032.879716005926,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.45,25380.633346815637,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.5,25040.759639393542,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.5,25404.837657949796,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.55,25056.50394647727,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.55,25438.310353843997,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.6,25073.797846380297,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.6,25473.260152632065,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.65,25085.353071374957,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.65,25504.59668715156,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.7,25101.50784635952,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.7,25539.373656298623,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.75,25119.397931068663,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.75,25583.503515206583,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,25145.936899917477,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,25614.899034847935,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,25158.230267348594,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,25660.0405270096,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,25204.328691245013,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,25720.855436355825,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,25222.11426604235,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,25757.011041520705,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,25330.937955438934,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,25970.050812089336,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,25467.74374805186,04
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,26248.959309035305,04
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,9373.207710817545,05
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,9444.315088024534,05
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,9385.10650297097,05
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,9470.1813892841,05
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,9393.095581253132,05
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,9481.401325610315,05
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,9407.295920591694,05
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,9514.158830201337,05
