target,forecast_date,target_end_date,type,quantile,location,value
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,12,198.830238052216
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,13,295.337746355599
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,16,31.5124945504413
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,18,373.114340737105
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,19,142.29006358017298
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,20,88.29512969428991
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,21,207.486033362348
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,22,53.0926861485073
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,23,50.4599783315158
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,25,301.909190329738
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,26,738.348663983962
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,27,232.16843150792099
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,28,45.236864846747
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,29,201.812580674379
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,30,40.8470482765915
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,31,63.8815821618579
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,32,101.073775653876
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,33,54.53186278495621
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,35,179.625540091806
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,37,151.52943401106398
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,38,25.361507102091604
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,40,157.78845422112
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,41,98.5422541378916
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,42,875.94500922668
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,44,39.104249092386
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,45,96.3622177576624
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,46,28.125670912705196
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,47,240.10510272393
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,48,439.45956042472494
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,49,58.505858018889896
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,50,16.5813113004685
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,51,268.43875468348
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,53,134.754114166288
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,54,98.35327957796271
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,55,409.740294015378
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.65,56,27.1268916126983
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,60,0.0
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,66,1.28571432828903
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,69,6.75344633674832
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,72,57.8735393874403
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,78,2.5306122303009
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,01,105.153172576035
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,02,21.8851799850532
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,04,473.04112198231905
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,05,119.242721503151
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,06,499.43316621182197
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,08,238.83542552771
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,09,104.550588457246
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,10,45.188210931827896
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,11,12.7598179308876
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,12,217.434513721152
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,13,298.352943701226
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,16,32.4349372289716
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,18,391.165875532084
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,19,147.204567786582
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,20,97.05627492295879
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,21,220.79191099290298
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,22,56.24771082363171
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,23,52.627665311211096
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,25,304.013258948325
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,26,778.545092157401
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,27,241.98863451847802
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,28,46.7624376125115
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,29,206.25504225231097
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,30,42.3558724944136
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,31,65.06552875115631
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,32,104.72888418109
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,33,56.243381089185
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,35,186.827285065416
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,37,160.351183962052
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,38,26.6314885917728
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,40,163.278488518058
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,41,103.95347795474301
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,42,891.6937295431261
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,44,40.9721406127933
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,45,99.70833181929899
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,46,28.654848887488104
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,47,249.75730983536099
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,48,449.99428549565204
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,49,62.094725214221
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,50,17.209552254037
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,51,270.71724414867197
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,53,138.31082267020201
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,54,98.948576032563
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,55,417.15935327896796
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.7,56,28.5422124606832
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,60,0.0
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,66,1.34655597343093
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,69,7.52813173247429
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,72,59.4429056267989
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,78,2.91091971612259
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,01,111.170127935869
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,02,24.2195295425082
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,04,481.86377948889697
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,05,125.47941435142
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,06,517.6802239141381
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,08,250.892346295111
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,09,107.92174320952999
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,10,45.9515949123592
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,11,14.5513338328177
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,12,240.34331741405998
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,13,313.992807753203
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,16,33.3808324483485
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,18,419.452388726563
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,19,155.582958361929
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,20,101.161496076514
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,21,232.533717547118
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,22,57.62670222308479
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,23,54.9509295759265
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,25,311.112914565442
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,26,803.063129309807
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,27,247.09010866437302
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,28,48.6707894184863
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,29,211.10650483986402
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,30,45.269809634061005
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,31,69.26480954930061
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,32,111.99930842105302
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,33,58.8038116803043
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,35,196.63766343520402
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,37,168.26059650551
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,38,27.7109485629184
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,40,170.988621505411
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,41,108.212858507694
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,42,910.262823594444
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,44,44.0293514146248
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,45,102.87605776122801
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,46,29.0793232043505
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,47,257.778295594608
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,48,462.962074928805
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,49,63.965126402391995
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,50,19.0261011286822
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,51,274.269781233815
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,53,143.797527673346
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,54,101.32688855409
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,55,433.577366462949
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.75,56,29.5126413767732
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,60,0.0
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,66,1.49235582475541
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,69,8.60734487957469
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,72,62.01248691798921
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,78,3.73809524377187
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,01,116.201650228004
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,02,27.155618731578603
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,04,493.903698975085
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,05,131.255352891153
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,06,542.052700691987
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,08,260.342755787014
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,09,117.29804069736
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,10,49.59492988254949
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,11,17.5458279607541
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,12,259.491974379739
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,13,321.136292509546
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,16,35.050269062336
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,18,423.869199846723
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,19,162.098383474421
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,20,107.116512879198
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,21,245.662875079566
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,22,59.960764542169294
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,23,57.234990057188796
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,25,320.317772870043
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,26,838.363104593909
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,27,253.479052651053
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,28,50.7645770300712
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,29,219.157796069525
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,30,50.564337414520395
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,31,74.92375331201009
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,32,118.459268166465
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,33,63.2835301506452
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,35,202.12887370965302
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,37,171.435539723353
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,38,29.3223908903336
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,40,185.273550184701
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,41,114.39673205451099
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,42,968.465289420399
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,44,45.4324457604301
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,45,106.575394521782
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,46,29.9894669876183
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,47,268.480138314941
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,48,501.05079643677396
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,49,67.5686420277762
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,50,20.954963222998604
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,51,281.178055783393
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,53,150.358260684606
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,54,103.94172652303101
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,55,445.535062667619
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.8,56,31.8471492986871
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,60,0.0
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,66,1.50963965245424
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,69,9.34178362448316
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,72,62.9139183240059
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,78,4.58571436405182
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,01,123.22150428604601
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,02,31.374374055952
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,04,511.111629747118
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,05,140.786336433998
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,06,577.84274715348
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,08,276.073391488717
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,09,122.220308051525
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,10,51.2736072554771
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,11,21.1673707562062
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,12,281.154094476824
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,13,338.809178579238
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,16,37.1598642209934
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,18,435.478432363763
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,19,169.32565709321
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,20,127.573607863639
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,21,279.321522028512
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,22,65.9362255083138
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,23,59.4234490318262
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,25,341.418590701085
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,26,878.194907415811
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,27,266.00082031290003
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,28,53.689527461136706
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,29,235.87997703943
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,30,53.3572058386159
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,31,83.5123728608442
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,32,119.35727747612101
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,33,67.2606637173993
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,35,211.49067367838
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,37,183.726480827324
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,38,31.382319801254695
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,40,196.150666952703
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,41,120.78154934292299
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,42,1030.28052123499
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,44,48.8188508010995
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,45,113.022714579823
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,46,31.834564965852397
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,47,292.15441202616796
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,48,513.190181876418
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,49,71.4682652749225
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,50,22.7871061588367
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,51,300.208780840342
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,53,156.36570297889298
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,54,116.32924724140499
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,55,464.91829498038396
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.85,56,34.0637281576718
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,60,0.0
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,66,1.60913738352173
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,69,10.616149420633
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,72,64.81941834156649
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,78,5.30000004768372
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,01,131.810966832645
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,02,37.2823953363529
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,04,552.436683144659
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,05,151.026463212405
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,06,625.166805345286
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,08,301.48838823868
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,09,130.321331304306
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,10,54.06525654708901
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,11,27.4662585797828
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,12,306.332303971339
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,13,355.47160848078795
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,16,40.007368543203604
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,18,462.81957366394
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,19,189.58158050319
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,20,187.359843932711
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,21,314.36516752758
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,22,71.0920473289083
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,23,62.328214308780005
2 wk ahead inc death,2021-12-26,2022-01-08,quantile,0.9,25,359.34403448073306
