target,location,forecast_date,target_end_date,type,quantile,value
3 wk ahead inc death,60,2022-01-16,2022-02-05,quantile,0.95,0.44642810150791945
3 wk ahead inc death,69,2022-01-16,2022-02-05,quantile,0.95,6.300000095367432
3 wk ahead inc death,72,2022-01-16,2022-02-05,quantile,0.95,94.7402572631836
3 wk ahead inc death,01,2022-01-16,2022-02-05,quantile,0.95,368.3365902638143
3 wk ahead inc death,02,2022-01-16,2022-02-05,quantile,0.95,94.8742539860084
3 wk ahead inc death,04,2022-01-16,2022-02-05,quantile,0.95,978.9190992810543
3 wk ahead inc death,05,2022-01-16,2022-02-05,quantile,0.95,343.48930632256474
3 wk ahead inc death,06,2022-01-16,2022-02-05,quantile,0.95,2643.1054826093637
3 wk ahead inc death,08,2022-01-16,2022-02-05,quantile,0.95,495.5882483191418
3 wk ahead inc death,12,2022-01-16,2022-02-05,quantile,0.95,365.6249629532399
3 wk ahead inc death,13,2022-01-16,2022-02-05,quantile,0.95,986.6924122643401
3 wk ahead inc death,16,2022-01-16,2022-02-05,quantile,0.95,169.4556606290163
3 wk ahead inc death,17,2022-01-16,2022-02-05,quantile,0.95,1859.2270106902024
3 wk ahead inc death,20,2022-01-16,2022-02-05,quantile,0.95,172.36265801201912
3 wk ahead inc death,21,2022-01-16,2022-02-05,quantile,0.95,389.98314466509777
3 wk ahead inc death,22,2022-01-16,2022-02-05,quantile,0.95,303.01725624192454
3 wk ahead inc death,26,2022-01-16,2022-02-05,quantile,0.95,1489.9945854951304
3 wk ahead inc death,27,2022-01-16,2022-02-05,quantile,0.95,535.8899006422553
3 wk ahead inc death,28,2022-01-16,2022-02-05,quantile,0.95,299.4443846806822
3 wk ahead inc death,29,2022-01-16,2022-02-05,quantile,0.95,846.1739111029657
3 wk ahead inc death,30,2022-01-16,2022-02-05,quantile,0.95,104.50384789210989
3 wk ahead inc death,32,2022-01-16,2022-02-05,quantile,0.95,309.795583569911
3 wk ahead inc death,33,2022-01-16,2022-02-05,quantile,0.95,131.11438268245735
3 wk ahead inc death,35,2022-01-16,2022-02-05,quantile,0.95,372.61903896277636
3 wk ahead inc death,37,2022-01-16,2022-02-05,quantile,0.95,1833.0946001901075
3 wk ahead inc death,38,2022-01-16,2022-02-05,quantile,0.95,81.3994560883364
3 wk ahead inc death,42,2022-01-16,2022-02-05,quantile,0.95,2097.4590849373244
3 wk ahead inc death,44,2022-01-16,2022-02-05,quantile,0.95,180.02828830833994
3 wk ahead inc death,45,2022-01-16,2022-02-05,quantile,0.95,565.6195651315795
3 wk ahead inc death,46,2022-01-16,2022-02-05,quantile,0.95,125.54879280885984
3 wk ahead inc death,47,2022-01-16,2022-02-05,quantile,0.95,320.38163887503845
3 wk ahead inc death,48,2022-01-16,2022-02-05,quantile,0.95,2089.729332776249
3 wk ahead inc death,51,2022-01-16,2022-02-05,quantile,0.95,327.2953779723881
3 wk ahead inc death,54,2022-01-16,2022-02-05,quantile,0.95,232.07950671554596
3 wk ahead inc death,55,2022-01-16,2022-02-05,quantile,0.95,612.0399152494238
3 wk ahead inc death,56,2022-01-16,2022-02-05,quantile,0.95,125.37663780771345
3 wk ahead inc death,60,2022-01-16,2022-02-05,quantile,0.975,0.7436110538962838
3 wk ahead inc death,69,2022-01-16,2022-02-05,quantile,0.975,7.39795936856951
3 wk ahead inc death,72,2022-01-16,2022-02-05,quantile,0.975,94.7402572631836
3 wk ahead inc death,01,2022-01-16,2022-02-05,quantile,0.975,419.1724839507371
3 wk ahead inc death,02,2022-01-16,2022-02-05,quantile,0.975,170.52895900906313
3 wk ahead inc death,04,2022-01-16,2022-02-05,quantile,0.975,996.5448834789538
3 wk ahead inc death,05,2022-01-16,2022-02-05,quantile,0.975,360.8896036681016
3 wk ahead inc death,06,2022-01-16,2022-02-05,quantile,0.975,2730.617476074709
3 wk ahead inc death,08,2022-01-16,2022-02-05,quantile,0.975,574.7477999436576
3 wk ahead inc death,12,2022-01-16,2022-02-05,quantile,0.975,463.75187060295707
3 wk ahead inc death,13,2022-01-16,2022-02-05,quantile,0.975,1052.8436674697266
3 wk ahead inc death,16,2022-01-16,2022-02-05,quantile,0.975,180.35087991081826
3 wk ahead inc death,17,2022-01-16,2022-02-05,quantile,0.975,2091.447433447815
3 wk ahead inc death,20,2022-01-16,2022-02-05,quantile,0.975,188.86702086825824
3 wk ahead inc death,21,2022-01-16,2022-02-05,quantile,0.975,483.74920629980556
3 wk ahead inc death,22,2022-01-16,2022-02-05,quantile,0.975,360.96968537238445
3 wk ahead inc death,26,2022-01-16,2022-02-05,quantile,0.975,1672.8185864680825
3 wk ahead inc death,27,2022-01-16,2022-02-05,quantile,0.975,562.3149041675042
3 wk ahead inc death,28,2022-01-16,2022-02-05,quantile,0.975,419.0334258801214
3 wk ahead inc death,29,2022-01-16,2022-02-05,quantile,0.975,874.1529449692641
3 wk ahead inc death,30,2022-01-16,2022-02-05,quantile,0.975,112.8173442261608
3 wk ahead inc death,32,2022-01-16,2022-02-05,quantile,0.975,321.1872003541067
3 wk ahead inc death,33,2022-01-16,2022-02-05,quantile,0.975,146.6635381054601
3 wk ahead inc death,35,2022-01-16,2022-02-05,quantile,0.975,422.4454795386573
3 wk ahead inc death,37,2022-01-16,2022-02-05,quantile,0.975,2124.2967350595704
3 wk ahead inc death,38,2022-01-16,2022-02-05,quantile,0.975,87.37740890036832
3 wk ahead inc death,42,2022-01-16,2022-02-05,quantile,0.975,2115.5185789998764
3 wk ahead inc death,44,2022-01-16,2022-02-05,quantile,0.975,196.40475842738977
3 wk ahead inc death,45,2022-01-16,2022-02-05,quantile,0.975,650.7117452983534
3 wk ahead inc death,46,2022-01-16,2022-02-05,quantile,0.975,136.68301546568483
3 wk ahead inc death,47,2022-01-16,2022-02-05,quantile,0.975,341.9187677564448
3 wk ahead inc death,48,2022-01-16,2022-02-05,quantile,0.975,2240.1970669218476
3 wk ahead inc death,51,2022-01-16,2022-02-05,quantile,0.975,344.79571877880585
3 wk ahead inc death,54,2022-01-16,2022-02-05,quantile,0.975,243.39958462514343
3 wk ahead inc death,55,2022-01-16,2022-02-05,quantile,0.975,630.9371794726179
3 wk ahead inc death,56,2022-01-16,2022-02-05,quantile,0.975,129.50260257084688
3 wk ahead inc death,60,2022-01-16,2022-02-05,quantile,0.99,1.0650408868256738
3 wk ahead inc death,69,2022-01-16,2022-02-05,quantile,0.99,7.714285612106323
3 wk ahead inc death,72,2022-01-16,2022-02-05,quantile,0.99,94.7402572631836
3 wk ahead inc death,01,2022-01-16,2022-02-05,quantile,0.99,551.2157597312013
3 wk ahead inc death,02,2022-01-16,2022-02-05,quantile,0.99,182.7588609859207
3 wk ahead inc death,04,2022-01-16,2022-02-05,quantile,0.99,1000.912982408961
3 wk ahead inc death,05,2022-01-16,2022-02-05,quantile,0.99,417.11426495535545
3 wk ahead inc death,06,2022-01-16,2022-02-05,quantile,0.99,2827.936395950175
3 wk ahead inc death,08,2022-01-16,2022-02-05,quantile,0.99,604.1391232196397
3 wk ahead inc death,12,2022-01-16,2022-02-05,quantile,0.99,776.1465939891173
3 wk ahead inc death,13,2022-01-16,2022-02-05,quantile,0.99,1403.423644836239
3 wk ahead inc death,16,2022-01-16,2022-02-05,quantile,0.99,189.00760144454802
3 wk ahead inc death,17,2022-01-16,2022-02-05,quantile,0.99,2194.3088345247393
3 wk ahead inc death,20,2022-01-16,2022-02-05,quantile,0.99,199.94107072062195
3 wk ahead inc death,21,2022-01-16,2022-02-05,quantile,0.99,558.7551699127661
3 wk ahead inc death,22,2022-01-16,2022-02-05,quantile,0.99,514.1806901693312
3 wk ahead inc death,26,2022-01-16,2022-02-05,quantile,0.99,1768.9249143927173
3 wk ahead inc death,27,2022-01-16,2022-02-05,quantile,0.99,601.2196224161466
3 wk ahead inc death,28,2022-01-16,2022-02-05,quantile,0.99,518.4451154149865
3 wk ahead inc death,29,2022-01-16,2022-02-05,quantile,0.99,888.1905775649086
3 wk ahead inc death,30,2022-01-16,2022-02-05,quantile,0.99,142.41876530238045
3 wk ahead inc death,32,2022-01-16,2022-02-05,quantile,0.99,341.6132034919093
3 wk ahead inc death,33,2022-01-16,2022-02-05,quantile,0.99,158.80218680999985
3 wk ahead inc death,35,2022-01-16,2022-02-05,quantile,0.99,520.69158094699
3 wk ahead inc death,37,2022-01-16,2022-02-05,quantile,0.99,2148.038528524429
3 wk ahead inc death,38,2022-01-16,2022-02-05,quantile,0.99,99.82819714059963
3 wk ahead inc death,42,2022-01-16,2022-02-05,quantile,0.99,2126.736939709171
3 wk ahead inc death,44,2022-01-16,2022-02-05,quantile,0.99,204.48764789683145
3 wk ahead inc death,45,2022-01-16,2022-02-05,quantile,0.99,676.9605182284081
3 wk ahead inc death,46,2022-01-16,2022-02-05,quantile,0.99,148.25483214330342
3 wk ahead inc death,47,2022-01-16,2022-02-05,quantile,0.99,378.81462048972446
3 wk ahead inc death,48,2022-01-16,2022-02-05,quantile,0.99,2523.237499701841
3 wk ahead inc death,51,2022-01-16,2022-02-05,quantile,0.99,357.44550028543506
3 wk ahead inc death,54,2022-01-16,2022-02-05,quantile,0.99,272.5817745913613
3 wk ahead inc death,55,2022-01-16,2022-02-05,quantile,0.99,665.9204336424282
3 wk ahead inc death,56,2022-01-16,2022-02-05,quantile,0.99,139.80376001963296
4 wk ahead inc death,60,2022-01-16,2022-02-12,quantile,0.01,0.0
4 wk ahead inc death,69,2022-01-16,2022-02-12,quantile,0.01,0.958565232299623
4 wk ahead inc death,72,2022-01-16,2022-02-12,quantile,0.01,31.777597188949585
4 wk ahead inc death,01,2022-01-16,2022-02-12,quantile,0.01,99.154190324035
4 wk ahead inc death,02,2022-01-16,2022-02-12,quantile,0.01,9.316791684373612
4 wk ahead inc death,04,2022-01-16,2022-02-12,quantile,0.01,292.465920014211
4 wk ahead inc death,05,2022-01-16,2022-02-12,quantile,0.01,96.28582275782648
4 wk ahead inc death,06,2022-01-16,2022-02-12,quantile,0.01,756.9451483742477
4 wk ahead inc death,08,2022-01-16,2022-02-12,quantile,0.01,169.54937402749792
4 wk ahead inc death,12,2022-01-16,2022-02-12,quantile,0.01,50.29082978482287
4 wk ahead inc death,13,2022-01-16,2022-02-12,quantile,0.01,330.1164040260518
4 wk ahead inc death,16,2022-01-16,2022-02-12,quantile,0.01,46.611399682021656
4 wk ahead inc death,17,2022-01-16,2022-02-12,quantile,0.01,826.3324350099476
4 wk ahead inc death,20,2022-01-16,2022-02-12,quantile,0.01,64.1096818202968
4 wk ahead inc death,21,2022-01-16,2022-02-12,quantile,0.01,118.96402461044408
4 wk ahead inc death,22,2022-01-16,2022-02-12,quantile,0.01,122.71823574057179
4 wk ahead inc death,26,2022-01-16,2022-02-12,quantile,0.01,459.05280607892735
4 wk ahead inc death,27,2022-01-16,2022-02-12,quantile,0.01,139.96368917787822
4 wk ahead inc death,28,2022-01-16,2022-02-12,quantile,0.01,97.59571172638869
4 wk ahead inc death,29,2022-01-16,2022-02-12,quantile,0.01,206.57255851844684
4 wk ahead inc death,30,2022-01-16,2022-02-12,quantile,0.01,33.060419563848235
4 wk ahead inc death,32,2022-01-16,2022-02-12,quantile,0.01,119.3280258797408
4 wk ahead inc death,33,2022-01-16,2022-02-12,quantile,0.01,54.654326679359
4 wk ahead inc death,35,2022-01-16,2022-02-12,quantile,0.01,99.19156288637166
4 wk ahead inc death,37,2022-01-16,2022-02-12,quantile,0.01,298.7133983928122
4 wk ahead inc death,38,2022-01-16,2022-02-12,quantile,0.01,22.568602106211188
4 wk ahead inc death,42,2022-01-16,2022-02-12,quantile,0.01,843.3162858784891
4 wk ahead inc death,44,2022-01-16,2022-02-12,quantile,0.01,69.19538858725491
4 wk ahead inc death,45,2022-01-16,2022-02-12,quantile,0.01,149.2036538186709
4 wk ahead inc death,46,2022-01-16,2022-02-12,quantile,0.01,40.46322645457093
4 wk ahead inc death,47,2022-01-16,2022-02-12,quantile,0.01,79.21089543987779
4 wk ahead inc death,48,2022-01-16,2022-02-12,quantile,0.01,786.4433222008548
4 wk ahead inc death,51,2022-01-16,2022-02-12,quantile,0.01,131.25928990259757
4 wk ahead inc death,54,2022-01-16,2022-02-12,quantile,0.01,67.33513019365898
4 wk ahead inc death,55,2022-01-16,2022-02-12,quantile,0.01,193.5168827426226
4 wk ahead inc death,56,2022-01-16,2022-02-12,quantile,0.01,23.762843114581884
4 wk ahead inc death,60,2022-01-16,2022-02-12,quantile,0.025,0.0
4 wk ahead inc death,69,2022-01-16,2022-02-12,quantile,0.025,1.5714285373687744
4 wk ahead inc death,72,2022-01-16,2022-02-12,quantile,0.025,41.35616224765778
4 wk ahead inc death,01,2022-01-16,2022-02-12,quantile,0.025,128.65454542890075
4 wk ahead inc death,02,2022-01-16,2022-02-12,quantile,0.025,10.910683522300785
4 wk ahead inc death,04,2022-01-16,2022-02-12,quantile,0.025,354.92126671378446
4 wk ahead inc death,05,2022-01-16,2022-02-12,quantile,0.025,119.53422157328528
4 wk ahead inc death,06,2022-01-16,2022-02-12,quantile,0.025,775.9780786186791
4 wk ahead inc death,08,2022-01-16,2022-02-12,quantile,0.025,200.1454969470434
4 wk ahead inc death,12,2022-01-16,2022-02-12,quantile,0.025,70.64768881786438
4 wk ahead inc death,13,2022-01-16,2022-02-12,quantile,0.025,419.22948695733646
4 wk ahead inc death,16,2022-01-16,2022-02-12,quantile,0.025,65.59150784517276
4 wk ahead inc death,17,2022-01-16,2022-02-12,quantile,0.025,933.1609873018404
4 wk ahead inc death,20,2022-01-16,2022-02-12,quantile,0.025,74.2619246387051
4 wk ahead inc death,21,2022-01-16,2022-02-12,quantile,0.025,149.69225062086616
4 wk ahead inc death,22,2022-01-16,2022-02-12,quantile,0.025,125.71704651784711
4 wk ahead inc death,26,2022-01-16,2022-02-12,quantile,0.025,661.582183097222
4 wk ahead inc death,27,2022-01-16,2022-02-12,quantile,0.025,183.24475576831102
4 wk ahead inc death,28,2022-01-16,2022-02-12,quantile,0.025,119.44731477724528
4 wk ahead inc death,29,2022-01-16,2022-02-12,quantile,0.025,238.37104782493225
4 wk ahead inc death,30,2022-01-16,2022-02-12,quantile,0.025,37.60731600094574
4 wk ahead inc death,32,2022-01-16,2022-02-12,quantile,0.025,137.0801255607689
4 wk ahead inc death,33,2022-01-16,2022-02-12,quantile,0.025,63.118612847775346
4 wk ahead inc death,35,2022-01-16,2022-02-12,quantile,0.025,119.9258287356763
4 wk ahead inc death,37,2022-01-16,2022-02-12,quantile,0.025,402.2489126262109
4 wk ahead inc death,38,2022-01-16,2022-02-12,quantile,0.025,31.46838798275859
4 wk ahead inc death,42,2022-01-16,2022-02-12,quantile,0.025,1081.3419681832133
4 wk ahead inc death,44,2022-01-16,2022-02-12,quantile,0.025,89.01017714860906
4 wk ahead inc death,45,2022-01-16,2022-02-12,quantile,0.025,206.1962428299754
4 wk ahead inc death,46,2022-01-16,2022-02-12,quantile,0.025,47.53109622738339
4 wk ahead inc death,47,2022-01-16,2022-02-12,quantile,0.025,83.71180400676863
4 wk ahead inc death,48,2022-01-16,2022-02-12,quantile,0.025,920.6695882797535
4 wk ahead inc death,51,2022-01-16,2022-02-12,quantile,0.025,138.62077540734123
4 wk ahead inc death,54,2022-01-16,2022-02-12,quantile,0.025,85.80718303160957
4 wk ahead inc death,55,2022-01-16,2022-02-12,quantile,0.025,239.68457267870866
4 wk ahead inc death,56,2022-01-16,2022-02-12,quantile,0.025,33.047611243059784
4 wk ahead inc death,60,2022-01-16,2022-02-12,quantile,0.05,0.0
4 wk ahead inc death,69,2022-01-16,2022-02-12,quantile,0.05,1.5714285373687744
4 wk ahead inc death,72,2022-01-16,2022-02-12,quantile,0.05,49.52887853689824
4 wk ahead inc death,01,2022-01-16,2022-02-12,quantile,0.05,157.2423338532081
4 wk ahead inc death,02,2022-01-16,2022-02-12,quantile,0.05,12.989775656337684
4 wk ahead inc death,04,2022-01-16,2022-02-12,quantile,0.05,443.4595475353775
4 wk ahead inc death,05,2022-01-16,2022-02-12,quantile,0.05,147.5520360435923
4 wk ahead inc death,06,2022-01-16,2022-02-12,quantile,0.05,880.9492438737316
4 wk ahead inc death,08,2022-01-16,2022-02-12,quantile,0.05,221.56995951759458
4 wk ahead inc death,12,2022-01-16,2022-02-12,quantile,0.05,133.73304409403266
4 wk ahead inc death,13,2022-01-16,2022-02-12,quantile,0.05,493.08359289025816
4 wk ahead inc death,16,2022-01-16,2022-02-12,quantile,0.05,73.6616222523887
4 wk ahead inc death,17,2022-01-16,2022-02-12,quantile,0.05,1060.66317332676
4 wk ahead inc death,20,2022-01-16,2022-02-12,quantile,0.05,91.0910818140105
4 wk ahead inc death,21,2022-01-16,2022-02-12,quantile,0.05,171.51467383536064
4 wk ahead inc death,22,2022-01-16,2022-02-12,quantile,0.05,137.31134931555937
4 wk ahead inc death,26,2022-01-16,2022-02-12,quantile,0.05,711.693114003481
4 wk ahead inc death,27,2022-01-16,2022-02-12,quantile,0.05,217.8129544625283
4 wk ahead inc death,28,2022-01-16,2022-02-12,quantile,0.05,138.52080441629613
4 wk ahead inc death,29,2022-01-16,2022-02-12,quantile,0.05,302.7045316325138
4 wk ahead inc death,30,2022-01-16,2022-02-12,quantile,0.05,41.90198102884359
4 wk ahead inc death,32,2022-01-16,2022-02-12,quantile,0.05,159.18809563314056
4 wk ahead inc death,33,2022-01-16,2022-02-12,quantile,0.05,66.62754019305123
4 wk ahead inc death,35,2022-01-16,2022-02-12,quantile,0.05,145.906720120779
4 wk ahead inc death,37,2022-01-16,2022-02-12,quantile,0.05,502.17387770342725
4 wk ahead inc death,38,2022-01-16,2022-02-12,quantile,0.05,35.943905386200996
4 wk ahead inc death,42,2022-01-16,2022-02-12,quantile,0.05,1157.2237046036598
4 wk ahead inc death,44,2022-01-16,2022-02-12,quantile,0.05,96.27202345524086
4 wk ahead inc death,45,2022-01-16,2022-02-12,quantile,0.05,253.82129291658532
4 wk ahead inc death,46,2022-01-16,2022-02-12,quantile,0.05,53.438344046576304
4 wk ahead inc death,47,2022-01-16,2022-02-12,quantile,0.05,92.65373354640658
4 wk ahead inc death,48,2022-01-16,2022-02-12,quantile,0.05,1030.8056079272367
4 wk ahead inc death,51,2022-01-16,2022-02-12,quantile,0.05,157.4951683377841
4 wk ahead inc death,54,2022-01-16,2022-02-12,quantile,0.05,110.45501958949502
4 wk ahead inc death,55,2022-01-16,2022-02-12,quantile,0.05,284.3742535054507
4 wk ahead inc death,56,2022-01-16,2022-02-12,quantile,0.05,40.827657068400626
4 wk ahead inc death,60,2022-01-16,2022-02-12,quantile,0.1,0.0
4 wk ahead inc death,69,2022-01-16,2022-02-12,quantile,0.1,1.802411872716177
4 wk ahead inc death,72,2022-01-16,2022-02-12,quantile,0.1,53.48580276983161
4 wk ahead inc death,01,2022-01-16,2022-02-12,quantile,0.1,184.22180915685271
4 wk ahead inc death,02,2022-01-16,2022-02-12,quantile,0.1,19.589403929629004
4 wk ahead inc death,04,2022-01-16,2022-02-12,quantile,0.1,523.0839645899648
4 wk ahead inc death,05,2022-01-16,2022-02-12,quantile,0.1,188.24146855639452
4 wk ahead inc death,06,2022-01-16,2022-02-12,quantile,0.1,1531.826495400911
4 wk ahead inc death,08,2022-01-16,2022-02-12,quantile,0.1,272.8279298820677
4 wk ahead inc death,12,2022-01-16,2022-02-12,quantile,0.1,158.20758305339095
4 wk ahead inc death,13,2022-01-16,2022-02-12,quantile,0.1,574.4162170984946
4 wk ahead inc death,16,2022-01-16,2022-02-12,quantile,0.1,85.12529730128172
4 wk ahead inc death,17,2022-01-16,2022-02-12,quantile,0.1,1119.4453843610324
4 wk ahead inc death,20,2022-01-16,2022-02-12,quantile,0.1,98.635353094094
4 wk ahead inc death,21,2022-01-16,2022-02-12,quantile,0.1,215.27396647226067
4 wk ahead inc death,22,2022-01-16,2022-02-12,quantile,0.1,177.40782845824788
4 wk ahead inc death,26,2022-01-16,2022-02-12,quantile,0.1,788.1363412513103
4 wk ahead inc death,27,2022-01-16,2022-02-12,quantile,0.1,260.73860831364726
4 wk ahead inc death,28,2022-01-16,2022-02-12,quantile,0.1,166.81560224109705
4 wk ahead inc death,29,2022-01-16,2022-02-12,quantile,0.1,410.04476243096406
4 wk ahead inc death,30,2022-01-16,2022-02-12,quantile,0.1,48.57845391401182
4 wk ahead inc death,32,2022-01-16,2022-02-12,quantile,0.1,190.03701176375154
4 wk ahead inc death,33,2022-01-16,2022-02-12,quantile,0.1,76.29718454882516
4 wk ahead inc death,35,2022-01-16,2022-02-12,quantile,0.1,178.51332173001674
4 wk ahead inc death,37,2022-01-16,2022-02-12,quantile,0.1,595.0261758563529
4 wk ahead inc death,38,2022-01-16,2022-02-12,quantile,0.1,41.136314400788834
4 wk ahead inc death,42,2022-01-16,2022-02-12,quantile,0.1,1272.2280939313403
4 wk ahead inc death,44,2022-01-16,2022-02-12,quantile,0.1,119.97944033683348
4 wk ahead inc death,45,2022-01-16,2022-02-12,quantile,0.1,293.64442848526625
4 wk ahead inc death,46,2022-01-16,2022-02-12,quantile,0.1,65.72312196697904
4 wk ahead inc death,47,2022-01-16,2022-02-12,quantile,0.1,110.85136230197622
4 wk ahead inc death,48,2022-01-16,2022-02-12,quantile,0.1,1086.465229516385
4 wk ahead inc death,51,2022-01-16,2022-02-12,quantile,0.1,166.95148712135216
4 wk ahead inc death,54,2022-01-16,2022-02-12,quantile,0.1,130.94830443971432
4 wk ahead inc death,55,2022-01-16,2022-02-12,quantile,0.1,347.56521870313793
4 wk ahead inc death,56,2022-01-16,2022-02-12,quantile,0.1,53.499811382424255
4 wk ahead inc death,60,2022-01-16,2022-02-12,quantile,0.15,0.0
4 wk ahead inc death,69,2022-01-16,2022-02-12,quantile,0.15,1.853246706724167
