target,forecast_date,target_end_date,type,quantile,location,value
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,69,776.4899912823457
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,01,53418.75729161923
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,02,2306.301248766111
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,04,50954.57591685066
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,05,33380.09004907949
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,06,334121.2431638377
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,08,67331.68196630434
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,09,46637.93536971685
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,10,20460.665052964447
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,11,34059.463093848186
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,12,673289.466340164
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,13,200439.63229884475
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,15,36626.07759152566
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,16,5502.576504249344
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,17,172873.64995996325
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,18,54992.44616247866
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,19,14436.627007550382
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,20,15214.228744723841
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,21,21648.973722405935
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,22,54457.28530343795
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,23,6907.60775763699
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,24,102617.18662597486
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,25,118295.08822996521
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,26,72847.68939370199
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,27,33802.16089983945
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,28,21330.345792786713
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,29,34556.851843238546
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,30,2614.908767265865
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,31,9236.680410697343
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,32,14765.096094083277
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,33,9068.852896722467
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,34,315794.56975607865
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,35,8792.077027229447
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,36,515967.5280391981
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,37,101331.73271819507
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,38,4785.823605078323
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,39,134390.62980367063
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,40,20300.36700947945
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,41,12840.961190350019
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,42,150568.45115772006
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,44,15155.493422391668
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,45,44099.283313934335
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,46,3590.1398800578245
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,47,71439.2268372767
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,48,148747.83502018117
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,49,14028.70471003312
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,50,6214.817479089763
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,51,103695.18484731973
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,53,53827.507448754666
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,54,9251.085631912563
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,55,46256.50593548879
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.9,56,1763.3129456322677
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,60,1.782738079627355
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,66,383.1792019697025
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,69,1244.1875381469727
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,01,63820.09875772013
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,02,3170.9418126492837
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,04,62454.08462233278
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,05,38337.77154791543
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,06,345676.38024644
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,08,69388.03950463462
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,09,60743.60487893081
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,10,30514.241587434146
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,11,39335.82150929315
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,12,673289.466340164
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,13,242437.33732021082
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,15,41584.90805656177
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,16,8306.24956604943
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,17,227446.85369355616
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,18,65287.75431336211
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,19,19419.50313429686
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,20,18151.001332830798
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,21,31523.893383623858
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,22,59356.380071811756
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,23,8551.373624134498
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,24,117474.71382171275
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,25,160313.29848572187
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,26,97135.36057423073
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,27,39912.744545133435
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,28,27068.94861119496
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,29,41510.11395654439
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,30,2961.6524253457073
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,31,11092.129635998454
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,32,16966.67601316994
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,33,10195.141042621548
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,34,344263.76285169215
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,35,10312.007113297233
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,36,790820.8887131485
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,37,121080.11569867891
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,38,7793.087093614451
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,39,169313.82553109108
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,40,26433.26463860369
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,41,15437.35560889167
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,42,179817.285374189
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,44,19294.00347908735
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,45,49888.972441025515
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,46,4676.2708054455
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,47,101598.8180114576
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,48,192709.55018951034
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,49,19435.491547813566
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,50,9004.91901417132
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,51,125759.62704852325
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,53,60773.07579828291
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,54,10803.515096329176
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,55,64104.89602425102
1 wk ahead inc case,2022-01-02,2022-01-08,quantile,0.975,56,2757.139689711168
1 wk ahead cum death,2022-01-02,2022-01-08,point,,US,836104.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,US,10291.0
2 wk ahead cum death,2022-01-02,2022-01-15,point,,US,847443.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,US,11339.0
3 wk ahead cum death,2022-01-02,2022-01-22,point,,US,861058.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,US,13615.0
4 wk ahead cum death,2022-01-02,2022-01-29,point,,US,876594.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,US,15536.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,60,0.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,66,1.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,69,5.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,72,42.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,78,3.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,01,73.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,02,12.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,04,386.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,05,136.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,06,448.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,08,194.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,09,87.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,10,35.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,11,11.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,12,231.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,13,288.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,15,50.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,16,48.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,17,458.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,18,294.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,19,103.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,20,61.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,21,166.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,22,53.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,23,51.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,25,299.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,26,672.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,27,213.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,28,64.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,29,219.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,30,26.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,31,44.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,32,70.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,33,73.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,34,254.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,35,153.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,36,780.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,37,188.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,38,21.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,40,110.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,41,70.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,42,713.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,44,49.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,45,112.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,46,28.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,47,362.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,48,421.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,49,47.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,50,15.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,51,350.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,53,99.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,54,86.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,55,266.0
1 wk ahead inc death,2022-01-02,2022-01-08,point,,56,21.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,60,0.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,66,1.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,69,5.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,72,59.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,78,12.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,01,132.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,02,11.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,04,376.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,05,151.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,06,495.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,08,210.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,09,127.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,10,53.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,11,69.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,12,265.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,13,376.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,15,69.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,16,40.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,17,478.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,18,319.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,19,98.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,20,70.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,21,152.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,22,96.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,23,50.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,25,388.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,26,579.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,27,215.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,28,82.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,29,226.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,30,29.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,31,60.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,32,84.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,33,76.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,34,310.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,35,127.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,36,836.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,37,205.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,38,26.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,40,115.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,41,76.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,42,762.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,44,52.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,45,140.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,46,29.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,47,387.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,48,423.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,49,50.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,50,34.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,51,412.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,53,130.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,54,94.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,55,292.0
2 wk ahead inc death,2022-01-02,2022-01-15,point,,56,18.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,60,0.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,66,2.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,69,6.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,72,62.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,78,42.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,01,156.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,02,11.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,04,376.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,05,162.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,06,665.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,08,245.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,09,152.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,10,73.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,11,112.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,12,399.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,13,451.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,15,117.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,16,43.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,17,647.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,18,343.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,19,113.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,20,97.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,21,159.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,22,147.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,23,55.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,25,448.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,26,619.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,27,236.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,28,126.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,29,262.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,30,32.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,31,70.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,32,93.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,33,81.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,34,434.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,35,122.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,36,1203.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,37,274.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,38,31.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,40,123.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,41,99.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,42,777.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,44,72.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,45,162.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,46,30.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,47,416.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,48,509.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,49,64.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,50,43.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,51,444.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,53,148.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,54,97.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,55,307.0
3 wk ahead inc death,2022-01-02,2022-01-22,point,,56,19.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,60,0.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,66,2.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,69,6.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,72,73.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,78,58.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,01,200.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,02,12.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,04,383.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,05,177.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,06,858.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,08,287.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,09,185.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,10,105.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,11,130.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,12,482.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,13,558.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,15,141.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,16,45.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,17,823.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,18,387.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,19,109.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,20,95.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,21,164.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,22,181.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,23,56.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,25,555.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,26,606.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,27,245.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,28,156.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,29,285.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,30,31.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,31,75.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,32,101.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,33,80.0
4 wk ahead inc death,2022-01-02,2022-01-29,point,,34,506.0
