,date,location,location_name,hosps
23023,2021-08-12,24,Maryland,75
23024,2021-04-28,35,New Mexico,27
23025,2021-06-08,05,Arkansas,46
23026,2021-09-17,12,Florida,974
23027,2021-10-09,04,Arizona,173
23028,2021-04-21,72,Puerto Rico,48
23029,2021-11-06,30,Montana,66
23030,2021-06-01,04,Arizona,46
23031,2021-10-08,42,Pennsylvania,369
23032,2021-05-17,21,Kentucky,110
23033,2021-06-13,46,South Dakota,3
23034,2021-09-17,15,Hawaii,25
23035,2021-04-21,45,South Carolina,79
23036,2021-05-23,26,Michigan,132
23037,2021-06-09,32,Nevada,25
23038,2021-08-14,18,Indiana,216
23039,2021-05-22,26,Michigan,145
23040,2021-10-11,42,Pennsylvania,363
23041,2021-08-11,29,Missouri,284
23042,2021-07-13,31,Nebraska,15
23043,2021-08-08,21,Kentucky,307
23044,2021-05-29,38,North Dakota,1
23045,2021-06-09,10,Delaware,2
23046,2021-10-17,32,Nevada,76
23047,2021-11-03,47,Tennessee,80
23048,2021-04-13,38,North Dakota,11
23049,2021-09-21,46,South Dakota,33
23050,2021-09-10,45,South Carolina,310
23051,2021-07-28,21,Kentucky,156
23052,2021-06-09,09,Connecticut,19
23053,2021-08-20,45,South Carolina,291
23054,2021-05-04,24,Maryland,124
23055,2021-06-17,30,Montana,10
23056,2021-10-06,18,Indiana,204
23057,2021-05-26,22,Louisiana,55
23058,2021-05-10,30,Montana,18
23059,2021-08-30,53,Washington,180
23060,2021-04-27,50,Vermont,4
23061,2021-07-29,06,California,671
23062,2021-06-01,25,Massachusetts,19
23063,2021-10-09,49,Utah,70
23064,2021-05-11,34,New Jersey,110
23065,2021-10-19,54,West Virginia,71
23066,2021-09-02,28,Mississippi,130
23067,2021-07-25,16,Idaho,17
23068,2021-08-25,42,Pennsylvania,250
23069,2021-05-24,38,North Dakota,7
23070,2021-10-30,37,North Carolina,96
23071,2021-10-02,08,Colorado,129
23072,2021-09-04,05,Arkansas,127
23073,2021-09-17,47,Tennessee,295
23074,2021-05-03,10,Delaware,12
23075,2021-09-18,60,American Samoa,0
23076,2021-05-12,32,Nevada,40
23077,2021-11-05,20,Kansas,72
23078,2021-04-30,29,Missouri,81
23079,2021-10-16,23,Maine,14
23080,2021-06-17,12,Florida,253
23081,2021-09-17,45,South Carolina,270
23082,2021-08-07,53,Washington,70
23083,2021-04-20,04,Arizona,74
23084,2021-10-05,10,Delaware,14
23085,2021-04-12,51,Virginia,119
23086,2021-07-19,34,New Jersey,50
23087,2021-08-20,39,Ohio,279
23088,2021-04-27,34,New Jersey,168
23089,2021-06-06,24,Maryland,25
23090,2021-10-31,53,Washington,95
23091,2021-04-25,56,Wyoming,8
23092,2021-07-18,41,Oregon,19
23093,2021-09-14,16,Idaho,78
23094,2021-09-20,20,Kansas,96
23095,2021-08-31,34,New Jersey,150
23096,2021-11-03,29,Missouri,84
23097,2021-06-30,51,Virginia,24
23098,2021-04-25,45,South Carolina,52
23099,2021-05-29,49,Utah,22
23100,2021-06-15,10,Delaware,5
23101,2021-07-19,01,Alabama,158
23102,2021-05-21,50,Vermont,2
23103,2021-06-19,39,Ohio,37
23104,2021-04-25,41,Oregon,34
23105,2021-08-22,12,Florida,1908
23106,2021-09-09,06,California,732
23107,2021-07-29,18,Indiana,106
23108,2021-07-21,31,Nebraska,18
23109,2021-08-29,41,Oregon,135
23110,2021-04-25,08,Colorado,76
23111,2021-07-11,50,Vermont,1
23112,2021-08-08,19,Iowa,43
23113,2021-07-15,15,Hawaii,5
23114,2021-09-10,21,Kentucky,638
23115,2021-05-03,56,Wyoming,10
23116,2021-08-07,05,Arkansas,180
23117,2021-04-06,02,Alaska,10
23118,2021-04-18,11,District of Columbia,15
23119,2021-04-29,04,Arizona,72
23120,2021-06-07,39,Ohio,92
23121,2021-06-29,13,Georgia,105
23122,2021-06-02,55,Wisconsin,40
23123,2021-04-12,11,District of Columbia,13
23124,2021-08-04,45,South Carolina,159
23125,2021-10-26,20,Kansas,64
23126,2021-07-27,15,Hawaii,9
23127,2021-05-15,47,Tennessee,54
23128,2021-06-30,29,Missouri,108
23129,2021-04-10,01,Alabama,46
23130,2021-07-06,78,Virgin Islands,1
23131,2021-07-20,19,Iowa,23
23132,2021-08-31,53,Washington,188
23133,2021-05-26,55,Wisconsin,74
23134,2021-11-04,55,Wisconsin,183
23135,2021-10-21,26,Michigan,262
23136,2021-05-30,31,Nebraska,7
23137,2021-08-24,32,Nevada,132
23138,2021-09-12,50,Vermont,7
23139,2021-06-25,48,Texas,178
23140,2021-08-26,49,Utah,69
23141,2021-09-07,17,Illinois,330
23142,2021-07-03,48,Texas,224
23143,2021-05-30,36,New York,108
23144,2021-10-26,32,Nevada,67
23145,2021-05-15,02,Alaska,2
23146,2021-05-28,22,Louisiana,54
23147,2021-04-16,19,Iowa,29
23148,2021-10-05,48,Texas,777
23149,2021-08-25,20,Kansas,114
23150,2021-05-05,45,South Carolina,46
23151,2021-07-15,38,North Dakota,1
23152,2021-10-23,48,Texas,397
23153,2021-04-16,13,Georgia,219
23154,2021-09-18,12,Florida,837
23155,2021-06-12,28,Mississippi,29
23156,2021-05-10,08,Colorado,114
23157,2021-06-24,12,Florida,253
23158,2021-08-22,27,Minnesota,75
23159,2021-06-20,47,Tennessee,14
23160,2021-10-29,08,Colorado,172
23161,2021-08-01,36,New York,138
23162,2021-06-13,16,Idaho,9
23163,2021-07-23,15,Hawaii,6
23164,2021-10-16,05,Arkansas,55
23165,2021-05-23,11,District of Columbia,12
23166,2021-09-25,21,Kentucky,143
23167,2021-09-03,05,Arkansas,157
23168,2021-04-19,53,Washington,57
23169,2021-05-25,19,Iowa,23
23170,2021-04-08,13,Georgia,225
23171,2021-08-09,46,South Dakota,17
23172,2021-09-08,40,Oklahoma,326
23173,2021-10-28,33,New Hampshire,28
23174,2021-04-20,24,Maryland,175
23175,2021-08-20,37,North Carolina,357
23176,2021-06-26,12,Florida,265
23177,2021-04-20,22,Louisiana,44
23178,2021-07-15,50,Vermont,0
23179,2021-06-07,29,Missouri,69
23180,2021-04-09,41,Oregon,36
23181,2021-06-19,10,Delaware,2
23182,2021-05-02,33,New Hampshire,10
23183,2021-07-27,32,Nevada,128
23184,2021-07-18,13,Georgia,139
23185,2021-10-19,36,New York,279
23186,2021-09-10,02,Alaska,25
23187,2021-06-07,04,Arizona,54
23188,2021-09-08,11,District of Columbia,25
23189,2021-05-07,18,Indiana,109
23190,2021-07-13,19,Iowa,17
23191,2021-09-10,30,Montana,96
23192,2021-09-11,15,Hawaii,36
23193,2021-04-14,47,Tennessee,111
23194,2021-04-29,26,Michigan,374
23195,2021-08-07,21,Kentucky,252
23196,2021-10-21,13,Georgia,182
23197,2021-10-11,13,Georgia,242
23198,2021-08-19,22,Louisiana,364
23199,2021-11-04,22,Louisiana,29
23200,2021-10-31,23,Maine,24
23201,2021-05-12,42,Pennsylvania,188
23202,2021-10-08,22,Louisiana,62
23203,2021-05-26,46,South Dakota,4
23204,2021-08-11,11,District of Columbia,15
23205,2021-10-28,60,American Samoa,0
23206,2021-11-01,04,Arizona,238
23207,2021-08-19,51,Virginia,175
23208,2021-04-12,09,Connecticut,97
23209,2021-07-12,44,Rhode Island,0
23210,2021-05-11,23,Maine,6
23211,2021-09-22,78,Virgin Islands,1
23212,2021-06-06,12,Florida,211
23213,2021-10-10,56,Wyoming,51
23214,2021-08-18,26,Michigan,136
23215,2021-09-15,11,District of Columbia,16
23216,2021-10-06,30,Montana,117
23217,2021-06-27,78,Virgin Islands,0
23218,2021-08-18,39,Ohio,263
23219,2021-08-25,31,Nebraska,43
23220,2021-08-23,20,Kansas,111
23221,2021-07-01,24,Maryland,17
23222,2021-10-21,41,Oregon,45
23223,2021-07-18,02,Alaska,6
23224,2021-06-02,06,California,148
23225,2021-05-20,53,Washington,97
23226,2021-08-12,41,Oregon,82
23227,2021-07-21,50,Vermont,1
23228,2021-10-13,55,Wisconsin,194
23229,2021-06-12,53,Washington,37
23230,2021-10-16,47,Tennessee,107
23231,2021-08-28,19,Iowa,81
23232,2021-05-05,12,Florida,422
23233,2021-09-09,30,Montana,78
23234,2021-08-25,37,North Carolina,366
23235,2021-08-06,21,Kentucky,275
23236,2021-06-27,41,Oregon,16
23237,2021-05-18,19,Iowa,25
23238,2021-05-30,09,Connecticut,22
23239,2021-06-20,13,Georgia,61
23240,2021-09-06,36,New York,294
23241,2021-05-01,35,New Mexico,16
23242,2021-09-14,35,New Mexico,62
23243,2021-10-18,25,Massachusetts,62
23244,2021-08-14,10,Delaware,15
23245,2021-05-27,11,District of Columbia,7
23246,2021-10-17,25,Massachusetts,53
23247,2021-08-18,04,Arizona,185
23248,2021-05-29,44,Rhode Island,0
23249,2021-05-25,35,New Mexico,23
23250,2021-06-25,31,Nebraska,2
23251,2021-04-11,26,Michigan,553
23252,2021-09-30,46,South Dakota,30
23253,2021-09-06,53,Washington,165
23254,2021-08-02,24,Maryland,55
23255,2021-08-05,48,Texas,1482
23256,2021-09-09,38,North Dakota,22
23257,2021-06-22,51,Virginia,26
23258,2021-04-15,27,Minnesota,111
23259,2021-10-28,25,Massachusetts,53
23260,2021-07-14,26,Michigan,38
23261,2021-07-08,78,Virgin Islands,0
23262,2021-04-20,55,Wisconsin,101
23263,2021-06-14,34,New Jersey,32
23264,2021-06-08,48,Texas,229
23265,2021-05-10,46,South Dakota,12
23266,2021-10-12,38,North Dakota,43
23267,2021-08-04,39,Ohio,161
23268,2021-08-08,35,New Mexico,39
23269,2021-06-29,25,Massachusetts,9
23270,2021-04-17,16,Idaho,14
23271,2021-06-18,38,North Dakota,1
23272,2021-07-21,40,Oklahoma,99
23273,2021-11-04,32,Nevada,68
23274,2021-10-01,41,Oregon,83
23275,2021-10-01,18,Indiana,182
23276,2021-11-02,30,Montana,77
23277,2021-07-09,13,Georgia,116
23278,2021-08-19,34,New Jersey,138
23279,2021-10-06,60,American Samoa,0
23280,2021-08-26,54,West Virginia,108
23281,2021-07-23,22,Louisiana,225
23282,2021-09-12,78,Virgin Islands,0
23283,2021-08-13,25,Massachusetts,47
23284,2021-05-24,10,Delaware,14
23285,2021-05-05,78,Virgin Islands,0
23286,2021-09-24,22,Louisiana,76
23287,2021-06-09,12,Florida,266
23288,2021-05-30,21,Kentucky,96
23289,2021-09-08,13,Georgia,696
23290,2021-06-17,78,Virgin Islands,0
23291,2021-10-31,35,New Mexico,63
23292,2021-08-06,53,Washington,82
23293,2021-04-29,06,California,265
23294,2021-05-12,20,Kansas,19
23295,2021-07-19,37,North Carolina,98
23296,2021-08-27,31,Nebraska,45
23297,2021-05-01,49,Utah,20
23298,2021-05-14,15,Hawaii,2
23299,2021-05-22,27,Minnesota,50
23300,2021-05-23,31,Nebraska,4
23301,2021-08-02,39,Ohio,178
23302,2021-08-04,44,Rhode Island,7
23303,2021-06-27,02,Alaska,3
23304,2021-10-13,16,Idaho,63
23305,2021-07-27,35,New Mexico,33
23306,2021-04-07,21,Kentucky,148
23307,2021-05-09,20,Kansas,17
23308,2021-10-20,35,New Mexico,42
23309,2021-11-05,44,Rhode Island,10
23310,2021-06-20,38,North Dakota,3
23311,2021-08-31,23,Maine,29
23312,2021-05-09,15,Hawaii,5
23313,2021-09-04,26,Michigan,137
23314,2021-07-23,31,Nebraska,12
23315,2021-07-01,05,Arkansas,65
23316,2021-06-15,37,North Carolina,49
23317,2021-10-27,34,New Jersey,89
23318,2021-07-24,38,North Dakota,4
23319,2021-10-23,17,Illinois,110
23320,2021-06-05,34,New Jersey,46
23321,2021-06-17,49,Utah,31
23322,2021-09-20,44,Rhode Island,18
23323,2021-08-10,55,Wisconsin,153
23324,2021-07-06,20,Kansas,27
23325,2021-09-08,45,South Carolina,358
23326,2021-07-15,20,Kansas,42
23327,2021-06-26,06,California,138
23328,2021-08-03,17,Illinois,192
23329,2021-05-03,51,Virginia,109
23330,2021-07-04,41,Oregon,11
23331,2021-09-15,72,Puerto Rico,9
23332,2021-05-14,01,Alabama,54
23333,2021-10-15,15,Hawaii,11
23334,2021-06-13,55,Wisconsin,19
23335,2021-09-10,32,Nevada,101
23336,2021-04-06,04,Arizona,69
23337,2021-08-11,56,Wyoming,15
23338,2021-06-10,30,Montana,11
23339,2021-04-24,56,Wyoming,2
23340,2021-08-21,38,North Dakota,15
23341,2021-10-05,38,North Dakota,26
23342,2021-04-26,54,West Virginia,27
23343,2021-11-03,50,Vermont,9
23344,2021-10-10,24,Maryland,72
23345,2021-10-27,17,Illinois,154
23346,2021-08-16,23,Maine,8
23347,2021-04-19,55,Wisconsin,76
23348,2021-07-18,54,West Virginia,10
23349,2021-07-21,12,Florida,1210
23350,2021-04-23,31,Nebraska,11
23351,2021-08-29,08,Colorado,137
23352,2021-07-05,19,Iowa,12
23353,2021-10-25,42,Pennsylvania,291
23354,2021-07-05,34,New Jersey,32
23355,2021-07-11,54,West Virginia,7
23356,2021-08-29,25,Massachusetts,68
23357,2021-04-26,45,South Carolina,55
23358,2021-05-08,13,Georgia,136
23359,2021-09-14,27,Minnesota,90
23360,2021-06-23,56,Wyoming,4
23361,2021-04-24,19,Iowa,17
23362,2021-05-27,51,Virginia,50
23363,2021-05-14,44,Rhode Island,4
23364,2021-07-25,55,Wisconsin,36
23365,2021-04-26,05,Arkansas,27
23366,2021-08-17,42,Pennsylvania,195
23367,2021-09-01,53,Washington,175
23368,2021-05-28,47,Tennessee,44
23369,2021-06-10,47,Tennessee,29
23370,2021-07-12,49,Utah,47
23371,2021-10-20,01,Alabama,69
23372,2021-10-24,05,Arkansas,31
23373,2021-06-06,13,Georgia,80
23374,2021-07-22,17,Illinois,104
23375,2021-06-09,02,Alaska,4
23376,2021-04-16,48,Texas,451
23377,2021-09-22,09,Connecticut,39
23378,2021-05-14,32,Nevada,36
23379,2021-10-17,19,Iowa,64
23380,2021-10-28,11,District of Columbia,6
23381,2021-06-05,42,Pennsylvania,84
23382,2021-05-04,45,South Carolina,41
23383,2021-08-16,21,Kentucky,435
23384,2021-08-18,21,Kentucky,448
23385,2021-10-11,41,Oregon,55
23386,2021-09-03,60,American Samoa,0
23387,2021-09-24,11,District of Columbia,12
23388,2021-09-11,04,Arizona,200
23389,2021-04-18,19,Iowa,32
23390,2021-09-22,46,South Dakota,23
23391,2021-07-27,02,Alaska,12
23392,2021-08-10,38,North Dakota,9
23393,2021-08-14,39,Ohio,202
23394,2021-09-29,49,Utah,86
23395,2021-07-31,01,Alabama,274
23396,2021-04-20,16,Idaho,16
23397,2021-07-30,35,New Mexico,24
23398,2021-07-21,06,California,443
23399,2021-05-29,04,Arizona,56
23400,2021-08-06,06,California,838
23401,2021-04-21,18,Indiana,95
23402,2021-07-31,15,Hawaii,18
23403,2021-06-17,24,Maryland,25
23404,2021-10-25,15,Hawaii,15
23405,2021-05-10,15,Hawaii,18
23406,2021-04-10,45,South Carolina,69
23407,2021-04-18,36,New York,381
23408,2021-10-11,37,North Carolina,229
23409,2021-09-29,22,Louisiana,73
23410,2021-09-26,02,Alaska,20
23411,2021-04-09,05,Arkansas,28
23412,2021-09-26,47,Tennessee,213
23413,2021-10-27,04,Arizona,200
23414,2021-10-03,27,Minnesota,116
23415,2021-05-05,18,Indiana,92
23416,2021-05-13,42,Pennsylvania,204
23417,2021-04-15,16,Idaho,10
23418,2021-08-16,05,Arkansas,179
23419,2021-10-25,09,Connecticut,26
23420,2021-08-21,56,Wyoming,24
23421,2021-06-02,38,North Dakota,4
23422,2021-06-13,49,Utah,22
23423,2021-10-08,39,Ohio,433
23424,2021-08-14,04,Arizona,199
23425,2021-07-25,22,Louisiana,245
23426,2021-07-26,33,New Hampshire,2
23427,2021-08-10,26,Michigan,133
23428,2021-06-09,49,Utah,32
23429,2021-06-07,22,Louisiana,47
23430,2021-10-06,47,Tennessee,201
23431,2021-07-14,15,Hawaii,5
23432,2021-04-13,21,Kentucky,125
23433,2021-10-28,24,Maryland,72
23434,2021-06-04,05,Arkansas,43
23435,2021-08-01,17,Illinois,157
23436,2021-09-19,42,Pennsylvania,263
23437,2021-09-11,28,Mississippi,80
23438,2021-05-31,17,Illinois,97
23439,2021-07-05,02,Alaska,2
23440,2021-10-01,13,Georgia,370
23441,2021-07-19,48,Texas,617
23442,2021-07-03,37,North Carolina,38
23443,2021-07-07,53,Washington,44
23444,2021-05-20,35,New Mexico,30
23445,2021-04-17,09,Connecticut,70
23446,2021-07-13,55,Wisconsin,26
23447,2021-10-04,49,Utah,85
23448,2021-10-04,30,Montana,133
23449,2021-08-08,32,Nevada,133
23450,2021-06-11,38,North Dakota,4
23451,2021-09-27,31,Nebraska,65
23452,2021-08-12,35,New Mexico,55
23453,2021-04-29,17,Illinois,237
23454,2021-08-23,23,Maine,19
23455,2021-09-04,47,Tennessee,371
23456,2021-05-22,09,Connecticut,14
23457,2021-05-16,10,Delaware,11
23458,2021-10-15,47,Tennessee,121
23459,2021-07-20,33,New Hampshire,7
23460,2021-07-24,72,Puerto Rico,6
23461,2021-07-02,50,Vermont,1
23462,2021-09-08,28,Mississippi,122
23463,2021-04-20,33,New Hampshire,14
23464,2021-09-24,48,Texas,1067
23465,2021-06-29,33,New Hampshire,3
23466,2021-06-19,05,Arkansas,49
23467,2021-05-20,21,Kentucky,97
23468,2021-07-10,33,New Hampshire,4
23469,2021-04-12,18,Indiana,114
23470,2021-07-08,33,New Hampshire,6
23471,2021-09-28,25,Massachusetts,80
23472,2021-06-03,24,Maryland,43
23473,2021-09-29,04,Arizona,180
23474,2021-10-10,08,Colorado,157
23475,2021-04-14,55,Wisconsin,80
23476,2021-09-20,33,New Hampshire,19
23477,2021-06-27,08,Colorado,39
23478,2021-06-21,49,Utah,30
23479,2021-10-18,11,District of Columbia,8
23480,2021-06-13,13,Georgia,65
23481,2021-10-15,40,Oklahoma,112
23482,2021-06-18,51,Virginia,27
23483,2021-10-26,16,Idaho,46
23484,2021-07-07,18,Indiana,48
23485,2021-08-30,20,Kansas,103
23486,2021-06-02,15,Hawaii,5
23487,2021-09-29,55,Wisconsin,211
23488,2021-08-29,17,Illinois,261
23489,2021-04-30,39,Ohio,151
23490,2021-08-31,46,South Dakota,29
23491,2021-06-30,54,West Virginia,7
23492,2021-08-08,72,Puerto Rico,21
23493,2021-06-21,35,New Mexico,7
23494,2021-04-28,08,Colorado,106
23495,2021-08-16,44,Rhode Island,13
23496,2021-09-18,41,Oregon,91
23497,2021-07-06,50,Vermont,1
23498,2021-07-19,21,Kentucky,110
23499,2021-07-07,21,Kentucky,77
23500,2021-10-02,20,Kansas,52
23501,2021-09-01,10,Delaware,25
23502,2021-08-15,02,Alaska,15
23503,2021-06-18,45,South Carolina,18
23504,2021-06-10,23,Maine,10
23505,2021-10-07,45,South Carolina,140
23506,2021-06-23,78,Virgin Islands,0
23507,2021-04-19,45,South Carolina,58
23508,2021-07-12,20,Kansas,47
23509,2021-06-12,51,Virginia,33
23510,2021-08-09,72,Puerto Rico,18
23511,2021-10-07,12,Florida,465
23512,2021-09-12,28,Mississippi,70
23513,2021-09-21,08,Colorado,136
23514,2021-05-14,09,Connecticut,42
23515,2021-08-12,08,Colorado,85
23516,2021-06-30,44,Rhode Island,1
23517,2021-09-18,24,Maryland,101
23518,2021-04-26,16,Idaho,21
23519,2021-10-25,50,Vermont,6
23520,2021-08-21,45,South Carolina,295
23521,2021-10-18,33,New Hampshire,23
23522,2021-10-19,18,Indiana,149
23523,2021-06-01,39,Ohio,105
23524,2021-05-14,47,Tennessee,70
23525,2021-07-12,19,Iowa,15
23526,2021-06-19,49,Utah,15
23527,2021-05-01,25,Massachusetts,66
23528,2021-06-16,49,Utah,40
23529,2021-04-24,45,South Carolina,57
23530,2021-09-24,19,Iowa,98
23531,2021-09-06,21,Kentucky,592
23532,2021-10-16,42,Pennsylvania,309
23533,2021-06-13,28,Mississippi,33
23534,2021-05-12,23,Maine,17
23535,2021-07-29,31,Nebraska,26
23536,2021-05-23,47,Tennessee,57
23537,2021-10-27,29,Missouri,87
23538,2021-08-10,17,Illinois,239
23539,2021-10-05,32,Nevada,105
23540,2021-06-07,49,Utah,32
23541,2021-06-05,13,Georgia,85
23542,2021-04-12,36,New York,482
23543,2021-06-23,37,North Carolina,48
23544,2021-06-20,27,Minnesota,10
23545,2021-09-01,30,Montana,56
23546,2021-05-10,78,Virgin Islands,0
23547,2021-06-08,72,Puerto Rico,3
23548,2021-05-25,21,Kentucky,91
23549,2021-11-02,16,Idaho,47
23550,2021-10-24,23,Maine,19
23551,2021-09-16,48,Texas,1301
23552,2021-08-14,24,Maryland,102
23553,2021-04-09,11,District of Columbia,15
23554,2021-08-25,13,Georgia,907
23555,2021-07-16,22,Louisiana,133
23556,2021-11-04,08,Colorado,238
23557,2021-10-11,35,New Mexico,58
23558,2021-07-04,45,South Carolina,23
23559,2021-05-17,32,Nevada,41
23560,2021-07-11,41,Oregon,16
23561,2021-05-06,18,Indiana,85
23562,2021-08-09,31,Nebraska,26
23563,2021-10-26,49,Utah,77
23564,2021-10-22,48,Texas,444
23565,2021-04-19,12,Florida,587
23566,2021-09-07,25,Massachusetts,88
23567,2021-06-22,34,New Jersey,36
23568,2021-04-16,53,Washington,68
23569,2021-05-18,30,Montana,16
23570,2021-06-16,34,New Jersey,29
23571,2021-04-22,27,Minnesota,88
23572,2021-10-03,09,Connecticut,27
23573,2021-04-29,45,South Carolina,58
23574,2021-09-12,18,Indiana,249
23575,2021-08-04,27,Minnesota,33
23576,2021-10-13,49,Utah,77
23577,2021-09-25,36,New York,257
23578,2021-09-21,41,Oregon,94
23579,2021-04-15,49,Utah,24
23580,2021-10-30,35,New Mexico,64
23581,2021-10-17,54,West Virginia,56
23582,2021-07-03,20,Kansas,19
23583,2021-07-25,09,Connecticut,15
23584,2021-07-18,09,Connecticut,11
23585,2021-07-30,19,Iowa,31
23586,2021-05-29,10,Delaware,5
23587,2021-10-25,20,Kansas,67
23588,2021-10-04,15,Hawaii,6
23589,2021-07-31,23,Maine,6
23590,2021-10-14,42,Pennsylvania,367
23591,2021-04-14,78,Virgin Islands,0
23592,2021-08-08,22,Louisiana,424
23593,2021-10-19,46,South Dakota,20
23594,2021-07-20,18,Indiana,65
23595,2021-04-12,78,Virgin Islands,0
23596,2021-06-01,30,Montana,21
23597,2021-08-31,13,Georgia,800
23598,2021-05-28,31,Nebraska,5
23599,2021-08-30,05,Arkansas,172
23600,2021-07-15,36,New York,76
23601,2021-06-11,51,Virginia,31
23602,2021-09-22,41,Oregon,78
23603,2021-05-15,35,New Mexico,14
23604,2021-09-13,32,Nevada,143
23605,2021-06-17,28,Mississippi,33
23606,2021-09-03,78,Virgin Islands,0
23607,2021-09-28,40,Oklahoma,194
23608,2021-08-30,02,Alaska,32
23609,2021-06-11,28,Mississippi,33
23610,2021-06-06,56,Wyoming,9
23611,2021-10-08,72,Puerto Rico,7
23612,2021-05-15,30,Montana,12
23613,2021-10-17,40,Oklahoma,123
23614,2021-06-09,08,Colorado,47
23615,2021-06-18,16,Idaho,10
23616,2021-10-19,33,New Hampshire,35
23617,2021-10-24,20,Kansas,60
23618,2021-04-09,38,North Dakota,13
23619,2021-05-15,18,Indiana,87
23620,2021-06-22,23,Maine,7
23621,2021-05-22,55,Wisconsin,51
23622,2021-06-01,13,Georgia,121
23623,2021-10-28,51,Virginia,98
23624,2021-10-16,32,Nevada,80
23625,2021-04-25,33,New Hampshire,6
23626,2021-06-16,17,Illinois,51
23627,2021-10-10,41,Oregon,46
23628,2021-06-12,31,Nebraska,6
23629,2021-07-23,55,Wisconsin,49
23630,2021-10-14,29,Missouri,116
23631,2021-09-21,56,Wyoming,33
23632,2021-07-27,21,Kentucky,175
23633,2021-07-02,42,Pennsylvania,42
23634,2021-08-17,32,Nevada,154
23635,2021-07-16,55,Wisconsin,33
23636,2021-06-08,15,Hawaii,8
23637,2021-09-20,18,Indiana,294
23638,2021-05-24,39,Ohio,148
23639,2021-10-13,22,Louisiana,65
23640,2021-09-09,15,Hawaii,38
23641,2021-05-28,17,Illinois,102
23642,2021-04-20,10,Delaware,25
23643,2021-09-18,56,Wyoming,27
23644,2021-09-02,50,Vermont,8
23645,2021-04-17,21,Kentucky,122
23646,2021-10-10,13,Georgia,251
23647,2021-07-29,20,Kansas,73
23648,2021-10-23,02,Alaska,25
23649,2021-08-02,04,Arizona,172
23650,2021-09-24,02,Alaska,28
23651,2021-06-03,02,Alaska,6
23652,2021-04-22,10,Delaware,16
23653,2021-07-17,72,Puerto Rico,4
23654,2021-06-03,28,Mississippi,35
23655,2021-08-28,29,Missouri,167
23656,2021-10-09,39,Ohio,376
23657,2021-04-13,27,Minnesota,114
23658,2021-10-09,48,Texas,568
23659,2021-06-09,38,North Dakota,4
23660,2021-06-20,42,Pennsylvania,27
23661,2021-09-15,49,Utah,84
23662,2021-10-10,18,Indiana,160
23663,2021-08-15,54,West Virginia,57
23664,2021-04-11,11,District of Columbia,19
23665,2021-10-12,53,Washington,113
23666,2021-07-02,20,Kansas,19
23667,2021-09-21,24,Maryland,91
23668,2021-06-28,16,Idaho,10
23669,2021-09-14,01,Alabama,284
23670,2021-09-19,27,Minnesota,86
23671,2021-04-18,27,Minnesota,90
23672,2021-09-11,56,Wyoming,33
