0.025,06037,1 wk ahead inc case,2020-07-12,2020-07-18,8238,forecast_date,location,quantile,target,target_end_date,type,value
0.025,12111,1 wk ahead inc case,2020-07-12,2020-07-18,359,,,quantile,,,,
0.100,12111,1 wk ahead inc case,2020-07-12,2020-07-18,465,,,quantile,,,,
0.250,12111,1 wk ahead inc case,2020-07-12,2020-07-18,583,,,quantile,,,,
0.500,12111,1 wk ahead inc case,2020-07-12,2020-07-18,766,,,quantile,,,,
,12111,1 wk ahead inc case,2020-07-12,2020-07-18,766,,,point,,,,
0.750,12111,1 wk ahead inc case,2020-07-12,2020-07-18,978,,,quantile,,,,
0.900,12111,1 wk ahead inc case,2020-07-12,2020-07-18,1236,,,quantile,,,,
0.975,12111,1 wk ahead inc case,2020-07-12,2020-07-18,1580,,,quantile,,,,
0.025,12111,2 wk ahead inc case,2020-07-12,2020-07-25,335,,,quantile,,,,
0.100,12111,2 wk ahead inc case,2020-07-12,2020-07-25,452,,,quantile,,,,
0.250,12111,2 wk ahead inc case,2020-07-12,2020-07-25,614,,,quantile,,,,
0.500,12111,2 wk ahead inc case,2020-07-12,2020-07-25,918,,,quantile,,,,
,12111,2 wk ahead inc case,2020-07-12,2020-07-25,918,,,point,,,,
0.750,12111,2 wk ahead inc case,2020-07-12,2020-07-25,1290,,,quantile,,,,
0.900,12111,2 wk ahead inc case,2020-07-12,2020-07-25,1677,,,quantile,,,,
0.975,12111,2 wk ahead inc case,2020-07-12,2020-07-25,2272,,,quantile,,,,
0.025,12111,3 wk ahead inc case,2020-07-12,2020-08-01,297,,,quantile,,,,
0.100,12111,3 wk ahead inc case,2020-07-12,2020-08-01,452,,,quantile,,,,
0.250,12111,3 wk ahead inc case,2020-07-12,2020-08-01,673,,,quantile,,,,
0.500,12111,3 wk ahead inc case,2020-07-12,2020-08-01,1092,,,quantile,,,,
,12111,3 wk ahead inc case,2020-07-12,2020-08-01,1092,,,point,,,,
0.750,12111,3 wk ahead inc case,2020-07-12,2020-08-01,1750,,,quantile,,,,
0.900,12111,3 wk ahead inc case,2020-07-12,2020-08-01,2458,,,quantile,,,,
0.975,12111,3 wk ahead inc case,2020-07-12,2020-08-01,3358,,,quantile,,,,
0.025,12111,4 wk ahead inc case,2020-07-12,2020-08-08,253,,,quantile,,,,
0.100,12111,4 wk ahead inc case,2020-07-12,2020-08-08,419,,,quantile,,,,
0.250,12111,4 wk ahead inc case,2020-07-12,2020-08-08,684,,,quantile,,,,
0.500,12111,4 wk ahead inc case,2020-07-12,2020-08-08,1290,,,quantile,,,,
,12111,4 wk ahead inc case,2020-07-12,2020-08-08,1290,,,point,,,,
0.750,12111,4 wk ahead inc case,2020-07-12,2020-08-08,2228,,,quantile,,,,
0.900,12111,4 wk ahead inc case,2020-07-12,2020-08-08,3290,,,quantile,,,,
0.975,12111,4 wk ahead inc case,2020-07-12,2020-08-08,4517,,,quantile,,,,
0.025,08013,1 wk ahead inc case,2020-07-12,2020-07-18,22,,,quantile,,,,
0.100,08013,1 wk ahead inc case,2020-07-12,2020-07-18,31,,,quantile,,,,
0.250,08013,1 wk ahead inc case,2020-07-12,2020-07-18,40,,,quantile,,,,
0.500,08013,1 wk ahead inc case,2020-07-12,2020-07-18,54,,,quantile,,,,
,08013,1 wk ahead inc case,2020-07-12,2020-07-18,54,,,point,,,,
0.750,08013,1 wk ahead inc case,2020-07-12,2020-07-18,71,,,quantile,,,,
0.900,08013,1 wk ahead inc case,2020-07-12,2020-07-18,90,,,quantile,,,,
0.975,08013,1 wk ahead inc case,2020-07-12,2020-07-18,108,,,quantile,,,,
0.025,08013,2 wk ahead inc case,2020-07-12,2020-07-25,12,,,quantile,,,,
0.100,08013,2 wk ahead inc case,2020-07-12,2020-07-25,19,,,quantile,,,,
0.250,08013,2 wk ahead inc case,2020-07-12,2020-07-25,29,,,quantile,,,,
0.500,08013,2 wk ahead inc case,2020-07-12,2020-07-25,42,,,quantile,,,,
,08013,2 wk ahead inc case,2020-07-12,2020-07-25,42,,,point,,,,
0.750,08013,2 wk ahead inc case,2020-07-12,2020-07-25,61,,,quantile,,,,
0.900,08013,2 wk ahead inc case,2020-07-12,2020-07-25,81,,,quantile,,,,
0.975,08013,2 wk ahead inc case,2020-07-12,2020-07-25,112,,,quantile,,,,
0.025,08013,3 wk ahead inc case,2020-07-12,2020-08-01,7,,,quantile,,,,
0.100,08013,3 wk ahead inc case,2020-07-12,2020-08-01,13,,,quantile,,,,
0.250,08013,3 wk ahead inc case,2020-07-12,2020-08-01,20,,,quantile,,,,
0.500,08013,3 wk ahead inc case,2020-07-12,2020-08-01,34,,,quantile,,,,
,08013,3 wk ahead inc case,2020-07-12,2020-08-01,34,,,point,,,,
0.750,08013,3 wk ahead inc case,2020-07-12,2020-08-01,54,,,quantile,,,,
0.900,08013,3 wk ahead inc case,2020-07-12,2020-08-01,79,,,quantile,,,,
0.975,08013,3 wk ahead inc case,2020-07-12,2020-08-01,110,,,quantile,,,,
0.025,08013,4 wk ahead inc case,2020-07-12,2020-08-08,4,,,quantile,,,,
0.100,08013,4 wk ahead inc case,2020-07-12,2020-08-08,8,,,quantile,,,,
0.250,08013,4 wk ahead inc case,2020-07-12,2020-08-08,14,,,quantile,,,,
0.500,08013,4 wk ahead inc case,2020-07-12,2020-08-08,27,,,quantile,,,,
,08013,4 wk ahead inc case,2020-07-12,2020-08-08,27,,,point,,,,
0.750,08013,4 wk ahead inc case,2020-07-12,2020-08-08,47,,,quantile,,,,
0.900,08013,4 wk ahead inc case,2020-07-12,2020-08-08,73,,,quantile,,,,
0.975,08013,4 wk ahead inc case,2020-07-12,2020-08-08,96,,,quantile,,,,
0.025,36087,1 wk ahead inc case,2020-07-12,2020-07-18,23,,,quantile,,,,
0.100,36087,1 wk ahead inc case,2020-07-12,2020-07-18,33,,,quantile,,,,
0.250,36087,1 wk ahead inc case,2020-07-12,2020-07-18,46,,,quantile,,,,
0.500,36087,1 wk ahead inc case,2020-07-12,2020-07-18,67,,,quantile,,,,
,36087,1 wk ahead inc case,2020-07-12,2020-07-18,67,,,point,,,,
0.750,36087,1 wk ahead inc case,2020-07-12,2020-07-18,95,,,quantile,,,,
0.900,36087,1 wk ahead inc case,2020-07-12,2020-07-18,130,,,quantile,,,,
0.975,36087,1 wk ahead inc case,2020-07-12,2020-07-18,195,,,quantile,,,,
0.025,36087,2 wk ahead inc case,2020-07-12,2020-07-25,16,,,quantile,,,,
0.100,36087,2 wk ahead inc case,2020-07-12,2020-07-25,26,,,quantile,,,,
0.250,36087,2 wk ahead inc case,2020-07-12,2020-07-25,39,,,quantile,,,,
0.500,36087,2 wk ahead inc case,2020-07-12,2020-07-25,63,,,quantile,,,,
,36087,2 wk ahead inc case,2020-07-12,2020-07-25,63,,,point,,,,
0.750,36087,2 wk ahead inc case,2020-07-12,2020-07-25,107,,,quantile,,,,
0.900,36087,2 wk ahead inc case,2020-07-12,2020-07-25,165,,,quantile,,,,
0.975,36087,2 wk ahead inc case,2020-07-12,2020-07-25,282,,,quantile,,,,
0.025,36087,3 wk ahead inc case,2020-07-12,2020-08-01,11,,,quantile,,,,
0.100,36087,3 wk ahead inc case,2020-07-12,2020-08-01,20,,,quantile,,,,
0.250,36087,3 wk ahead inc case,2020-07-12,2020-08-01,34,,,quantile,,,,
0.500,36087,3 wk ahead inc case,2020-07-12,2020-08-01,66,,,quantile,,,,
,36087,3 wk ahead inc case,2020-07-12,2020-08-01,66,,,point,,,,
0.750,36087,3 wk ahead inc case,2020-07-12,2020-08-01,126,,,quantile,,,,
0.900,36087,3 wk ahead inc case,2020-07-12,2020-08-01,230,,,quantile,,,,
0.975,36087,3 wk ahead inc case,2020-07-12,2020-08-01,448,,,quantile,,,,
0.025,36087,4 wk ahead inc case,2020-07-12,2020-08-08,7,,,quantile,,,,
0.100,36087,4 wk ahead inc case,2020-07-12,2020-08-08,15,,,quantile,,,,
0.250,36087,4 wk ahead inc case,2020-07-12,2020-08-08,28,,,quantile,,,,
0.500,36087,4 wk ahead inc case,2020-07-12,2020-08-08,63,,,quantile,,,,
,36087,4 wk ahead inc case,2020-07-12,2020-08-08,63,,,point,,,,
0.750,36087,4 wk ahead inc case,2020-07-12,2020-08-08,140,,,quantile,,,,
0.900,36087,4 wk ahead inc case,2020-07-12,2020-08-08,304,,,quantile,,,,
0.975,36087,4 wk ahead inc case,2020-07-12,2020-08-08,726,,,quantile,,,,
0.025,24027,1 wk ahead inc case,2020-07-12,2020-07-18,75,,,quantile,,,,
0.100,24027,1 wk ahead inc case,2020-07-12,2020-07-18,97,,,quantile,,,,
0.250,24027,1 wk ahead inc case,2020-07-12,2020-07-18,124,,,quantile,,,,
0.500,24027,1 wk ahead inc case,2020-07-12,2020-07-18,166,,,quantile,,,,
,24027,1 wk ahead inc case,2020-07-12,2020-07-18,166,,,point,,,,
0.750,24027,1 wk ahead inc case,2020-07-12,2020-07-18,218,,,quantile,,,,
0.900,24027,1 wk ahead inc case,2020-07-12,2020-07-18,274,,,quantile,,,,
0.975,24027,1 wk ahead inc case,2020-07-12,2020-07-18,340,,,quantile,,,,
0.025,24027,2 wk ahead inc case,2020-07-12,2020-07-25,57,,,quantile,,,,
0.100,24027,2 wk ahead inc case,2020-07-12,2020-07-25,83,,,quantile,,,,
0.250,24027,2 wk ahead inc case,2020-07-12,2020-07-25,115,,,quantile,,,,
0.500,24027,2 wk ahead inc case,2020-07-12,2020-07-25,180,,,quantile,,,,
,24027,2 wk ahead inc case,2020-07-12,2020-07-25,180,,,point,,,,
0.750,24027,2 wk ahead inc case,2020-07-12,2020-07-25,267,,,quantile,,,,
0.900,24027,2 wk ahead inc case,2020-07-12,2020-07-25,353,,,quantile,,,,
0.975,24027,2 wk ahead inc case,2020-07-12,2020-07-25,463,,,quantile,,,,
0.025,24027,3 wk ahead inc case,2020-07-12,2020-08-01,46,,,quantile,,,,
0.100,24027,3 wk ahead inc case,2020-07-12,2020-08-01,76,,,quantile,,,,
0.250,24027,3 wk ahead inc case,2020-07-12,2020-08-01,114,,,quantile,,,,
0.500,24027,3 wk ahead inc case,2020-07-12,2020-08-01,212,,,quantile,,,,
,24027,3 wk ahead inc case,2020-07-12,2020-08-01,212,,,point,,,,
0.750,24027,3 wk ahead inc case,2020-07-12,2020-08-01,332,,,quantile,,,,
0.900,24027,3 wk ahead inc case,2020-07-12,2020-08-01,473,,,quantile,,,,
0.975,24027,3 wk ahead inc case,2020-07-12,2020-08-01,635,,,quantile,,,,
0.025,24027,4 wk ahead inc case,2020-07-12,2020-08-08,35,,,quantile,,,,
0.100,24027,4 wk ahead inc case,2020-07-12,2020-08-08,64,,,quantile,,,,
0.250,24027,4 wk ahead inc case,2020-07-12,2020-08-08,105,,,quantile,,,,
0.500,24027,4 wk ahead inc case,2020-07-12,2020-08-08,220,,,quantile,,,,
,24027,4 wk ahead inc case,2020-07-12,2020-08-08,220,,,point,,,,
0.750,24027,4 wk ahead inc case,2020-07-12,2020-08-08,406,,,quantile,,,,
0.900,24027,4 wk ahead inc case,2020-07-12,2020-08-08,608,,,quantile,,,,
0.975,24027,4 wk ahead inc case,2020-07-12,2020-08-08,897,,,quantile,,,,
0.025,08123,1 wk ahead inc case,2020-07-12,2020-07-18,64,,,quantile,,,,
0.100,08123,1 wk ahead inc case,2020-07-12,2020-07-18,86,,,quantile,,,,
0.250,08123,1 wk ahead inc case,2020-07-12,2020-07-18,109,,,quantile,,,,
0.500,08123,1 wk ahead inc case,2020-07-12,2020-07-18,143,,,quantile,,,,
,08123,1 wk ahead inc case,2020-07-12,2020-07-18,143,,,point,,,,
0.750,08123,1 wk ahead inc case,2020-07-12,2020-07-18,186,,,quantile,,,,
0.900,08123,1 wk ahead inc case,2020-07-12,2020-07-18,226,,,quantile,,,,
0.975,08123,1 wk ahead inc case,2020-07-12,2020-07-18,279,,,quantile,,,,
0.025,08123,2 wk ahead inc case,2020-07-12,2020-07-25,67,,,quantile,,,,
0.100,08123,2 wk ahead inc case,2020-07-12,2020-07-25,91,,,quantile,,,,
0.250,08123,2 wk ahead inc case,2020-07-12,2020-07-25,124,,,quantile,,,,
0.500,08123,2 wk ahead inc case,2020-07-12,2020-07-25,185,,,quantile,,,,
,08123,2 wk ahead inc case,2020-07-12,2020-07-25,185,,,point,,,,
0.750,08123,2 wk ahead inc case,2020-07-12,2020-07-25,268,,,quantile,,,,
0.900,08123,2 wk ahead inc case,2020-07-12,2020-07-25,349,,,quantile,,,,
0.975,08123,2 wk ahead inc case,2020-07-12,2020-07-25,445,,,quantile,,,,
0.025,08123,3 wk ahead inc case,2020-07-12,2020-08-01,65,,,quantile,,,,
0.100,08123,3 wk ahead inc case,2020-07-12,2020-08-01,97,,,quantile,,,,
0.250,08123,3 wk ahead inc case,2020-07-12,2020-08-01,142,,,quantile,,,,
0.500,08123,3 wk ahead inc case,2020-07-12,2020-08-01,248,,,quantile,,,,
,08123,3 wk ahead inc case,2020-07-12,2020-08-01,248,,,point,,,,
0.750,08123,3 wk ahead inc case,2020-07-12,2020-08-01,415,,,quantile,,,,
0.900,08123,3 wk ahead inc case,2020-07-12,2020-08-01,571,,,quantile,,,,
0.975,08123,3 wk ahead inc case,2020-07-12,2020-08-01,756,,,quantile,,,,
0.025,08123,4 wk ahead inc case,2020-07-12,2020-08-08,58,,,quantile,,,,
0.100,08123,4 wk ahead inc case,2020-07-12,2020-08-08,91,,,quantile,,,,
0.250,08123,4 wk ahead inc case,2020-07-12,2020-08-08,171,,,quantile,,,,
0.500,08123,4 wk ahead inc case,2020-07-12,2020-08-08,328,,,quantile,,,,
,08123,4 wk ahead inc case,2020-07-12,2020-08-08,328,,,point,,,,
0.750,08123,4 wk ahead inc case,2020-07-12,2020-08-08,603,,,quantile,,,,
0.900,08123,4 wk ahead inc case,2020-07-12,2020-08-08,884,,,quantile,,,,
0.975,08123,4 wk ahead inc case,2020-07-12,2020-08-08,1216,,,quantile,,,,
0.025,21067,1 wk ahead inc case,2020-07-12,2020-07-18,65,,,quantile,,,,
0.100,21067,1 wk ahead inc case,2020-07-12,2020-07-18,99,,,quantile,,,,
0.250,21067,1 wk ahead inc case,2020-07-12,2020-07-18,149,,,quantile,,,,
0.500,21067,1 wk ahead inc case,2020-07-12,2020-07-18,231,,,quantile,,,,
,21067,1 wk ahead inc case,2020-07-12,2020-07-18,231,,,point,,,,
0.750,21067,1 wk ahead inc case,2020-07-12,2020-07-18,357,,,quantile,,,,
0.900,21067,1 wk ahead inc case,2020-07-12,2020-07-18,504,,,quantile,,,,
0.975,21067,1 wk ahead inc case,2020-07-12,2020-07-18,711,,,quantile,,,,
0.025,21067,2 wk ahead inc case,2020-07-12,2020-07-25,45,,,quantile,,,,
0.100,21067,2 wk ahead inc case,2020-07-12,2020-07-25,73,,,quantile,,,,
0.250,21067,2 wk ahead inc case,2020-07-12,2020-07-25,128,,,quantile,,,,
0.500,21067,2 wk ahead inc case,2020-07-12,2020-07-25,232,,,quantile,,,,
,21067,2 wk ahead inc case,2020-07-12,2020-07-25,232,,,point,,,,
0.750,21067,2 wk ahead inc case,2020-07-12,2020-07-25,395,,,quantile,,,,
0.900,21067,2 wk ahead inc case,2020-07-12,2020-07-25,577,,,quantile,,,,
0.975,21067,2 wk ahead inc case,2020-07-12,2020-07-25,879,,,quantile,,,,
0.025,21067,3 wk ahead inc case,2020-07-12,2020-08-01,28,,,quantile,,,,
0.100,21067,3 wk ahead inc case,2020-07-12,2020-08-01,60,,,quantile,,,,
0.250,21067,3 wk ahead inc case,2020-07-12,2020-08-01,115,,,quantile,,,,
0.500,21067,3 wk ahead inc case,2020-07-12,2020-08-01,238,,,quantile,,,,
,21067,3 wk ahead inc case,2020-07-12,2020-08-01,238,,,point,,,,
0.750,21067,3 wk ahead inc case,2020-07-12,2020-08-01,454,,,quantile,,,,
0.900,21067,3 wk ahead inc case,2020-07-12,2020-08-01,728,,,quantile,,,,
0.975,21067,3 wk ahead inc case,2020-07-12,2020-08-01,1244,,,quantile,,,,
0.025,21067,4 wk ahead inc case,2020-07-12,2020-08-08,17,,,quantile,,,,
0.100,21067,4 wk ahead inc case,2020-07-12,2020-08-08,45,,,quantile,,,,
0.250,21067,4 wk ahead inc case,2020-07-12,2020-08-08,100,,,quantile,,,,
0.500,21067,4 wk ahead inc case,2020-07-12,2020-08-08,240,,,quantile,,,,
,21067,4 wk ahead inc case,2020-07-12,2020-08-08,240,,,point,,,,
0.750,21067,4 wk ahead inc case,2020-07-12,2020-08-08,488,,,quantile,,,,
0.900,21067,4 wk ahead inc case,2020-07-12,2020-08-08,833,,,quantile,,,,
0.975,21067,4 wk ahead inc case,2020-07-12,2020-08-08,1335,,,quantile,,,,
0.025,37063,1 wk ahead inc case,2020-07-12,2020-07-18,109,,,quantile,,,,
0.100,37063,1 wk ahead inc case,2020-07-12,2020-07-18,164,,,quantile,,,,
0.250,37063,1 wk ahead inc case,2020-07-12,2020-07-18,237,,,quantile,,,,
0.500,37063,1 wk ahead inc case,2020-07-12,2020-07-18,348,,,quantile,,,,
,37063,1 wk ahead inc case,2020-07-12,2020-07-18,348,,,point,,,,
0.750,37063,1 wk ahead inc case,2020-07-12,2020-07-18,477,,,quantile,,,,
0.900,37063,1 wk ahead inc case,2020-07-12,2020-07-18,627,,,quantile,,,,
0.975,37063,1 wk ahead inc case,2020-07-12,2020-07-18,778,,,quantile,,,,
0.025,37063,2 wk ahead inc case,2020-07-12,2020-07-25,61,,,quantile,,,,
0.100,37063,2 wk ahead inc case,2020-07-12,2020-07-25,118,,,quantile,,,,
0.250,37063,2 wk ahead inc case,2020-07-12,2020-07-25,192,,,quantile,,,,
0.500,37063,2 wk ahead inc case,2020-07-12,2020-07-25,301,,,quantile,,,,
,37063,2 wk ahead inc case,2020-07-12,2020-07-25,301,,,point,,,,
0.750,37063,2 wk ahead inc case,2020-07-12,2020-07-25,472,,,quantile,,,,
0.900,37063,2 wk ahead inc case,2020-07-12,2020-07-25,665,,,quantile,,,,
0.975,37063,2 wk ahead inc case,2020-07-12,2020-07-25,865,,,quantile,,,,
0.025,37063,3 wk ahead inc case,2020-07-12,2020-08-01,44,,,quantile,,,,
0.100,37063,3 wk ahead inc case,2020-07-12,2020-08-01,82,,,quantile,,,,
0.250,37063,3 wk ahead inc case,2020-07-12,2020-08-01,155,,,quantile,,,,
0.500,37063,3 wk ahead inc case,2020-07-12,2020-08-01,286,,,quantile,,,,
,37063,3 wk ahead inc case,2020-07-12,2020-08-01,286,,,point,,,,
0.750,37063,3 wk ahead inc case,2020-07-12,2020-08-01,487,,,quantile,,,,
0.900,37063,3 wk ahead inc case,2020-07-12,2020-08-01,719,,,quantile,,,,
0.975,37063,3 wk ahead inc case,2020-07-12,2020-08-01,1012,,,quantile,,,,
0.025,37063,4 wk ahead inc case,2020-07-12,2020-08-08,27,,,quantile,,,,
0.100,37063,4 wk ahead inc case,2020-07-12,2020-08-08,57,,,quantile,,,,
0.250,37063,4 wk ahead inc case,2020-07-12,2020-08-08,113,,,quantile,,,,
0.500,37063,4 wk ahead inc case,2020-07-12,2020-08-08,244,,,quantile,,,,
,37063,4 wk ahead inc case,2020-07-12,2020-08-08,244,,,point,,,,
0.750,37063,4 wk ahead inc case,2020-07-12,2020-08-08,490,,,quantile,,,,
0.900,37063,4 wk ahead inc case,2020-07-12,2020-08-08,788,,,quantile,,,,
0.975,37063,4 wk ahead inc case,2020-07-12,2020-08-08,1122,,,quantile,,,,
0.025,45083,1 wk ahead inc case,2020-07-12,2020-07-18,204,,,quantile,,,,
0.100,45083,1 wk ahead inc case,2020-07-12,2020-07-18,276,,,quantile,,,,
0.250,45083,1 wk ahead inc case,2020-07-12,2020-07-18,366,,,quantile,,,,
0.500,45083,1 wk ahead inc case,2020-07-12,2020-07-18,512,,,quantile,,,,
,45083,1 wk ahead inc case,2020-07-12,2020-07-18,512,,,point,,,,
0.750,45083,1 wk ahead inc case,2020-07-12,2020-07-18,726,,,quantile,,,,
0.900,45083,1 wk ahead inc case,2020-07-12,2020-07-18,996,,,quantile,,,,
0.975,45083,1 wk ahead inc case,2020-07-12,2020-07-18,1275,,,quantile,,,,
0.025,45083,2 wk ahead inc case,2020-07-12,2020-07-25,179,,,quantile,,,,
0.100,45083,2 wk ahead inc case,2020-07-12,2020-07-25,268,,,quantile,,,,
0.250,45083,2 wk ahead inc case,2020-07-12,2020-07-25,396,,,quantile,,,,
0.500,45083,2 wk ahead inc case,2020-07-12,2020-07-25,598,,,quantile,,,,
,45083,2 wk ahead inc case,2020-07-12,2020-07-25,598,,,point,,,,
0.750,45083,2 wk ahead inc case,2020-07-12,2020-07-25,934,,,quantile,,,,
0.900,45083,2 wk ahead inc case,2020-07-12,2020-07-25,1325,,,quantile,,,,
0.975,45083,2 wk ahead inc case,2020-07-12,2020-07-25,1850,,,quantile,,,,
0.025,45083,3 wk ahead inc case,2020-07-12,2020-08-01,152,,,quantile,,,,
0.100,45083,3 wk ahead inc case,2020-07-12,2020-08-01,247,,,quantile,,,,
0.250,45083,3 wk ahead inc case,2020-07-12,2020-08-01,425,,,quantile,,,,
0.500,45083,3 wk ahead inc case,2020-07-12,2020-08-01,726,,,quantile,,,,
,45083,3 wk ahead inc case,2020-07-12,2020-08-01,726,,,point,,,,
0.750,45083,3 wk ahead inc case,2020-07-12,2020-08-01,1328,,,quantile,,,,
0.900,45083,3 wk ahead inc case,2020-07-12,2020-08-01,1930,,,quantile,,,,
0.975,45083,3 wk ahead inc case,2020-07-12,2020-08-01,3005,,,quantile,,,,
0.025,45083,4 wk ahead inc case,2020-07-12,2020-08-08,126,,,quantile,,,,
0.100,45083,4 wk ahead inc case,2020-07-12,2020-08-08,237,,,quantile,,,,
0.250,45083,4 wk ahead inc case,2020-07-12,2020-08-08,417,,,quantile,,,,
0.500,45083,4 wk ahead inc case,2020-07-12,2020-08-08,832,,,quantile,,,,
,45083,4 wk ahead inc case,2020-07-12,2020-08-08,832,,,point,,,,
0.750,45083,4 wk ahead inc case,2020-07-12,2020-08-08,1659,,,quantile,,,,
0.900,45083,4 wk ahead inc case,2020-07-12,2020-08-08,2708,,,quantile,,,,
0.975,45083,4 wk ahead inc case,2020-07-12,2020-08-08,4390,,,quantile,,,,
0.025,31109,1 wk ahead inc case,2020-07-12,2020-07-18,106,,,quantile,,,,
0.100,31109,1 wk ahead inc case,2020-07-12,2020-07-18,154,,,quantile,,,,
0.250,31109,1 wk ahead inc case,2020-07-12,2020-07-18,208,,,quantile,,,,
0.500,31109,1 wk ahead inc case,2020-07-12,2020-07-18,290,,,quantile,,,,
,31109,1 wk ahead inc case,2020-07-12,2020-07-18,290,,,point,,,,
0.750,31109,1 wk ahead inc case,2020-07-12,2020-07-18,406,,,quantile,,,,
0.900,31109,1 wk ahead inc case,2020-07-12,2020-07-18,542,,,quantile,,,,
0.975,31109,1 wk ahead inc case,2020-07-12,2020-07-18,706,,,quantile,,,,
0.025,31109,2 wk ahead inc case,2020-07-12,2020-07-25,103,,,quantile,,,,
0.100,31109,2 wk ahead inc case,2020-07-12,2020-07-25,164,,,quantile,,,,
0.250,31109,2 wk ahead inc case,2020-07-12,2020-07-25,245,,,quantile,,,,
0.500,31109,2 wk ahead inc case,2020-07-12,2020-07-25,396,,,quantile,,,,
,31109,2 wk ahead inc case,2020-07-12,2020-07-25,396,,,point,,,,
0.750,31109,2 wk ahead inc case,2020-07-12,2020-07-25,615,,,quantile,,,,
0.900,31109,2 wk ahead inc case,2020-07-12,2020-07-25,872,,,quantile,,,,
0.975,31109,2 wk ahead inc case,2020-07-12,2020-07-25,1226,,,quantile,,,,
0.025,31109,3 wk ahead inc case,2020-07-12,2020-08-01,97,,,quantile,,,,
0.100,31109,3 wk ahead inc case,2020-07-12,2020-08-01,159,,,quantile,,,,
0.250,31109,3 wk ahead inc case,2020-07-12,2020-08-01,284,,,quantile,,,,
0.500,31109,3 wk ahead inc case,2020-07-12,2020-08-01,571,,,quantile,,,,
,31109,3 wk ahead inc case,2020-07-12,2020-08-01,571,,,point,,,,
0.750,31109,3 wk ahead inc case,2020-07-12,2020-08-01,1023,,,quantile,,,,
0.900,31109,3 wk ahead inc case,2020-07-12,2020-08-01,1486,,,quantile,,,,
0.975,31109,3 wk ahead inc case,2020-07-12,2020-08-01,2019,,,quantile,,,,
0.025,31109,4 wk ahead inc case,2020-07-12,2020-08-08,95,,,quantile,,,,
0.100,31109,4 wk ahead inc case,2020-07-12,2020-08-08,162,,,quantile,,,,
0.250,31109,4 wk ahead inc case,2020-07-12,2020-08-08,324,,,quantile,,,,
0.500,31109,4 wk ahead inc case,2020-07-12,2020-08-08,731,,,quantile,,,,
,31109,4 wk ahead inc case,2020-07-12,2020-08-08,731,,,point,,,,
0.750,31109,4 wk ahead inc case,2020-07-12,2020-08-08,1521,,,quantile,,,,
0.900,31109,4 wk ahead inc case,2020-07-12,2020-08-08,2396,,,quantile,,,,
0.975,31109,4 wk ahead inc case,2020-07-12,2020-08-08,3451,,,quantile,,,,
0.025,12033,1 wk ahead inc case,2020-07-12,2020-07-18,718,,,quantile,,,,
0.100,12033,1 wk ahead inc case,2020-07-12,2020-07-18,982,,,quantile,,,,
0.250,12033,1 wk ahead inc case,2020-07-12,2020-07-18,1337,,,quantile,,,,
0.500,12033,1 wk ahead inc case,2020-07-12,2020-07-18,1832,,,quantile,,,,
,12033,1 wk ahead inc case,2020-07-12,2020-07-18,1832,,,point,,,,
0.750,12033,1 wk ahead inc case,2020-07-12,2020-07-18,2486,,,quantile,,,,
0.900,12033,1 wk ahead inc case,2020-07-12,2020-07-18,3303,,,quantile,,,,
0.975,12033,1 wk ahead inc case,2020-07-12,2020-07-18,4588,,,quantile,,,,
0.025,12033,2 wk ahead inc case,2020-07-12,2020-07-25,748,,,quantile,,,,
0.100,12033,2 wk ahead inc case,2020-07-12,2020-07-25,1187,,,quantile,,,,
0.250,12033,2 wk ahead inc case,2020-07-12,2020-07-25,1812,,,quantile,,,,
0.500,12033,2 wk ahead inc case,2020-07-12,2020-07-25,2693,,,quantile,,,,
,12033,2 wk ahead inc case,2020-07-12,2020-07-25,2693,,,point,,,,
0.750,12033,2 wk ahead inc case,2020-07-12,2020-07-25,4074,,,quantile,,,,
0.900,12033,2 wk ahead inc case,2020-07-12,2020-07-25,5910,,,quantile,,,,
0.975,12033,2 wk ahead inc case,2020-07-12,2020-07-25,7628,,,quantile,,,,
0.025,12033,3 wk ahead inc case,2020-07-12,2020-08-01,823,,,quantile,,,,
0.100,12033,3 wk ahead inc case,2020-07-12,2020-08-01,1409,,,quantile,,,,
