forecast_date,location,location_name,target,type,target_end_date,quantile,value
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.300,7.165777264952391
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.350,7.991632581643453
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.400,8.775288516615769
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.450,9.533484702877733
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.500,10.279659975056006
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.550,11.02583524723428
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.600,11.784031433496246
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.650,12.567687368468562
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.700,13.393542685159623
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.750,14.284770420947227
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.800,15.277194767966954
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.850,16.43398655084944
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.900,17.889494758488638
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.950,20.046777179357854
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.975,21.917897955351336
2020-05-30,01,Alabama,12 day ahead inc death,quantile,2020-06-11,0.990,24.09348022716386
2020-05-30,01,Alabama,12 day ahead inc hosp,point,2020-06-11,,30.884235198154663
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.010,0.0
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.025,0.0
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.050,0.0
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.100,0.0
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.150,0.0
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.200,0.0
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.250,0.0
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.300,3.5868765969765235
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.350,10.82660616651297
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.400,17.69640155330486
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.450,24.343008093520318
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.500,30.884235198154663
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.550,37.425462302789015
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.600,44.07206884300448
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.650,50.94186422979638
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.700,58.18159379933281
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.750,65.99440030619729
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.800,74.69433084540378
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.850,84.83516242579066
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.900,97.59464413715003
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.950,116.50611811637552
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.975,132.9090014499964
2020-05-30,01,Alabama,12 day ahead inc hosp,quantile,2020-06-11,0.990,151.980898168308
2020-05-30,01,Alabama,13 day ahead cum death,point,2020-06-12,,793.2046558398724
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.010,655.8475779946908
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.025,677.480378915374
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.050,696.0857811426583
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.100,717.5366183484024
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.150,732.0093963730397
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.200,743.5119015506216
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.250,753.3800267905053
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.300,762.2419082431529
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.350,770.4537620933781
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.400,778.246008358303
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.450,785.7850967985493
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.500,793.2046558398724
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.550,800.6242148811957
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.600,808.1633033214418
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.650,815.9555495863667
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.700,824.1674034365919
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.750,833.0292848892395
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.800,842.8974101291233
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.850,854.3999153067051
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.900,868.8726933313426
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.950,890.3235305370865
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.975,908.9289327643709
2020-05-30,01,Alabama,13 day ahead cum death,quantile,2020-06-12,0.990,930.561733685054
2020-05-30,01,Alabama,13 day ahead inc death,point,2020-06-12,,10.318736026710221
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.010,0.0
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.025,0.0
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.050,0.2313007539856926
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.100,2.4593324577436944
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.150,3.962574870664972
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.200,5.157304286700559
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.250,6.18227574493474
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.300,7.102731792503683
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.350,7.955671495949371
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.400,8.765027865363873
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.450,9.548089519377358
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.500,10.318736026710221
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.550,11.089382534043086
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.600,11.872444188056571
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.650,12.681800557471073
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.700,13.53474026091676
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.750,14.455196308485704
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.800,15.480167766719884
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.850,16.67489718275547
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.900,18.178139595676754
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.950,20.406171299434753
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.975,22.33865652721221
2020-05-30,01,Alabama,13 day ahead inc death,quantile,2020-06-12,0.990,24.58558823575461
2020-05-30,01,Alabama,13 day ahead inc hosp,point,2020-06-12,,31.135856215920107
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.010,0.0
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.025,0.0
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.050,0.0
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.100,0.0
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.150,0.0
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.200,0.0
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.250,0.0
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.300,2.943265480502845
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.350,10.420426028198861
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.400,17.515520194838203
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.450,24.380105911917607
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.500,31.135856215920107
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.550,37.89160651992262
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.600,44.75619223700203
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.650,51.851286403641375
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.700,59.328446951337376
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.750,67.3974788148646
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.800,76.38272843926674
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.850,86.85613425994211
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.900,100.03407030643089
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.950,119.56575664610429
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.975,136.50658170767676
2020-05-30,01,Alabama,13 day ahead inc hosp,quantile,2020-06-12,0.990,156.2039519398391
2020-05-30,01,Alabama,14 day ahead cum death,point,2020-06-13,,807.0417060505523
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.010,665.4572709550846
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.025,687.7558517485684
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.050,706.9338613961173
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.100,729.0448782854203
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.150,743.9630764083447
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.200,755.8195873599408
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.250,765.9914180326568
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.300,775.1260363503989
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.350,783.5906215520523
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.400,791.6226851548298
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.450,799.3937996448318
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.500,807.0417060505523
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.550,814.6896124562728
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.600,822.4607269462749
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.650,830.4927905490523
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.700,838.9573757507058
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.750,848.0919940684479
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.800,858.2638247411638
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.850,870.1203356927599
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.900,885.0385338156844
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.950,907.1495507049873
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.975,926.3275603525362
2020-05-30,01,Alabama,14 day ahead cum death,quantile,2020-06-13,0.990,948.62614114602
2020-05-30,01,Alabama,14 day ahead inc death,point,2020-06-13,,10.370504982979941
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.010,0.0
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.025,0.0
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.050,0.0
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.100,2.269217215678591
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.150,3.8187240280242865
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.200,5.050222922111095
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.250,6.1067393184968175
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.300,7.055523695463142
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.350,7.934713817860537
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.400,8.768979267826142
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.450,9.57614074554326
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.500,10.370504982979941
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.550,11.164869220416625
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.600,11.972030698133743
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.650,12.806296148099348
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.700,13.68548627049674
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.750,14.634270647463069
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.800,15.69078704384879
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.850,16.922285937935598
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.900,18.471792750281303
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.950,20.768395263236073
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.975,22.760355441754136
2020-05-30,01,Alabama,14 day ahead inc death,quantile,2020-06-13,0.990,25.076439633721606
2020-05-30,01,Alabama,14 day ahead inc hosp,point,2020-06-13,,31.38094219265612
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.010,0.0
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.025,0.0
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.050,0.0
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.100,0.0
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.150,0.0
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.200,0.0
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.250,0.0
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.300,2.3206848271723075
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.350,10.027965506635276
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.400,17.341421174824703
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.450,24.417274171730888
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.500,31.38094219265612
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.550,38.34461021358136
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.600,45.420463210487554
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.650,52.73391887867699
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.700,60.44119955813994
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.750,68.75856722558925
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.800,78.02035054407712
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.850,88.81609015872795
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.900,102.39959572055487
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.950,122.53239717678161
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.975,139.99459995527516
2020-05-30,01,Alabama,14 day ahead inc hosp,quantile,2020-06-13,0.990,160.29818445880073
2020-05-30,01,Alabama,15 day ahead cum death,point,2020-06-14,,820.9357971855932
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.010,675.2466154031486
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.025,698.191665743759
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.050,717.9256748661832
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.100,740.6777235416486
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.150,756.0284227673917
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.200,768.228671884944
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.250,778.6953992970238
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.300,788.0948440008815
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.350,796.8048303162922
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.400,805.069755578198
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.450,813.0661664182927
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.500,820.9357971855932
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.550,828.8054279528936
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.600,836.8018387929884
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.650,845.0667640548943
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.700,853.7767503703049
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.750,863.1761950741626
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.800,873.6429224862424
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.850,885.8431716037946
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.900,901.1938708295378
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.950,923.9459195050032
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.975,943.6799286274273
2020-05-30,01,Alabama,15 day ahead cum death,quantile,2020-06-14,0.990,966.6249789680378
2020-05-30,01,Alabama,15 day ahead inc death,point,2020-06-14,,10.427545907341045
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.010,0.0
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.025,0.0
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.050,0.0
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.100,2.091389567794069
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.150,3.6858189237098635
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.200,4.953020831352576
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.250,6.040167234312657
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.300,7.016458303842906
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.350,7.92113747621744
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.400,8.779589542031717
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.450,9.610151850491851
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.500,10.427545907341045
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.550,11.244939964190241
2020-05-30,01,Alabama,15 day ahead inc death,quantile,2020-06-14,0.600,12.075502272650375
