forecast_date,location,target,type,target_end_date,quantile,value
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.250,3372.455469619477
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.300,3388.847549941739
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.350,3404.0372552686317
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.400,3418.4508002193293
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.450,3432.3960717657274
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.500,3446.120246300335
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.550,3459.844420834942
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.600,3473.7896923813396
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.650,3488.203237332038
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.700,3503.39294265893
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.750,3519.7850229811925
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.800,3538.0383817545703
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.850,3559.314900717913
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.900,3586.0856199081654
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.950,3625.7638584780652
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.975,3660.178813063869
2020-07-05,24,2 wk ahead cum death,quantile,2020-07-18,0.990,3700.193635218977
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.010,3236.0
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.025,3238.565566147303
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.050,3291.349623386749
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.100,3352.2062608875285
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.150,3393.2659452917687
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.200,3425.898880837776
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.250,3453.895033844573
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.300,3479.03644450216
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.350,3502.3337082956077
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.400,3524.440533391197
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.450,3545.8291425113816
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.500,3566.8786433146665
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.550,3587.928144117951
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.600,3609.316753238136
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.650,3631.423578333725
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.700,3654.720842127173
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.750,3679.86225278476
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.800,3707.858405791557
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.850,3740.491341337564
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.900,3781.551025741805
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.950,3842.407663242584
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.975,3895.1917204820293
2020-07-05,24,3 wk ahead cum death,quantile,2020-07-25,0.990,3956.564594236533
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.010,3236.0
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.025,3251.0414063163344
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.050,3320.260274467208
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.100,3400.065196399657
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.150,3453.9091983527637
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.200,3496.7027042154955
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.250,3533.4157218397063
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.300,3566.3851463297583
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.350,3596.9362315462554
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.400,3625.926223819575
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.450,3653.9743768424587
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.500,3681.5778369958666
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.550,3709.181297149274
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.600,3737.229450172159
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.650,3766.219442445478
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.700,3796.770527661976
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.750,3829.739952152027
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.800,3866.4529697762378
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.850,3909.2464756389704
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.900,3963.090477592077
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.950,4042.8953995245256
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.975,4112.114267675399
2020-07-05,24,4 wk ahead cum death,quantile,2020-08-01,0.990,4192.596160857313
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.010,3236.0
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.025,3266.1719867032234
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.050,3349.9598185241657
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.100,3446.5618225151125
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.150,3511.738735988761
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.200,3563.5392806674126
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.250,3607.979535593741
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.300,3647.8882580014015
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.350,3684.869636900688
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.400,3719.961349059183
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.450,3753.912986685604
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.500,3787.326333924519
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.550,3820.739681163433
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.600,3854.691318789855
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.650,3889.78303094835
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.700,3926.7644098476367
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.750,3966.6731322552973
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.800,4011.1133871816246
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.850,4062.913931860277
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.900,4128.090845333926
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.950,4224.6928493248715
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.975,4308.480681145815
2020-07-05,24,5 wk ahead cum death,quantile,2020-08-08,0.990,4405.9021431070105
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.010,3236.0
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.025,3282.2956644257324
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.050,3379.073713169856
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.100,3490.6526053292187
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.150,3565.9343541471626
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.200,3625.7659016276616
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.250,3677.096041863924
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.300,3723.192094220765
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.350,3765.9069564144593
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.400,3806.439183540794
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.450,3845.6545823611664
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.500,3884.248235848973
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.550,3922.8418893367793
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.600,3962.057288157152
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.650,4002.589515283487
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.700,4045.304377477181
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.750,4091.4004298340224
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.800,4142.7305700702855
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.850,4202.562117550783
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.900,4277.843866368727
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.950,4389.4227585280905
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.975,4486.200807272213
2020-07-05,24,6 wk ahead cum death,quantile,2020-08-15,0.990,4598.7262037349465
2020-07-05,24,1 wk ahead cum death,point,2020-07-11,nan,3327.1732226069676
2020-07-05,24,2 wk ahead cum death,point,2020-07-18,nan,3401.7749060549518
2020-07-05,24,3 wk ahead cum death,point,2020-07-25,nan,3462.8478327233684
2020-07-05,24,4 wk ahead cum death,point,2020-08-01,nan,3512.786945599591
2020-07-05,24,5 wk ahead cum death,point,2020-08-08,nan,3553.5941195855225
2020-07-05,24,6 wk ahead cum death,point,2020-08-15,nan,3586.915823125963
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.010,8213.0
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.025,8213.0
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.050,8237.497599214128
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.100,8280.10248366047
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.150,8308.847796929276
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.200,8331.693660670348
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.250,8351.293377525908
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.300,8368.894529016916
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.350,8385.204618969276
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.400,8400.68129936689
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.450,8415.655166761746
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.500,8430.391629146243
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.550,8445.128091530742
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.600,8460.101958925596
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.650,8475.578639323208
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.700,8491.88872927557
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.750,8509.489880766578
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.800,8529.089597622138
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.850,8551.93546136321
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.900,8580.680774632017
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.950,8623.285659078358
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.975,8660.239042499632
2020-07-05,25,1 wk ahead cum death,quantile,2020-07-11,0.990,8703.205336758285
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.010,8213.0
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.025,8213.0
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.050,8213.0
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.100,8259.08427909927
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.150,8324.07427280229
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.200,8375.726259572726
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.250,8420.03906504165
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.300,8459.833333897572
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.350,8496.708654524182
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.400,8531.69972775337
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.450,8565.553996051
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.500,8598.871517715046
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.550,8632.189039379093
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.600,8666.043307676722
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.650,8701.034380905909
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.700,8737.90970153252
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.750,8777.703970388442
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.800,8822.016775857366
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.850,8873.668762627802
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.900,8938.658756330824
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.950,9034.983717064184
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.975,9118.531255175734
2020-07-05,25,2 wk ahead cum death,quantile,2020-07-18,0.990,9215.673323769655
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.010,8213.0
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.025,8213.0
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.050,8213.0
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.100,8221.537136650164
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.150,8315.125190666775
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.200,8389.50600919749
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.250,8453.318128503179
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.300,8510.623383836146
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.350,8563.725243092407
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.400,8614.11371468446
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.450,8662.865144090802
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.500,8710.843638002387
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.550,8758.822131913972
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.600,8807.573561320314
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.650,8857.962032912366
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.700,8911.063892168628
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.750,8968.369147501595
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.800,9032.181266807283
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.850,9106.562085338
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.900,9200.150139354611
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.950,9338.861733472562
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.975,9459.173354757964
2020-07-05,25,3 wk ahead cum death,quantile,2020-07-25,0.990,9599.061615163051
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.010,8213.0
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.025,8213.0
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.050,8213.0
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.100,8213.0
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.150,8297.516573976442
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.200,8389.831205247167
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.250,8469.028939026819
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.300,8540.15095166981
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.350,8606.056095682274
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.400,8668.593632472015
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.450,8729.099423057109
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.500,8788.645917191801
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.550,8848.19241132649
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.600,8908.698201911584
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.650,8971.235738701325
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.700,9037.140882713791
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.750,9108.26289535678
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.800,9187.460629136433
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.850,9279.775260407156
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.900,9395.92814590304
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.950,9568.084219430053
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.975,9717.403938894537
2020-07-05,25,4 wk ahead cum death,quantile,2020-08-01,0.990,9891.020382400951
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.010,8213.0
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.025,8213.0
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.050,8213.0
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.100,8213.0
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.150,8276.86097695952
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.200,8383.95056962456
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.250,8475.823904693027
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.300,8558.328999049301
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.350,8634.782264687414
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.400,8707.328937396836
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.450,8777.518682819007
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.500,8846.59559634547
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.550,8915.672509871934
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.600,8985.862255294105
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.650,9058.408928003528
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.700,9134.862193641642
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.750,9217.367287997917
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.800,9309.24062306638
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.850,9416.33021573142
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.900,9551.073376413553
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.950,9750.783038197866
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.975,9924.001386299316
2020-07-05,25,5 wk ahead cum death,quantile,2020-08-08,0.990,10125.405150351946
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.010,8213.0
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.025,8213.0
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.050,8213.0
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.100,8213.0
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.150,8255.07504565636
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.200,8374.827816523177
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.250,8477.565030938002
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.300,8569.82622470961
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.350,8655.319970405497
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.400,8736.445174619275
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.450,8814.934748550444
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.500,8892.179899940604
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.550,8969.425051330763
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.600,9047.914625261932
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.650,9129.039829475709
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.700,9214.533575171596
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.750,9306.794768943206
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.800,9409.53198335803
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.850,9529.284754224847
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.900,9679.96108462708
2020-07-05,25,6 wk ahead cum death,quantile,2020-08-15,0.950,9903.28610410261
